Compound Id	RuleOfFive
11604	0
62534	0
62408	0
123207	0
75951	0
13837787	0
13839123	0
59483	0
18724	0
7850	0
13875432	0
8665	0
13839128	0
13875219	0
456015	0
55084	0
6974	0
8657	0
13849981	0
26824	1
72793	0
21106014	0
6296	0
14256731	0
13860775	0
7140	0
13869339	0
13647	0
764	0
7800	0
8071	0
13835932	0
7809	0
4449	0
13839110	0
29029	0
21106525	0
7142	0
132	0
12220	0
20570	0
21106144	0
7190	0
8140	0
13869451	0
15461	1
76394	0
7518	0
8520	1
8883	0
6079	0
2931	0
10536	0
25552	0
13848808	0
10181341	0
10328	0
15846	0
5596	0
4962	0
13869462	0
11871	0
10265270	1
222538	0
768	0
2849146	0
8674	0
13869480	0
12635	1
65523	0
6999	1
2441	0
7662	0
13856352	0
7506	0
6897	0
8186	0
15431	0
58234	0
21106146	0
15387	0
8574	0
1015	0
26325090	0
13842573	0
9564	0
221226	0
8912	0
7848	0
13875441	0
13863774	0
13871718	0
10179239	1
10227261	0
776	0
906	1
21168813	0
4366810	0
7170	1
12821	0
13619	1
392	0
8097	1
299166	0
21106013	0
13869414	0
21111817	0
7511	0
24641	0
21106020	0
17131	0
10756	0
7984	0
10404	1
13853953	0
12218	0
21105897	0
13862559	0
5593	0
123	0
11773	0
13846663	0
10451	1
7852	0
7872	0
13662	0
12637	0
376	0
6780	0
6794	0
21106018	0
72551	0
15427	0
13859497	0
11576	0
6635	0
21111781	0
11080	0
13835630	0
105291	0
14846	0
13868640	0
21105859	0
11862	0
8910	1
14227	0
10437210	0
11589	0
64699	0
8098	0
589165	0
6781	0
12933	0
13853758	0
9893	0
6621	0
558878	0
8855	0
10980	0
206561	0
15855	0
13835126	0
5882	0
13864445	0
21170967	0
12478	0
21105870	0
13229	0
13849989	0
24535	0
18019	1
73390	0
6674	0
11591	0
67360	0
553578	0
10437335	0
14593	0
10432	0
7745	0
21159695	0
7891	1
10972	0
11557190	1
8183	0
12219	1
880	0
1446	0
2923	0
6775	0
12954	0
8576	0
21105848	0
68109	1
7882	0
120548	0
10181339	0
6788	1
13853943	0
11672	0
57726	0
10892	0
6898	0
1905	0
21106470	0
6950	0
13860434	0
12972	0
21106148	0
10664	0
7890	1
71876	0
7176	0
15965	0
67653	0
13487	1
9088156	0
7871	0
68224	1
18	0
4511751	0
10181338	0
10756390	1
84971	0
388391	0
13871489	0
11629	0
2241	0
21106519	0
11460	0
7189	0
8521	1
13876103	0
11510	0
14349	1
7211	0
2937774	0
11584	0
21105998	0
6736	1
4963	0
6789	0
6737	0
59482	0
81814	0
14021447	1
71	0
80863	0
955	0
7145	0
917	0
3350	0
10616	0
7172	0
10257	0
953	0
1151	0
21106571	0
6827	1
11422	0
21106163	0
10025	0
13835344	0
15853	0
21106140	0
10801109	0
86394	0
21106145	0
62310	0
13835706	0
7092	0
1448	0
8182	0
21106518	0
10437239	0
13848793	0
68676	0
16180	1
7600	0
13846959	0
6773	1
7340	0
13837329	0
21106581	0
16475	0
7146	0
185	0
6828	1
11488212	0
6646	0
10801842	0
16387	0
11586	0
62472	0
16388	0
21108576	0
6480	0
23083	0
10628694	0
7892	0
71437	0
5644	0
10909	1
10918	1
8935	0
4510206	0
7757	0
13846749	0
2298886	0
6550	0
8341	0
7208	0
11882	1
4611	0
13835351	1
8374	0
70682	0
13492	1
13677	1
6739	0
17347	0
7875	1
11777	0
7310	0
11465	0
2157	0
8150	0
7302	1
7202	0
7042	0
6035	0
11776	0
10908	1
10850	1
556589	0
7299	1
8577	1
21106900	0
17652	0
5915	0
10106	0
63518	0
17868	0
6706	0
10851	1
11588	0
79969	0
6675	0
71193	0
2206	0
13867714	0
4445317	0
10849	1
11595	0
1906	0
6193	0
67270	0
16177	1
6033	0
6478	1
15517	0
10841	1
13574	0
8319	0
7964	0
15789876	1
21105699	0
13622	2
10829	1
11507	0
7585	0
6790	0
15495	0
13860	0
10831	1
56515	0
20124	0
744	0
10343	0
218253	1
454319	2
76154	0
33084	0
67414	1
220998	0
15867	0
7901	1
14627	0
21106570	0
10449	1
10813	1
199342	1
15755	0
15702	0
62484	0
4522053	0
8273	0
11883	2
8262	0
642951	0
15747	1
15524	0
13837303	0
305	0
230	0
14995	0
10733068	1
256210	0
33421	1
67470	0
33416	0
14994	0
15756	0
12938	0
6588	0
15475	0
7279	0
23886	1
14472	0
15476	0
42330	0
2991	1
12682	1
4762	0
361	0
6592	1
11884	1
15488	1
15478	0
21106573	0
11003	0
15489	1
15861	1
7155	0
64155	0
2627	0
24142	2
8073	0
44152	0
26325080	2
8916	0
4267	0
33455	1
15619	1
96749	0
18336	0
5236	0
440	1
2973	0
3173	0
2185	1
1361549	1
7915	2
30600	1
1438	0
15477	0
10437836	0
8120	0
26010	1
7152	0
13846658	1
8470	0
3544	1
15621	1
33934	1
7913	2
7994	0
2468	0
6840	0
12133	0
11632871	0
34863	1
63968	0
61739	0
68437	1
66895	1
26260	1
33932	1
33933	1
5027	0
192748	0
8282	0
5004	0
34188	1
13114	0
18280	0
12024	0
2068	0
6835	1
78998	2
72056	1
4626	0
2169	0
23115	0
6492	0
4103087	0
9824	0
15473	1
34664	1
9053802	2
37904	1
13856959	1
12586	0
5368	0
707	0
34665	1
17098	1
17099	1
84188	0
15620	1
8111	1
3210	0
49469	0
967	0
158870	0
2915	0
83330	0
157093	0
4768	0
34864	1
14993	0
8329	1
970	1
7917	2
136000	0
34866	1
83374	0
2297538	0
20848	0
457145	0
8067	0
37918	1
457140	0
34865	1
8241	0
14620	0
6593	0
21782117	0
135983	0
10540	2
25472	0
25605	1
6464	0
25677	1
136001	0
136003	0
34666	1
82753	0
10438331	0
2121	0
1278	0
4457	0
62265	0
11974	0
31991	0
481441	1
34867	1
84235	0
13087	1
2079	0
2424	0
5256	0
7315	1
15474	1
37915	1
40191	1
29348	0
26011	1
28287	0
62632	2
30932	0
22172	0
5899	0
2297441	0
37905	1
3987	0
33617	0
2283071	1
34830	0
16568	0
108106	1
69223	0
35581	1
23912	0
13302	0
4932499	1
3006	0
56793	1
13090	0
34868	1
10243	0
13850879	1
56791	1
14674	1
15729	0
8060	1
9040	0
34870	1
30881	0
17587	0
34869	1
457144	0
5807	0
9026	0
3008	0
4575	0
135925	0
4759	0
82777	1
34871	1
454495	1
6688	0
36319	0
533188	1
34872	1
10169	1
11891	2
56792	1
26325081	2
8058	1
20493	0
36278	0
35580	1
82755	0
82842	0
15417	0
46262	1
136002	0
28941	0
56123	0
5342	0
56784	1
16182	1
56785	1
56790	1
26563	0
13303	0
82765	1
82767	0
12705	0
14826	0
30816	0
16481	0
97173	0
102720	0
7051	0
21924	1
102721	0
33458	1
82818	1
3548	0
35579	1
38839	0
27749	0
34667	1
56795	1
56788	1
1994	0
8939	0
16482	0
36972	1
21106365	0
4760	0
34873	1
7967	0
559096	0
35582	1
56771	1
13520	0
56774	1
9873	0
3463	0
37744	1
12874	0
46893	1
82807	1
35081	1
56769	1
35584	1
3864	1
13300034	0
10292746	0
33829	0
102833	0
47912	1
13844817	0
82817	1
82762	0
2839	0
6842	0
82754	0
157094	0
3229	0
5237	0
82840	0
34189	1
16736498	0
7968	0
29117	0
33304	1
56794	1
13837319	1
457138	0
39406	1
56780	1
27793	0
106355	0
6767	0
34847	1
102897	0
2581	2
6417	0
103011	0
82712	0
56781	1
45444	1
102947	0
102933	0
33457	1
8287	0
33280	1
36029	0
46263	1
56777	1
33666	1
56787	1
16736486	0
102801	0
82873	1
8288	0
4025	0
17339596	0
33456	1
2629	0
33386	1
2003	0
6514	0
36973	1
97172	0
36974	1
82819	1
15572	0
102856	0
13115	0
8800	1
29153	1
35583	1
82820	1
45445	1
4886542	0
103066	0
46894	1
32873	0
35563	0
17684	1
44885	0
46710	0
33326	0
4745	0
26325088	0
56772	1
34848	1
56760	1
84346	1
26325085	0
28552	0
12364	0
56755	1
82796	0
35265	1
56789	1
4599	0
24638	0
56768	1
13328	0
4437893	1
6371	0
56778	1
3277	1
4526760	0
21568	0
96948	0
16415	1
193215	0
26325087	0
37779	1
56779	1
11274	1
35585	1
84344	1
56786	1
82797	1
5363	0
541032	0
31129	0
37749	0
56776	1
46264	1
83413	1
43354	1
457139	0
21429023	0
97055	0
4927801	1
34859	1
7260	0
19939	0
56756	1
4719431	0
102798	0
36976	1
45446	1
56767	1
8093	0
29631	0
34850	1
14348	2
559213	0
6453	0
84345	1
56766	1
102722	0
33281	1
1262	0
36975	1
154865	0
102741	0
26325082	2
32555	0
82740	1
215802	1
30459	1
23977588	0
4333	0
18941	0
97198	0
37019	1
82783	1
37000	1
39198	1
56765	1
46285	1
4938407	0
46284	1
82806	1
19722	1
34116	0
34668	1
34851	1
56773	1
82798	1
29282	0
47913	1
5772	0
28827	0
26915	0
6066	0
32952	1
48518	0
84347	1
75956	0
102857	0
43353	1
83414	1
2940	0
18445	0
25304	0
102787	0
18444	0
15010	0
82823	1
83411	0
102742	0
34190	1
56761	1
47914	1
102743	0
66326	0
56559	2
35529	0
36710	1
7991	0
33832	1
34852	1
2927	1
154866	0
35588	0
59833	0
12730	0
8243	2
15699	0
64559	0
56023	1
56782	1
549017	1
97240	0
33282	1
20545	2
36977	1
4066	1
2457	0
77706	0
4813314	1
56770	1
29847	0
56763	1
56757	1
102834	0
7928	2
4939096	0
36771	1
56764	1
9817	0
36978	1
34191	1
84348	1
45678	0
7929	2
82738	1
37994	1
106356	0
36979	1
10085	0
39407	0
11369	0
56762	1
37745	1
36981	1
56758	1
4744	0
36980	1
11359	0
6057	1
56775	1
6640	1
37004	1
4956170	0
34853	1
56783	1
4941232	0
82736	1
47915	1
4060	0
16139	0
2635909	0
15822	1
13338	0
12543	1
36983	1
96868	0
96864	0
56759	1
6058	1
36982	1
33983	1
36984	1
82831	1
45447	1
33407	1
2271976	0
4575338	0
24388	1
3171	1
12367	0
15637	1
82821	1
34860	1
11936	0
72522	2
82786	0
6542	1
97224	0
97234	0
5148	0
34854	1
3534	0
46137	1
12536	1
77887	0
6559	2
33984	1
26325084	2
11897	2
9242615	0
97233	0
26325083	2
46525	1
7988	1
46136	1
33142	0
33141	0
34418	0
5739	1
97142	0
2928	1
8817	1
36986	1
82834	1
47916	1
8078	1
4617	1
550258	1
35205	1
36985	1
46739	0
3326	0
35566	1
55075	0
2908	0
4913	0
4777	0
2181	0
6528	2
5557	0
97257	0
6639	1
33986	1
45448	1
33316	1
36988	1
105648	1
82679	1
35912	1
102923	0
8004	0
11898	2
36987	1
20390	1
3972	1
5590	1
11899	2
154958	0
3513	0
7970	1
154062	0
4629	0
36990	1
85876	1
26916	1
77764	0
33985	1
35108	1
82751	1
5660	0
36989	1
6519	1
11917	1
2925	0
16576	0
4447447	0
2284017	1
5554	0
39394	0
509179	0
77874	1
4444070	0
4228778	1
82822	1
43456	0
24247	0
4445165	1
34192	1
37764	2
2342810	1
2075	1
12017	2
6367	0
77933	0
2768	0
11283	1
5791	0
96965	0
33198	0
91304	0
35206	1
6281	1
82759	1
66316	0
154959	0
8804	1
8799	1
82870	1
5376	0
5553	0
15484	1
135795	1
49560	1
2246	1
12072	2
21106505	2
36968	1
2625	0
33255	1
4444102	0
5198	0
82852	1
2699	1
5773	0
4444107	0
11900	2
26325089	1
77730	0
39145	1
8103122	0
11901	2
6366	1
5932	0
15827	0
136695	1
29089	2
5678	1
5768	2
8763	1
11146	2
5113	0
17499	1
24722	0
94701	1
11902	2
6013	0
31006	0
34697	1
18949	1
10162	0
48085	0
49179	0
10542	2
104816	2
75995	0
15520	1
1043	0
65272	1
11906	2
4067	2
75662	1
29400	1
4444362	2
6045	1
