Compound Id	AromaticBondsCount
28982	6
11604	6
62534	6
62408	6
123207	6
75951	0
13837787	6
13839123	6
59483	0
18724	6
7850	0
13875432	6
8665	6
13839128	6
13875219	6
456015	6
55084	0
6974	6
8657	6
13849981	0
26824	0
72793	0
21106014	6
6296	0
14256731	0
13860775	6
7140	6
13869339	6
13647	0
764	6
7800	0
8071	6
13835932	0
7809	0
4449	0
13839110	6
29029	0
21106525	6
7142	6
132	6
12220	0
20570	6
21106144	6
7190	6
8140	6
13869451	6
15461	6
76394	6
7518	6
8520	0
8883	0
6079	6
2931	0
10536	0
25552	6
13848808	6
10181341	6
10328	6
15846	0
5596	6
4962	6
13869462	6
11871	0
10265270	0
222538	6
768	5
2849146	6
8674	6
13869480	6
12635	0
65523	6
6999	6
2441	0
7662	6
13856352	6
7506	0
6897	6
8186	6
15431	6
58234	0
21106146	6
15387	0
8574	0
1015	10
26325090	0
13842573	6
9564	6
221226	6
8912	0
7848	0
13875441	6
13863774	6
13871718	6
10179239	0
10227261	0
776	10
906	11
21168813	6
4366810	0
7170	6
12821	6
13619	0
392	6
8097	6
299166	6
21106013	6
13869414	6
21111817	6
7511	0
24641	0
21106020	6
17131	6
10756	0
7984	0
10404	6
13853953	6
12218	0
21105897	6
13862559	6
5593	10
123	6
11773	6
13846663	6
10451	0
7852	0
7872	0
13662	6
12637	0
376	0
6780	11
6794	6
21106018	6
72551	0
15427	6
13859497	6
11576	6
6635	0
21111781	6
11080	6
13835630	0
105291	5
14846	0
13868640	6
21105859	6
11862	0
8910	0
14227	6
10437210	6
11589	6
64699	0
8098	11
589165	6
6781	6
12933	0
13853758	6
9893	6
6621	6
558878	0
8855	11
10980	6
206561	6
15855	0
13835126	6
5882	6
13864445	6
21170967	6
12478	6
21105870	6
13229	0
13849989	0
24535	6
18019	0
73390	6
6674	6
11591	6
67360	0
553578	0
10437335	6
14593	0
10432	6
7745	0
21159695	6
7891	0
10972	6
11557190	0
8183	6
12219	0
880	6
1446	6
2923	6
6775	6
12954	0
8576	0
21105848	6
68109	0
7882	0
120548	6
10181339	6
6788	11
13853943	6
11672	6
57726	0
10892	6
6898	6
1905	0
21106470	11
6950	6
13860434	6
12972	0
21106148	6
10664	6
7890	0
71876	0
7176	6
15965	6
67653	0
13487	6
9088156	0
7871	0
68224	0
18	6
4511751	0
10181338	6
10756390	0
84971	0
388391	0
13871489	0
11629	6
2241	6
21106519	6
11460	6
7189	6
8521	0
13876103	6
11510	6
14349	0
7211	6
2937774	6
11584	6
21105998	6
6736	11
4963	6
6789	11
6737	11
59482	6
81814	0
14021447	0
71	6
80863	6
955	6
7145	6
917	6
3350	6
10616	6
7172	6
10257	6
953	6
1151	10
21106571	6
6827	0
11422	6
21106163	6
10025	0
13835344	6
15853	0
21106140	6
10801109	0
86394	0
21106145	6
62310	6
13835706	0
7092	6
1448	6
8182	6
21106518	6
10437239	5
13848793	6
68676	6
16180	0
7600	0
13846959	6
6773	6
7340	0
13837329	6
21106581	6
16475	6
7146	6
185	10
6828	12
11488212	6
6646	0
10801842	0
16387	0
11586	6
62472	6
16388	0
21108576	6
6480	6
23083	6
10628694	10
7892	0
71437	0
5644	0
10909	11
10918	11
8935	6
4510206	0
7757	0
13846749	6
2298886	0
6550	6
8341	11
7208	6
11882	0
4611	6
13835351	6
8374	6
70682	0
13492	6
13677	11
6739	11
17347	6
7875	0
11777	6
7310	6
11465	6
2157	6
8150	6
7302	12
7202	6
7042	6
6035	6
11776	6
10908	11
10850	11
556589	6
7299	12
8577	0
21106900	6
17652	0
5915	6
10106	0
63518	6
17868	12
6706	6
10851	11
11588	6
79969	6
6675	6
71193	6
2206	0
13867714	12
4445317	0
10849	11
11595	6
1906	6
6193	0
67270	6
16177	0
6033	6
6478	11
15517	6
10841	11
13574	0
8319	11
7964	0
15789876	0
21105699	12
13622	0
10829	11
11507	6
7585	0
6790	11
15495	6
13860	6
10831	11
56515	0
20124	11
744	5
10343	6
218253	12
454319	0
76154	6
33084	0
67414	0
220998	0
15867	6
7901	0
14627	11
21106570	6
10449	0
10813	11
199342	6
15755	11
15702	6
62484	6
4522053	0
8273	11
11883	0
8262	11
642951	6
15747	6
15524	11
13837303	6
305	0
230	0
14995	11
10733068	0
256210	11
33421	12
67470	11
33416	0
14994	11
15756	11
12938	0
6588	11
15475	11
7279	6
23886	12
14472	0
15476	11
42330	0
2991	12
12682	11
4762	6
361	6
6592	12
11884	0
15488	12
15478	11
21106573	6
11003	12
15489	12
15861	11
7155	6
64155	6
2627	6
24142	0
8073	6
44152	0
26325080	0
8916	0
4267	0
33455	12
15619	11
96749	0
18336	6
5236	5
440	0
2973	0
3173	0
2185	12
1361549	6
7915	0
30600	12
1438	6
15477	11
10437836	5
8120	6
26010	12
7152	6
13846658	12
8470	6
3544	6
15621	11
33934	12
7913	0
7994	0
2468	6
6840	12
12133	6
11632871	0
34863	12
63968	12
61739	11
68437	11
66895	6
26260	11
33932	12
33933	12
5027	6
192748	6
8282	11
5004	0
34188	12
13114	6
18280	0
12024	0
2068	5
6835	12
78998	0
72056	0
4626	0
2169	6
23115	0
6492	11
4103087	6
9824	12
15473	12
34664	12
9053802	0
37904	12
13856959	12
12586	0
5368	6
707	0
34665	12
17098	12
17099	12
84188	11
15620	11
8111	16
3210	0
49469	6
967	6
158870	11
2915	15
83330	6
157093	11
4768	6
34864	12
14993	6
8329	12
970	16
7917	0
136000	11
34866	12
83374	11
2297538	0
20848	6
457145	11
8067	6
37918	12
457140	11
34865	12
8241	6
14620	6
6593	15
21782117	0
135983	11
10540	0
25472	6
25605	12
6464	6
25677	12
136001	11
136003	11
34666	12
82753	12
10438331	11
2121	6
1278	16
4457	0
62265	6
11974	6
31991	6
481441	0
34867	12
84235	11
13087	6
2079	0
2424	5
5256	0
7315	12
15474	12
37915	12
40191	12
29348	6
26011	12
28287	0
62632	0
30932	0
22172	6
5899	11
2297441	6
37905	12
3987	6
33617	6
2283071	11
34830	6
16568	6
108106	0
69223	6
35581	12
23912	0
13302	6
4932499	11
3006	0
56793	12
13090	12
34868	12
10243	6
13850879	0
56791	12
14674	0
15729	6
8060	12
9040	0
34870	12
30881	6
17587	6
34869	12
457144	11
5807	0
9026	6
3008	6
4575	0
135925	11
4759	6
82777	12
34871	12
454495	12
6688	6
36319	6
533188	12
34872	12
10169	18
11891	0
56792	12
26325081	0
8058	12
20493	6
36278	6
35580	12
82755	11
82842	5
15417	6
46262	12
136002	11
28941	6
56123	6
5342	0
56784	12
16182	12
56785	12
56790	12
26563	0
13303	6
82765	12
82767	6
12705	6
14826	0
30816	6
16481	0
97173	11
102720	11
7051	6
21924	12
102721	11
33458	12
82818	12
3548	6
35579	12
38839	6
27749	6
34667	12
56795	12
56788	12
1994	6
8939	6
16482	0
36972	12
21106365	12
4760	6
34873	12
7967	0
559096	0
35582	12
56771	12
13520	6
56774	12
9873	12
3463	0
37744	12
12874	6
46893	12
82807	12
35081	12
56769	12
35584	12
3864	0
13300034	6
10292746	0
33829	6
102833	11
47912	12
13844817	6
82817	12
82762	11
2839	6
6842	12
82754	11
157094	11
3229	6
5237	11
82840	6
34189	12
16736498	0
7968	0
29117	12
33304	12
56794	12
13837319	6
457138	11
39406	12
56780	12
27793	11
106355	11
6767	12
34847	12
102897	11
2581	0
6417	6
103011	11
82712	11
56781	12
45444	12
102947	11
102933	11
33457	12
8287	0
33280	12
36029	11
46263	12
56777	12
33666	12
56787	12
16736486	0
102801	11
82873	6
8288	6
4025	6
17339596	0
33456	12
2629	6
33386	12
2003	0
6514	12
36973	12
97172	11
36974	12
82819	12
15572	6
102856	11
13115	0
8800	17
29153	19
35583	12
82820	12
45445	12
4886542	12
103066	11
46894	12
32873	6
35563	6
17684	0
44885	11
46710	6
33326	6
4745	6
26325088	0
56772	12
34848	12
56760	12
84346	12
26325085	0
28552	6
12364	6
56755	12
82796	11
35265	6
56789	12
4599	6
24638	6
56768	12
13328	0
4437893	12
6371	12
56778	12
3277	12
4526760	6
21568	6
96948	11
16415	12
193215	0
26325087	0
37779	12
56779	12
11274	16
35585	12
84344	12
56786	12
82797	6
5363	12
541032	6
31129	0
37749	11
56776	12
46264	12
83413	12
43354	12
457139	11
21429023	0
97055	11
4927801	0
34859	12
7260	12
19939	6
56756	12
4719431	6
102798	11
36976	12
45446	12
56767	12
8093	12
29631	6
34850	12
14348	0
559213	12
6453	12
84345	12
56766	12
102722	11
33281	12
1262	11
36975	12
154865	11
102741	11
26325082	0
32555	0
82740	12
215802	12
30459	6
23977588	0
4333	12
18941	6
97198	11
37019	12
82783	12
37000	12
39198	12
56765	12
46285	12
4938407	0
46284	12
82806	12
19722	6
34116	11
34668	12
34851	12
56773	12
82798	6
29282	6
47913	12
5772	0
28827	6
26915	6
6066	10
32952	12
48518	6
84347	12
75956	6
102857	11
43353	12
83414	12
2940	0
18445	6
25304	11
102787	11
18444	6
15010	12
82823	12
83411	12
102742	11
34190	12
56761	12
47914	12
102743	11
66326	17
56559	0
35529	6
36710	12
7991	6
33832	6
34852	12
2927	12
154866	11
35588	6
59833	11
12730	6
8243	6
15699	0
64559	6
56023	12
56782	12
549017	12
97240	11
33282	12
20545	0
36977	12
4066	12
2457	12
77706	11
4813314	12
56770	12
29847	11
56763	12
56757	12
102834	11
7928	0
4939096	0
36771	12
56764	12
9817	6
36978	12
34191	12
84348	12
45678	6
7929	0
82738	12
37994	12
106356	11
36979	12
10085	12
39407	6
11369	6
56762	12
37745	12
36981	12
56758	12
4744	6
36980	12
11359	6
6057	12
56775	12
6640	6
37004	12
4956170	12
34853	12
56783	12
4941232	11
82736	12
47915	12
4060	12
16139	0
2635909	17
15822	12
13338	0
12543	12
36983	12
96868	11
96864	11
56759	12
6058	12
36982	12
33983	12
36984	12
82831	12
45447	12
33407	12
2271976	6
4575338	6
24388	0
3171	0
12367	6
15637	12
82821	12
34860	12
11936	6
72522	0
82786	18
6542	6
97224	11
97234	11
5148	11
34854	12
3534	6
46137	12
12536	6
77887	6
6559	6
33984	12
26325084	0
11897	0
9242615	17
97233	11
26325083	0
46525	12
7988	18
46136	12
33142	6
33141	6
34418	6
5739	21
97142	11
2928	12
8817	21
36986	12
82834	18
47916	12
8078	6
4617	12
550258	12
35205	12
36985	12
46739	12
3326	11
35566	12
55075	6
2908	12
4913	6
4777	11
2181	6
6528	6
5557	6
97257	11
6639	6
33986	12
45448	12
33316	12
36988	12
105648	6
82679	12
35912	12
102923	11
8004	12
11898	0
36987	12
20390	19
3972	12
5590	6
11899	0
154958	12
3513	6
7970	12
154062	11
4629	6
36990	12
85876	12
26916	12
77764	11
33985	12
35108	12
82751	12
5660	6
36989	12
6519	6
11917	24
2925	12
16576	6
4447447	6
2284017	6
5554	6
39394	18
509179	6
77874	17
4444070	12
4228778	6
82822	12
43456	6
24247	10
4445165	12
34192	12
37764	6
2342810	12
2075	12
12017	0
6367	12
77933	17
2768	6
11283	18
5791	0
96965	11
33198	11
91304	6
35206	12
6281	18
82759	17
66316	11
154959	12
8804	22
8799	22
82870	12
5376	12
5553	6
15484	12
135795	12
49560	6
2246	24
12072	0
21106505	6
36968	12
2625	12
33255	12
4444102	12
5198	12
82852	6
2699	12
5773	0
4444107	12
11900	0
26325089	12
77730	17
39145	12
8103122	12
11901	0
6366	12
5932	0
15827	11
136695	12
29089	0
5678	26
5768	0
8763	27
11146	0
5113	6
17499	0
24722	12
94701	12
11902	0
6013	6
31006	6
34697	12
18949	12
10162	12
48085	0
49179	0
10542	0
104816	6
75995	12
15520	18
1043	6
65272	0
11906	0
4067	12
75662	12
29400	12
4444362	12
6045	0
