Compound Id	ChiChain [VCH-6]
11795	0.0
13220	0.0
10775	0.0
10755	0.0
16689	0.0
11055	0.0
7619	0.0
10737	0.0
69505	0.102
11056	0.0
7385	0.032
14752	0.102
7475	0.0
7761	0.0
10777	0.0
63026	0.177
7626	0.0
17558	0.0
12924	0.0
7515	0.0
10776	0.0
55090	0.0
21106526	0.0
7027	0.134
8490	0.0
14679	0.25
12809	0.0
13864773	0.0
7387	0.032
11998	0.204
11763	0.068
6119	0.0
21170543	0.032
8141	0.051
12810	0.0
21106016	0.0
6341	0.0
13860641	0.028
10364	0.032
21106583	0.0
9614	0.032
16268	0.0
7514	0.0
13875281	0.028
15846	0.0
11170	0.0
8157	0.0
11087	0.032
7391	0.032
13875320	0.028
13619	0.0
7465	0.0
6248	0.0
55085	0.0
29036	0.0
15480	0.0
5889	0.032
8552	0.0
55110	0.046
21106133	0.0
13860775	0.028
7882	0.0
13838404	0.0
8576	0.0
11909	0.0
11875	0.0
19231	0.046
7678	0.102
11530	0.036
361265	0.046
62737	0.0
447	0.028
15443	0.102
66464	0.181
6728	0.028
971	0.032
62577	0.518
66754	0.125
10301338	0.0
12640	0.037
21069	0.0
10008	0.025
177126	0.0
21111768	0.025
87514	0.122
10989	0.032
2016737	0.0
7225	0.025
8524	0.0
1013221	0.185
11107	0.0
21349	0.0
2005898	0.188
8537	0.025
5978	0.0
1477	0.0
11694	0.0
6332	0.0
2005963	0.047
7690	0.019
7683	0.025
13835293	0.0
61707	0.0
2005897	0.025
12225	0.037
66578	0.0
11244	0.0
1414905	0.143
60308	0.097
26072	0.213
12444	0.0
17801	0.0
10759	0.0
15794	0.0
11064	0.0
11370	0.0
18604	0.083
6149	0.0
66568	0.072
6156	0.0
7334	0.0
10420	0.0
13400	0.0
7419	0.032
25609	0.0
10571	0.0
14729	0.063
7621	0.0
21111805	0.028
10534	0.0
70705	0.0
14753	0.102
12807	0.0
7627	0.0
11410	0.028
21111882	0.028
21132380	0.022
13839109	0.0
13471	0.028
7672	0.102
7641	0.028
7689	0.025
7676	0.032
21106169	0.0
13863629	0.023
11062	0.088
13248	0.0
6042	0.0
8335	0.028
7673	0.032
13860692	0.028
10001	0.0
7881	0.0
11655	0.032
11783	0.025
11765	0.028
13856579	0.0
28777	0.025
7802	0.0
67360	0.0
13860335	0.032
11210	0.0
7890	0.0
11077	0.022
7803	0.0
7229	0.025
13842613	0.022
13835895	0.0
7883	0.0
630	0.0
9349	0.028
11862	0.0
21106134	0.028
13876621	0.0
13881329	0.028
9917	0.020
21105871	0.028
1031	0.0
7521	0.028
7235	0.032
6726	0.028
1071	0.0
11063	0.088
287294	0.0
60121	0.028
59438	0.065
12150	0.0
12144	0.063
61553	0.028
7611	0.0
14991	0.022
59556	0.0
13835151	0.028
9350	0.028
13844	0.056
96573	0.072
11066	0.0
62628	0.0
9357	0.0
66996	0.019
14609	0.022
10432	0.028
1479	0.022
7610	0.0
11708	0.028
10467	0.0
8882	0.150
7651	0.017
764	0.028
653	0.0
392	0.028
24633	0.079
9611	0.0
5705	0.022
11757	0.0
69826	0.102
13450	0.0
7747	0.0
11603	0.028
7628	0.0
7694	0.0
7065	0.0
13837280	0.0
16383	0.0
8568	0.0
7794	0.0
24634	0.059
21105900	0.022
8514	0.0
14205	0.028
11660	0.028
19110	0.102
15432	0.028
11741	0.0
21896	0.0
13875230	0.028
6406	0.0
13840690	0.032
11041	0.072
17474	0.231
13875392	0.028
7891	0.0
12067	0.0
13402	0.0
16486	0.079
6252	0.0
6135	0.0
10236	0.024
9228	0.028
5730	0.0
8160	0.218
13673	0.032
13875180	0.028
7013	0.0
7224	0.032
11180	0.0
12221	0.0
7392	0.025
7903	0.0
63871	0.0
11882	0.0
21106525	0.028
13851576	0.032
7893	0.0
7894	0.0
19108	0.0
13869480	0.028
924	0.032
13840647	0.024
13875160	0.028
6409	0.120
6654	0.059
11057	0.0
6630	0.024
62314	0.024
59426	0.028
370	0.0
7007	0.0
17221	0.079
14890	0.0
7901	0.0
78543	0.118
13875258	0.028
7241	0.025
13849	0.020
9563	0.024
15708	0.0
13875432	0.028
21111781	0.028
14436	0.0
13875219	0.028
7795	0.0
21106513	0.0
28982	0.028
18685	0.0
13839174	0.024
78	0.025
13860491	0.024
62877	0.028
13868660	0.028
8665	0.028
13869414	0.028
11021	0.028
7519	0.028
13842573	0.028
11242	0.0
333	0.024
7480	0.0
13869339	0.028
62226	0.0
13839151	0.024
59439	0.028
7236	0.088
11038	0.028
6991	0.024
16257	0.019
13646	0.025
11350	0.024
7634	0.042
9849	0.020
10955	0.051
6983	0.024
10251740	0.020
6652	0.059
1131173	0.083
9546	0.088
7632	0.056
1013196	0.05
23718	0.0
11179	0.0
10795	0.0
10445	0.0
10742	0.0
7657	0.0
6338	0.0
8659	0.0
7248	0.028
8531	0.028
11818	0.0
61026	0.0
10428	0.0
10253	0.028
11911	0.0
11790	0.0
13040	0.024
7509	0.0
13473	0.028
12829	0.024
21242799	0.028
13451	0.0
14888	0.024
6176	0.0
8013	0.0
13032	0.024
21106562	0.028
7448	0.028
21168731	0.028
13875381	0.024
61200	0.028
7879	0.0
11607	0.028
13839308	0.032
7129	0.032
16887	0.024
8579	0.0
7900	0.0
7744	0.0
11879	0.0
6628	0.024
21106155	0.028
21111850	0.028
11883	0.0
7866	0.0
13881571	0.028
9360	0.028
14787	0.046
12451	0.0
13856009	0.025
13848467	0.032
8138	0.175
9326	0.028
13644	0.025
6677	0.028
70682	0.0
72625	0.028
7132	0.032
13835630	0.0
12060	0.028
66344	0.028
6990	0.024
21105859	0.028
6985	0.024
66551	0.0
8098	0.049
74169	0.024
191427	0.028
21106167	0.028
7135	0.102
11091	0.0
6277	0.088
207215	0.044
7915	0.0
6177	0.0
13861	0.028
21168837	0.028
15526	0.0
13033	0.024
67466	0.028
7388	0.032
14165	0.024
10649	0.0
13866817	0.028
7635	0.028
14163	0.024
21111896	0.028
4642	0.028
11500	0.028
25942	0.024
21105878	0.028
5704	0.028
8911	0.0
25757	0.022
65689	0.024
13836283	0.028
16011	0.024
6253	0.083
24133	0.076
16237	0.022
60497	0.0
11651	0.028
7518	0.028
21106018	0.024
60662	0.017
73531	0.028
63882	0.102
12823	0.028
34095	0.0
56234	0.028
63307	0.028
87265	0.028
21844	0.024
12821	0.028
11181	0.0
521915	0.086
22006	0.024
12822	0.028
13868640	0.028
63180	0.024
9964	0.028
8852	0.044
10471	0.034
16931	0.024
13837582	0.028
13837760	0.028
5975	0.065
4878	0.028
12478	0.028
123	0.028
11022	0.028
8528	0.022
11080	0.028
68939	0.028
68309	0.0
63658	0.024
14346	0.025
68282	0.064
5408	0.028
5596	0.028
11489	0.082
62546	0.0
1017	0.019
13421	0.0
26065	0.0
21998	0.0
26066	0.0
7581	0.0
17976	0.0
26068	0.0
7580	0.0
15532	0.028
9478	0.0
13231	0.0
21106102	0.0
63017	0.0
9903	0.130
73565	0.0
7511	0.0
21106174	0.019
7659	0.024
6977	0.024
13865426	0.0
6794	0.032
20521	0.102
5931	0.0
21106522	0.087
21111905	0.024
6883	0.032
13622	0.0
13869451	0.028
11073	0.028
9328	0.024
6143	0.0
21111798	0.024
7908	0.0
13870160	0.046
12061	0.032
11930	0.0
21105937	0.028
21171406	0.028
17428	0.401
61765	0.032
6974	0.028
31931	0.024
11511	0.024
13438	0.0
15431	0.028
11517	0.054
13837686	0.028
13854818	0.046
10935	0.028
21106578	0.024
11885	0.0
37466	0.0
67735	0.0
17383	0.0
60103	0.032
7871	0.0
23643	0.0
13869434	0.024
12972	0.0
11432	0.046
26091	0.024
13860633	0.028
81759	0.024
6881	0.032
7961	0.0
13839123	0.024
21168833	0.032
29080	0.125
7437	0.028
9910	0.024
21111816	0.028
8873	0.058
6951	0.146
13875441	0.028
2863	0.0
13626	0.072
6788	0.052
11485	0.020
19037	0.0
11433	0.046
477171	0.0
7917	0.0
72054	0.024
21111785	0.025
17163	0.032
69446	0.028
13254	0.028
10790335	0.0
21106019	0.028
8319	0.052
63447	0.055
126037	0.028
20151	0.024
21159424	0.024
6774	0.024
10857	0.024
69896	0.0
21112332	0.028
61802	0.028
13839110	0.024
2005824	0.0
9564	0.024
6988	0.024
6633	0.024
24729	0.028
100	0.028
26031	0.0
13839128	0.024
75563	0.096
10181341	0.032
6160	0.0
11460	0.032
15420	0.024
60129	0.024
4962	0.028
9908	0.024
96816	0.028
11663	0.028
72534	0.028
12173	0.0
8876	0.056
8070	0.028
13839080	0.024
6790	0.052
11662	0.028
56139	0.024
880	0.032
5242	0.088
10250	0.059
4963	0.028
10254	0.028
589165	0.032
12480	0.014
1013337	0.177
3635	0.025
20732	0.059
61354	0.014
60191	0.032
352	0.024
9612	0.036
6191	0.0
14830	0.0
18688	0.0
13038	0.024
11919	0.0
7507	0.0
7183	0.028
10355	0.028
7088	0.032
6287	0.0
13850405	0.032
21106521	0.028
6342	0.0
13861934	0.0
17481	0.102
6998	0.0
3973	0.0
60340	0.0
8097	0.090
13857694	0.028
73564	0.0
13875377	0.028
13837988	0.028
10239201	0.0
6780	0.049
12230	0.028
13848808	0.028
13063	0.052
9844	0.021
24142	0.0
6949	0.096
13861158	0.020
16377	0.025
7916	0.0
21105936	0.024
13875212	0.028
62402	0.025
21171515	0.024
61797	0.032
67462	0.028
21105889	0.028
10540	0.0
13848341	0.0
21153	0.0
29031	0.0
25119	0.028
13858096	0.028
11650	0.028
14507	0.028
75479	0.153
10648	0.024
7888	0.0
1072	0.0
21106470	0.044
211145	0.028
60136	0.024
15310	0.024
61428	0.118
11556	0.032
21168838	0.028
81705	0.126
12465	0.063
21105848	0.024
21109330	0.0
13837787	0.028
4209	0.057
9327	0.024
11891	0.0
21111804	0.024
8855	0.044
25968	0.028
13013	0.039
65745	0.028
10333	0.0
21111842	0.028
21394	0.143
13864445	0.024
70868	0.017
14390	0.126
221355	0.028
62582	0.028
7185	0.028
124526	0.028
62368	0.028
28973	0.028
16094	0.022
26799	0.028
21111774	0.028
61036	0.0
6852	0.052
62581	0.028
6999	0.021
17687	0.020
65682	0.028
10831	0.048
13860434	0.024
72056	0.0
7143	0.028
70511	0.024
16095	0.022
61585	0.115
32002	0.028
11413	0.028
72416	0.071
10892	0.028
11185	0.0
59433	0.028
10004	0.063
8867	0.064
21105795	0.028
1668	0.024
97850	0.028
10298354	0.028
21105699	0.050
4489	0.028
11673	0.028
238	0.032
2241	0.032
7951	0.032
911	0.025
13262	0.017
993	0.025
6995	0.024
21125563	0.028
6674	0.028
69983	0.024
8066	0.017
2015070	0.028
62423	0.0
58489	0.0
1078	0.0
70865	0.0
11477	0.028
11672	0.028
913	0.025
3268	0.018
10796	0.0
26070	0.0
12199	0.0
387	0.0
7073	0.0
15468	0.024
13439	0.0
7670	0.0
21105987	0.032
6656	0.028
13885245	0.032
13837281	0.0
7876	0.0
13882337	0.032
21106517	0.024
11412	0.028
26801	0.021
21159680	0.028
9078	0.052
83703	0.0
13876103	0.024
59482	0.032
6657	0.028
12044	0.060
21105867	0.024
11889	0.0
21106014	0.028
21106112	0.028
21111819	0.028
21108245	0.028
67835	0.028
17019	0.0
60586	0.028
21111817	0.028
21171496	0.024
11892	0.0
10800462	0.0
10771160	0.0
61434	0.024
21105932	0.028
69057	0.521
16685	0.024
6862	0.052
63909	0.088
11510	0.024
85185	0.024
21865	0.028
6479	0.125
64147	0.032
21106008	0.024
8140	0.024
3756	0.0
62236	0.0
20548	0.024
12818	0.028
15622	0.028
71784	0.014
13869655	0.024
18707	0.024
4611	0.032
11778	0.024
69628	0.024
13873600	0.028
15440	0.028
9900	0.058
68896	0.024
10772050	0.0
65	0.024
15317	0.028
6954	0.106
13667	0.087
11970	0.057
60848	0.0
13860817	0.024
12229	0.045
12675	0.052
11083	0.024
10881	0.046
97904	0.0
6481	0.024
13875161	0.021
6621	0.084
11327	0.046
1847	0.046
14836	0.0
8154	0.024
11509	0.024
13869661	0.024
63459	0.069
65701	0.028
10322	0.028
71655	0.251
62466	0.028
6739	0.052
6480	0.106
723	0.0
21106518	0.028
64111	0.024
7189	0.028
11417	0.046
7140	0.028
67879	0.024
11263	0.0
21106017	0.021
10895	0.046
8341	0.052
63931	0.046
7589	0.0
13835557	0.024
6943	0.024
62682	0.032
7797	0.0
29129	0.109
62532	0.032
3708	0.017
8438	0.024
64644	0.028
58563	0.028
62485	0.028
7190	0.028
68568	0.028
953	0.028
6787	0.089
132	0.028
571424	0.014
58968	0.014
9128	0.022
11588	0.028
452568	0.0
7090	0.032
21171506	0.0
10245	0.021
13865630	0.0
11246	0.0
7430	0.032
13448	0.0
21111758	0.028
12831	0.028
14942	0.102
6735	0.052
62359	0.032
21108549	0.021
7847	0.0
12674	0.134
62938	0.060
20140	0.028
10273	0.072
15644	0.028
11824	0.0
61196	0.028
21723	0.0
66365	0.028
62618	0.0
73658	0.05
7921	0.0
13867055	0.0
11304	0.056
13835126	0.028
69792	0.014
21111776	0.028
13881395	0.024
78722	0.024
21170125	0.024
33137	0.028
11145	0.0
6574	0.060
73537	0.024
14309	0.024
7175	0.028
13859497	0.058
14956	0.024
1306	0.084
13835344	0.028
13258	0.039
17720	0.0
33621	0.024
66385	0.046
11507	0.024
12013	0.0
6023	0.032
7186	0.028
776	0.076
21111723	0.024
62471	0.028
10303	0.032
14348	0.0
258907	0.119
10894	0.052
21159611	0.032
14918	0.024
12690	0.0
61763	0.050
19669	0.052
60464	0.024
60093	0.024
7662	0.024
53706	0.032
11332993	0.028
21106121	0.024
13868642	0.021
6828	0.064
70309	0.059
13867714	0.050
10248	0.021
79453	0.028
12669	0.043
59562	0.021
6878	0.032
7199	0.028
21112367	0.028
39404	0.024
9454	0.028
9218	0.028
11781	0.0
17347	0.032
11638	0.032
7740	0.0
217532	0.028
70512	0.058
12244	0.021
60032	0.028
62536	0.028
72274	0.024
6950	0.057
18107	0.032
11971	0.024
8998	0.024
1928	0.0
10977	0.028
91446	0.028
11585	0.028
11589	0.028
62484	0.028
63310	0.017
11776	0.024
23422	0.0
10380	0.032
7176	0.028
8382	0.146
88942	0.028
638258	0.032
13036	0.137
6724	0.024
11289	0.024
11626	0.028
13846959	0.028
10396	0.032
10243171	0.028
124	0.028
191	0.0
9225	0.028
81061	0.028
10972	0.028
11369	0.021
11773	0.028
10297844	0.028
6482	0.024
11576	0.024
10256859	0.028
73183	0.044
68122	0.024
5593	0.065
11587	0.028
608157	0.199
68837	0.028
5878	0.064
10181338	0.028
13257	0.039
62884	0.028
75095	0.028
1446	0.024
20160	0.028
62307	0.044
2005830	0.022
6079	0.028
10980	0.028
13866746	0.018
61190	0.028
31082	0.028
58333	0.032
6942	0.024
7301	0.204
21112244	0.021
63002	0.0
12045	0.060
15603	0.057
7300	0.057
8187	0.028
15410	0.052
67145	0.134
63057	0.028
7925	0.0
21111810	0.024
62633	0.0
7302	0.064
11372	0.028
67268	0.024
16913	0.0
67803	0.084
11573	0.028
11895	0.0
21278	0.028
21159579	0.028
6585	0.052
65704	0.028
6957	0.172
55242	0.0
11353	0.024
124512	0.060
61790	0.028
21106584	0.032
10966	0.028
13669	0.028
21106577	0.024
73763	0.024
59691	0.028
12047	0.060
21108577	0.028
6748	0.060
21105998	0.024
510851	0.0
10621	0.024
60092	0.024
62483	0.028
11003	0.064
6835	0.060
72918	0.130
15016	0.0
12259	0.018
63503	0.052
10539	0.0
11354	0.024
11488	0.125
62656	0.044
21111840	0.024
13029	0.021
66663	0.028
13839012	0.060
7928	0.0
60259	0.032
5966	0.052
73125	0.024
32882	0.024
11450	0.052
12586	0.0
13668	0.046
77230	0.144
7001	0.021
31264	0.021
14948	0.028
62390	0.024
12830	0.024
14690	0.077
60900	0.060
2972	0.072
11009	0.028
11584	0.028
8381	0.053
58331	0.032
13854242	0.028
10897	0.046
72141	0.028
3637837	0.028
63495	0.024
73626	0.032
72466	0.028
13846663	0.028
72148	0.024
68265	0.0
73512	0.035
61199	0.028
62698	0.0
15093	0.028
376	0.0
15244	0.072
10298355	0.028
11484	0.061
21106900	0.024
1583	0.028
50	0.0
8127	0.028
67229	0.028
13846749	0.028
61279	0.028
15663	0.024
9574	0.028
9547	0.028
284794	0.097
5622	0.028
9965	0.028
7805	0.0
6175	0.0
7279	0.032
11628	0.028
63512	0.028
121262	0.028
13476	0.028
222	0.028
6032	0.0
63328	0.024
6658	0.028
331	0.028
6675	0.028
14560	0.032
20861	0.028
7399	0.028
7141	0.028
79400	0.061
6246	0.088
10411	0.028
15753	0.024
11563	0.028
62357	0.046
7142	0.028
8155	0.024
68899	0.028
21185	0.028
11591	0.028
12055	0.024
61257	0.0
6270	0.0
7170	0.028
452969	0.0
452968	0.0
7116	0.028
6179	0.0
72051	0.060
13835108	0.0
11424	0.064
4436353	0.0
6296	0.036
15494	0.060
9425	0.028
14530	0.0
21159425	0.028
20124	0.046
15488	0.060
21171393	0.028
29024	0.0
64152	0.024
7926	0.0
77127	0.072
83365	0.022
8277	0.052
62583	0.028
21106529	0.024
7929	0.0
11434	0.046
62453	0.0
61418	0.053
1346	0.078
63533	0.064
60462	0.028
63208	0.024
12697	0.064
1688	0.028
60937	0.028
68404	0.060
21106540	0.021
70085	0.024
10237273	0.060
14340	0.024
7114	0.072
68709	0.060
21106585	0.028
55806	0.0
2973	0.0
13249	0.0
7364	0.064
6855	0.052
13272	0.072
6898	0.032
66847	0.018
15886	0.032
12840	0.043
38364	0.024
14559	0.028
12861	0.064
6620	0.021
1615	0.0
63956	0.028
27488	0.024
61381	0.048
71213	0.024
71964	0.032
15435	0.024
13848793	0.045
10446934	0.039
61542	0.021
6906	0.028
6864	0.052
15489	0.060
13490	0.068
61594	0.060
23083	0.032
70988	0.028
78578	0.072
11449	0.060
14413	0.148
6478	0.152
15418	0.015
54970	0.028
61599	0.028
6907	0.028
25276	0.024
21170959	0.028
6222	0.031
11446	0.087
7174	0.028
63319	0.016
8333	0.021
79481	0.049
60631	0.021
61749	0.028
1278	0.064
91500	0.024
8861	0.066
28829	0.091
8282	0.049
11624	0.028
15517	0.111
18799	0.028
68816	0.024
11399	0.024
4590	0.028
62467	0.028
8071	0.028
62328	0.028
1675	0.024
10025	0.0
84565	0.024
11476	0.028
13048	0.028
29091	0.044
62795	0.051
71934	0.048
7092	0.032
6707	0.024
531832	0.056
434	0.028
66572	0.028
70021	0.028
24438	0.028
6824	0.049
14869	0.143
72291	0.021
9929	0.024
5584	0.024
6854	0.024
61739	0.048
66716	0.024
2632	0.061
655	0.058
34195	0.028
8055	0.048
8111	0.076
84452	0.048
5027	0.011
5237	0.115
13846015	0.0
7069	0.0
67479	0.0
13882366	0.032
7098	0.028
2656	0.131
61311	0.028
21105876	0.064
7097	0.028
10287	0.064
21159574	0.021
22012	0.028
29023	0.0
66369	0.064
7091	0.032
13835351	0.024
71995	0.032
83338	0.028
17879	0.0
20971	0.347
21112533	0.018
76852	0.049
61383	0.103
16951	0.024
11897	0.0
9571	0.028
7325	0.024
12691	0.052
11373	0.083
61273	0.028
10407	0.064
70450	0.046
10425	0.0
10609	0.052
2388	0.028
70652	0.028
21159598	0.024
6716	0.021
9961	0.064
14582	0.120
960	0.0
11898	0.0
11421	0.032
21106172	0.021
6575	0.140
6916	0.028
71926	0.046
73945	0.018
9089	0.060
10289059	0.0
6825	0.041
11961	0.021
19862	0.103
15092	0.028
12524	0.074
12667	0.032
21168862	0.021
71672	0.049
70048	0.048
7311	0.032
62914	0.118
8807	0.117
15105	0.021
21111772	0.021
16208	0.028
6872	0.024
2915	0.232
8099	0.028
67953	0.069
62933	0.049
60263	0.028
19739	0.0
59146	0.032
60357	0.098
2179	0.0
25604	0.072
14585	0.060
19331	0.021
69970	0.601
15998	0.060
10363	0.028
72174	0.028
61561	0.038
63211	0.021
21106171	0.021
6823	0.083
532	0.024
6552	0.078
6033	0.028
2923	0.024
65785	0.028
454393	0.028
73131	0.024
5142	0.028
13846658	0.060
18708	0.024
10256	0.021
9075	0.024
65715	0.028
11580	0.028
6705	0.028
12114	0.0
15308	0.0
68579	0.024
15088	0.028
4444774	0.041
6928	0.058
6550	0.089
11595	0.028
616466	0.098
1103	0.018
19099	0.102
29090	0.0
21168888	0.016
7100	0.024
6655	0.028
12941	0.0
4445872	0.0
13837329	0.028
62501	0.060
7138	0.032
11437	0.056
6781	0.028
7914	0.0
66675	0.0
21169500	0.032
7889	0.0
205386	0.0
21733	0.028
12515	0.087
21170956	0.060
62372	0.028
11899	0.0
5374	0.087
67895	0.028
29002	0.028
21168556	0.024
8836	0.070
16109	0.024
61759	0.028
21106571	0.021
7103	0.024
60596	0.091
8862	0.087
10033	0.0
14414	0.136
11969	0.028
66759	0.028
66460	0.032
6770	0.064
6901	0.064
7119	0.028
61388	0.065
8662	0.064
21111849	0.060
63350	0.049
68350	0.024
70962	0.104
21106124	0.060
12291	0.049
59892	0.049
12696	0.060
19526	0.018
21159439	0.060
8434	0.060
7121	0.028
6757	0.021
70660	0.0
62756	0.018
16096	0.016
6834	0.060
4775	0.028
16644	0.028
7427	0.064
3581	0.095
970	0.076
6840	0.074
13493	0.056
3915	0.046
8860	0.072
11013	0.028
6592	0.158
11447	0.056
5004	0.0
5820	0.068
21106163	0.021
12274	0.046
5899	0.052
60188	0.028
78873	0.024
11475	0.028
6235	0.0
10801689	0.024
10582	0.069
11398	0.024
745600	0.024
9413	0.024
6586	0.052
64143	0.024
328957	0.024
13699	0.043
11974	0.021
17097	0.021
6856	0.052
13693	0.024
21106365	0.094
5606	0.024
12275	0.087
18	0.024
67788	0.052
5612	0.024
10986	0.028
12236	0.049
61560	0.021
61352	0.016
6845	0.056
8182	0.028
21171396	0.016
11472	0.032
24499	0.060
61101	0.028
21106146	0.028
6768	0.064
60012	0.024
7284	0.060
13856885	0.028
19816	0.056
6386	0.028
68220	0.060
28952	0.024
8058	0.060
6771	0.057
21159597	0.024
2991	0.064
12017	0.0
67790	0.052
72806	0.0
7120	0.028
13863774	0.028
74935	0.028
12307	0.134
62631	0.0
16896	0.0
10235	0.095
69150	0.060
6746	0.084
23472	0.028
5091	0.0
13090	0.064
24905	0.057
12100	0.0
7118	0.028
7355	0.060
7296	0.056
10664	0.028
123905	0.061
454604	0.021
61717	0.074
9886	0.056
955	0.028
7145	0.028
12864	0.173
8793	0.164
1118	0.095
65703	0.032
63555	0.065
453633	0.021
6601	0.052
2980	0.078
165975	0.050
453910	0.021
512092	0.087
2372	0.028
9779	0.021
16612	0.056
66916	0.155
61264	0.024
11614	0.056
71166	0.016
8470	0.028
2169	0.011
11982	0.028
200562	0.087
70280	0.022
10778469	0.077
15983	0.028
67282	0.021
9838	0.090
5816	0.049
27057	0.044
7268	0.063
10289	0.021
63453	0.014
56797	0.044
