Compound Id	KierHallSmarts [khs.ssO]
6788	0
11485	1
19037	0
11433	0
477171	0
7917	0
72054	2
21111785	1
17163	0
69446	0
13254	0
10790335	0
21106019	0
8319	0
63447	0
126037	0
20151	1
21159424	1
6774	2
10857	0
69896	1
21112332	1
61802	0
13839110	0
2005824	0
9564	0
6988	0
6633	0
24729	0
100	0
26031	0
13839128	0
75563	0
10181341	0
6160	0
11460	0
15420	2
60129	1
4962	0
9908	0
96816	0
11663	0
72534	0
12173	0
8876	0
8070	0
13839080	0
6790	0
11662	0
56139	1
880	0
5242	0
10250	0
4963	0
10254	0
589165	0
12480	0
1013337	0
3635	0
20732	0
61354	0
60191	0
352	0
9612	0
6191	0
14830	0
18688	1
13038	0
11919	0
7507	1
7183	0
10355	0
7088	0
6287	3
13850405	1
21106521	0
6342	0
13861934	0
17481	0
6998	2
3973	1
60340	0
8097	0
13857694	0
73564	1
13875377	0
13837988	0
10239201	0
6780	0
12230	0
13848808	1
13063	0
9844	0
24142	0
6949	0
13861158	0
16377	1
7916	0
21105936	1
13875212	0
62402	1
21171515	0
61797	1
67462	2
21105889	1
10540	0
13848341	2
21153	0
29031	0
25119	0
13858096	1
11650	0
14507	0
75479	0
10648	1
7888	0
1072	0
21106470	0
211145	0
60136	0
15310	1
61428	0
11556	0
21168838	0
81705	0
12465	0
21105848	1
21109330	0
13837787	0
4209	0
9327	0
11891	0
21111804	3
8855	0
25968	0
13013	0
65745	0
10333	0
21111842	0
21394	0
13864445	0
70868	0
14390	0
221355	0
62582	0
7185	0
124526	1
62368	0
28973	1
16094	0
26799	0
21111774	2
61036	0
6852	1
62581	0
6999	0
17687	0
65682	0
10831	0
13860434	1
72056	0
7143	0
70511	1
16095	0
61585	0
32002	0
11413	0
72416	0
10892	1
11185	0
59433	0
10004	0
8867	0
21105795	0
1668	0
97850	0
10298354	0
21105699	0
4489	0
11673	0
238	0
2241	0
7951	0
911	0
13262	1
993	0
6995	0
21125563	0
6674	0
69983	0
8066	1
2015070	0
62423	0
58489	0
1078	0
70865	0
11477	0
11672	0
913	0
3268	0
10796	0
26070	0
12199	0
387	0
7073	1
15468	0
13439	0
7670	0
21105987	1
6656	0
13885245	1
13837281	0
7876	0
13882337	0
21106517	0
11412	0
26801	0
21159680	0
9078	0
83703	0
13876103	1
59482	0
6657	0
12044	0
21105867	0
11889	0
21106014	0
21106112	1
21111819	0
21108245	1
67835	1
17019	0
60586	1
21111817	0
21171496	0
11892	0
10800462	0
10771160	0
61434	2
21105932	0
69057	0
16685	2
6862	1
63909	0
11510	0
85185	0
21865	0
6479	0
64147	1
21106008	2
8140	0
3756	0
62236	0
20548	2
12818	0
15622	0
71784	0
13869655	0
18707	0
4611	0
11778	0
69628	0
13873600	0
15440	0
9900	2
68896	0
10772050	0
65	0
15317	0
6954	0
13667	0
11970	0
60848	0
13860817	0
12229	0
12675	0
11083	0
10881	0
97904	0
6481	0
13875161	0
6621	1
11327	0
1847	0
14836	0
8154	1
11509	0
13869661	2
63459	0
65701	0
10322	0
71655	0
62466	0
6739	0
6480	0
723	0
21106518	0
64111	0
7189	0
11417	0
7140	0
67879	0
11263	0
21106017	0
10895	0
8341	0
63931	0
7589	0
13835557	0
6943	0
62682	0
7797	1
29129	0
62532	1
3708	1
8438	0
64644	0
58563	0
62485	0
7190	0
68568	0
953	0
6787	0
132	0
571424	0
58968	0
9128	0
11588	0
452568	0
7090	0
21171506	1
10245	0
13865630	2
11246	1
7430	0
13448	0
21111758	1
12831	0
14942	0
6735	0
62359	0
21108549	0
7847	1
12674	0
62938	0
20140	0
10273	0
15644	0
11824	2
61196	0
21723	0
66365	0
62618	2
73658	0
7921	0
13867055	0
11304	0
13835126	0
69792	0
21111776	0
13881395	0
78722	2
21170125	0
33137	0
11145	0
6574	1
73537	2
14309	0
7175	1
13859497	2
14956	0
1306	1
13835344	1
13258	0
17720	0
33621	1
66385	0
11507	0
12013	0
6023	0
7186	0
776	0
21111723	3
62471	1
10303	0
14348	0
258907	1
10894	0
21159611	1
14918	0
12690	0
61763	0
19669	0
60464	2
60093	2
7662	0
53706	0
11332993	0
21106121	0
13868642	0
6828	0
70309	0
13867714	0
10248	0
79453	1
12669	0
59562	0
6878	0
7199	0
21112367	0
39404	0
9454	0
9218	0
11781	0
17347	0
11638	1
7740	0
217532	0
70512	2
12244	0
60032	0
62536	0
72274	0
6950	0
18107	1
11971	0
8998	0
1928	0
10977	1
91446	0
11585	1
11589	0
62484	1
63310	0
11776	0
23422	0
10380	0
7176	1
8382	0
88942	1
638258	0
13036	0
6724	0
11289	0
11626	0
13846959	0
10396	0
10243171	0
124	0
191	0
9225	0
81061	0
10972	0
11369	0
11773	0
10297844	0
6482	0
11576	0
10256859	1
73183	0
68122	0
5593	0
11587	0
608157	0
68837	0
5878	0
10181338	1
13257	0
62884	0
75095	0
1446	0
20160	0
62307	0
2005830	0
6079	0
10980	0
13866746	0
61190	0
31082	0
58333	0
6942	0
7301	0
21112244	0
63002	2
12045	0
15603	0
7300	0
8187	0
15410	0
67145	0
63057	0
7925	0
21111810	0
62633	0
7302	1
11372	0
67268	0
16913	0
67803	0
11573	1
11895	0
21278	0
21159579	0
6585	0
65704	1
6957	0
55242	0
11353	0
124512	0
61790	0
21106584	0
10966	0
13669	1
21106577	0
73763	2
59691	0
12047	0
21108577	2
6748	0
21105998	0
510851	0
10621	1
60092	2
62483	0
11003	0
6835	0
72918	0
15016	0
12259	0
63503	0
10539	0
11354	0
11488	0
62656	0
21111840	0
13029	0
66663	0
13839012	0
7928	0
60259	0
5966	0
73125	0
32882	0
11450	0
12586	0
13668	0
77230	0
7001	0
31264	0
14948	1
62390	2
12830	0
14690	0
60900	0
2972	1
11009	0
11584	1
8381	0
58331	0
13854242	1
10897	0
72141	1
3637837	0
63495	0
73626	1
72466	0
13846663	0
72148	0
68265	0
73512	1
61199	1
62698	0
15093	0
376	0
15244	0
10298355	0
11484	0
21106900	1
1583	0
50	0
8127	1
67229	0
13846749	1
61279	0
15663	1
9574	0
9547	0
284794	0
5622	1
9965	0
7805	0
6175	0
7279	0
11628	1
63512	1
121262	0
13476	0
222	0
6032	0
63328	1
6658	0
331	0
6675	0
14560	0
20861	0
7399	0
7141	0
79400	0
6246	0
10411	0
15753	0
11563	0
62357	0
7142	0
8155	1
68899	0
21185	0
11591	0
12055	1
61257	0
6270	4
7170	0
452969	0
452968	0
7116	0
6179	0
72051	0
13835108	2
11424	0
4436353	2
6296	0
15494	0
9425	0
14530	0
21159425	2
20124	0
15488	0
21171393	0
29024	1
64152	2
7926	0
77127	0
83365	0
8277	0
62583	0
21106529	0
7929	0
11434	0
62453	2
61418	1
1346	0
63533	1
60462	0
63208	2
12697	0
1688	0
60937	0
68404	1
21106540	0
70085	1
10237273	0
14340	0
7114	0
68709	0
21106585	0
55806	0
2973	2
13249	0
7364	0
6855	0
13272	1
6898	0
66847	0
15886	0
12840	0
38364	0
14559	1
12861	0
6620	1
1615	0
63956	1
27488	0
61381	0
71213	1
71964	0
15435	2
13848793	1
10446934	0
61542	0
6906	1
6864	1
15489	0
13490	1
61594	0
23083	1
70988	1
78578	0
11449	1
14413	0
6478	0
15418	2
54970	0
61599	0
6907	1
25276	0
21170959	0
6222	0
11446	0
7174	0
63319	0
8333	2
79481	1
60631	0
61749	0
1278	0
91500	0
8861	2
28829	1
8282	0
11624	0
15517	0
18799	0
68816	0
11399	0
4590	1
62467	0
8071	0
62328	0
1675	1
10025	0
84565	1
11476	0
13048	0
29091	0
62795	0
71934	2
7092	0
6707	0
531832	2
434	0
66572	0
70021	0
24438	1
6824	0
14869	1
72291	0
9929	0
5584	0
6854	2
61739	0
66716	0
2632	0
655	0
34195	0
8055	0
8111	0
84452	0
5027	0
5237	0
13846015	0
7069	1
67479	1
13882366	0
7098	0
2656	1
61311	0
21105876	1
7097	0
10287	0
21159574	0
22012	0
29023	1
66369	0
7091	0
13835351	0
71995	0
83338	0
17879	0
20971	0
21112533	0
76852	1
61383	0
16951	1
11897	0
9571	0
7325	0
12691	1
11373	0
61273	0
10407	0
70450	0
10425	0
10609	0
2388	1
70652	1
21159598	3
6716	0
9961	0
14582	0
960	0
11898	0
11421	0
21106172	0
6575	0
6916	1
71926	0
73945	0
9089	0
10289059	0
6825	1
11961	0
19862	0
15092	0
12524	0
12667	0
21168862	0
71672	1
70048	1
7311	0
62914	0
8807	0
15105	3
21111772	0
16208	0
6872	2
2915	0
8099	0
67953	0
62933	0
60263	1
19739	0
59146	0
60357	0
2179	0
25604	0
14585	0
19331	3
69970	0
15998	0
10363	0
72174	0
61561	0
63211	3
21106171	0
6823	0
532	0
6552	1
6033	0
2923	0
65785	1
454393	0
73131	0
5142	0
13846658	0
18708	0
10256	0
9075	0
65715	0
11580	0
6705	0
12114	0
15308	0
68579	0
15088	0
4444774	1
6928	2
6550	0
11595	0
616466	0
1103	0
19099	0
29090	3
21168888	0
7100	0
6655	0
12941	0
4445872	0
13837329	2
62501	0
7138	0
11437	0
6781	1
7914	0
66675	0
21169500	0
7889	1
205386	1
21733	0
12515	0
21170956	1
62372	0
11899	0
5374	1
67895	0
29002	0
21168556	2
8836	0
16109	0
61759	2
21106571	0
7103	0
60596	0
8862	1
10033	0
14414	0
11969	2
66759	0
66460	1
6770	0
6901	1
7119	0
61388	0
8662	0
21111849	0
63350	1
68350	0
70962	0
21106124	0
12291	0
59892	0
12696	1
19526	0
21159439	0
8434	1
7121	0
6757	0
70660	1
62756	0
16096	0
6834	0
4775	2
16644	0
7427	2
3581	0
970	0
6840	1
13493	0
3915	0
8860	0
11013	1
6592	0
11447	0
5004	0
5820	1
21106163	0
12274	1
5899	1
60188	0
78873	0
11475	1
6235	0
10801689	0
10582	0
11398	0
745600	0
9413	0
6586	0
64143	0
328957	0
13699	0
11974	0
17097	0
6856	0
13693	2
21106365	0
5606	0
12275	0
18	0
67788	0
5612	0
10986	0
12236	0
61560	2
61352	0
6845	0
8182	0
21171396	1
11472	2
24499	1
61101	0
21106146	0
6768	0
60012	0
7284	1
13856885	0
19816	0
6386	1
68220	1
28952	1
8058	1
6771	0
21159597	3
2991	0
12017	0
67790	0
72806	2
7120	0
13863774	0
74935	1
12307	0
62631	0
16896	0
10235	0
69150	0
6746	0
23472	1
5091	0
13090	0
24905	0
12100	0
7118	0
7355	0
7296	0
10664	0
123905	0
454604	0
61717	3
9886	0
955	0
7145	0
12864	0
8793	0
1118	0
65703	0
63555	1
453633	0
6601	0
2980	0
165975	1
453910	0
512092	1
2372	1
9779	0
16612	0
66916	0
61264	0
11614	0
71166	0
8470	0
2169	0
11982	0
200562	0
70280	0
10778469	0
15983	1
67282	2
9838	0
5816	0
27057	1
7268	0
10289	2
63453	0
56797	0
1061203	0
14760	1
8310	0
11443	0
18177	0
24341	0
9109	0
59462	0
7758	2
13836549	0
6420	0
59526	1
8463	0
61280	0
7162	0
67007	2
62931	0
68907	0
12499	0
12249	0
21170967	1
8045	0
7909	1
21171999	3
61475	0
8118	0
12072	0
21111786	0
9554	0
61569	2
7275	0
14360	2
12071	0
6576	0
74932	0
7207	0
61399	0
9824	0
21106020	0
64618	0
13073	0
11290	0
62486	0
10824	0
10034	0
10833	3
15216	0
81679	0
7166	0
63538	0
284177	1
6846	0
64166	2
65903	1
21171513	0
66547	0
453123	0
12213	0
7163	0
1441	1
3542441	0
13863300	2
5555	0
9856	3
15474	0
2016563	0
7203	0
15796	0
6751	0
6857	0
11516	0
5532	0
6900	0
6642	0
7125	0
70500	0
5562	0
8054	3
67230	1
67257	0
15359	0
2063	0
9572	0
6797	0
9946	0
6593	0
9826	0
66528	0
61789	0
3229	3
13856959	1
76286	0
7201	0
15636	0
13927	0
483123	1
21105887	0
7830	1
10408	0
9535	0
6484	0
21106127	0
6709	0
75176	0
12523	1
68247	0
62332	0
11900	0
70915	1
62289	2
7214	1
15471	1
62361	1
11468	1
7202	0
13853943	0
10035	0
12681	0
7292	0
74171	0
75956	5
7315	2
105768	0
15161	4
306959	1
58578	0
18227	0
70806	0
16310	1
3924	2
9219	0
66512	0
526	0
13925	0
7167	1
65693	1
27749	1
1484	0
2356	0
8057	0
6610	0
7060	1
8030	0
11593	0
61517	2
7313	0
60933	1
610932	0
525531	0
10274392	0
3008	0
6546	0
4029	0
8459	0
13924	0
12670	0
2621	0
4233	0
63515	1
1540	1
15683	0
2359	0
6837	0
9073	0
17440	0
4959	0
17704	0
15113	0
61086	0
61785	0
63077	0
6725	0
21106036	0
8567	1
13865683	0
62479	0
3395	0
13853953	0
9549	0
8086	0
21106095	0
10864	0
7171	0
11972	2
21106013	0
61281	0
12263	0
6508	0
11901	0
10834	0
13721	0
3005	0
60006	2
11249	0
11429	0
7148	0
120011	0
25605	0
10378	0
11641	2
28714	1
9130	1
61087	0
13422	2
62928	2
9569	0
2066	0
9515	0
13887609	1
13697	0
2384	2
61672	0
13075	0
2695	1
9442	0
13707	0
15724	0
2661194	0
6229	0
8106	0
10181821	0
14688	0
2848685	0
2673	3
5739	0
5561	0
12680	0
2745027	0
6753	1
62668	1
13105	0
5686	0
14810	0
4286892	0
9873	0
523754	0
60090	0
14584	0
2424	0
6468	0
1909	0
70071	0
4740	0
12329	0
59885	2
7274	3
72680	3
29135	0
11397	1
10630	0
11581	0
11427	0
59403	0
7169	0
69973	0
11146	0
21168823	0
25097	0
10426	0
6838	0
8331	0
61014	0
7923	0
63718	0
6858	0
61148	0
6763	0
10848	0
59487	0
10633	4
6714	0
63567	0
10619	0
11279086	0
13323	0
62363	0
11967	0
9206	0
11577	0
11428	0
67597	0
63320	0
11582	0
6713	0
21272	0
58568	0
60158	1
29117	0
8366	1
12355	0
8254	0
57727	0
18409	1
4596	0
2468	2
3214	2
7260	0
3215	0
7210	0
10618	1
967	0
2272143	0
61540	0
5129	0
12057	0
6213	0
6438	1
84451	0
13837584	2
62340	1
21106035	0
21106576	0
5399	0
67212	0
12504	0
21111865	0
6588	0
11902	0
11567	0
4471	1
12722	2
86040	0
6783	1
20311	0
70990	2
528656	0
21106145	0
21106581	0
11267	0
11395	0
59164	0
69450	0
11337	0
64012	0
10284	0
226885	0
8329	0
12339	0
10230	1
9805	0
12874	0
8800	0
62303	0
61150	0
60173	0
3613	0
8104	2
17162	0
69027	0
6220	0
305	0
3300	1
71976	0
8816	0
11594	0
6848	0
4819	0
5882	0
2068	0
13835294	0
6639	0
2911	0
21106178	1
60889	0
85490	2
6899	1
69290	0
7037	0
11903	0
8188	0
59546	1
62472	1
11283	0
62389	0
6381	0
10169	0
11586	1
13066	0
63522	1
11277	0
14613	0
8298	0
9192	0
6554	0
4575	0
13133	0
12858	0
6221	0
6767	0
62751	0
62493	0
28947	0
6371	0
9002	0
2079	0
15702	0
6515	0
65700	0
5145	0
77916	2
31144	1
6505	0
8846	0
2951	0
7407	0
58587	0
20277	0
11359	0
56177	0
10243	0
15403	0
5026	0
59971	0
9394	0
86894	1
9438	0
70319	3
21106111	1
26691	0
5363	1
7177	1
21106574	0
2607	0
12018	0
11308	0
2181	2
74123	1
25957	0
13959	1
11276	0
60100	1
6514	0
142204	0
11618	0
2387	0
17967090	0
8183	0
11202219	0
120096	0
6080	0
10616	0
14952	0
8799	0
16359	0
4599	0
11178542	0
7044	0
62381	0
2457	0
2075	0
6447	0
6927	0
2283	0
8067	0
13909	0
9832	0
9522	0
8181	0
7289	0
149513	1
46739	3
59020	0
62963	0
3345	1
59928	0
60047	0
10490	0
85216	2
63738	0
21106506	0
3871	0
6369	0
55194	1
65061	0
15089	0
3009396	0
224468	0
2626	0
5304	0
5507	0
194210	1
9189	0
9697	0
11338	0
62252	0
5138	0
10871	1
5632	0
2849	0
1611	0
3218	0
7152	0
62362	0
5376	3
8253	0
4268	0
7042	0
62477	0
62098	0
6454	0
7108	0
7259	3
9894	0
6389	2
2629	3
15596	0
10542	0
79719	0
27183	0
22739	0
12310	2
69703	0
10257	0
62663	0
4735	0
68030	0
62525	2
16358	0
7168	0
4024	1
4317	0
7975	0
6453	0
6215	0
3762	0
1991	0
6442	0
10081	0
2246	0
21360	0
2117	0
65974	0
8105	0
1998	1
8235	0
8274	0
8804	0
9795	0
5134	0
8788	0
70514	0
63117	0
18924	0
62965	0
10452	3
455964	0
642951	1
67593	0
6214	0
48119	1
62966	0
8252	2
7258	0
6373	0
9190	2
11200	0
27486	0
12549	0
2297301	0
10554	0
13985	0
4444448	1
8151	0
13329	0
3987	3
7370	2
5786	0
4582	0
12336	0
6057	0
66909	0
11274	0
11297	1
24722	6
525308	2
7211	0
5571	0
5163	0
18716	0
4742	0
6433	0
62265	0
6517	0
11269	0
19663	0
29150	0
62754	0
4444926	1
15020	1
8163	0
11320	0
8150	0
64045	2
59976	0
63122	3
13777	1
28425	3
63119	0
4453	0
6764	0
14285	0
11286	0
8023	1
7358	2
66396	0
7988	3
11906	0
60886	0
7172	0
6216	0
64830	1
69366	0
13352	0
58910	4
62338	0
3208	0
49895	0
5302	0
60518	0
3765	0
63757	0
2034	0
21106037	0
11390	0
15010	1
2447	1
4617	0
64003	0
77934	0
4518	4
5740	0
11571	0
5131	0
5165	0
7045	0
5531	0
10442628	0
4444935	1
10085	1
13868426	0
6520	2
3228	0
6830	2
3508	0
2928	0
60108	2
63575	1
6464	0
2710	0
2839	2
14916	0
65648	0
8353	0
10009	0
11917	0
21106505	2
191496	2
60919	0
18983	0
21242790	0
4586	0
2810	0
11325	0
11271	0
1912	0
61577	0
14430	0
3521	0
9815	0
7970	0
67509	0
14979	0
17987	0
38123	0
3322	0
4478521	3
62645	0
64377	3
4433	2
10259	0
11387	0
4355	0
10442653	0
7155	0
11310	0
10248513	0
59493	0
73276	0
15209	0
66498	0
29343	0
3472	0
48922	0
4600	1
29156	0
6232	0
10696	4
61266	0
21965	0
62468	1
59489	0
3438	0
5437	1
3584	1
15968	2
11309	0
13153	0
11380	0
62217	1
31872	2
64024	0
14960	0
5075	0
9426	0
2562	0
8177	0
8073	0
6688	0
4514715	3
15521	0
3039	0
2160	1
68961	0
24584	0
68224	4
15484	0
13842838	0
1904	2
3618	0
13764	1
9180	0
3368	1
258050	0
7974	1
29054	1
9018	0
30913	0
5423	0
9028	0
2867	0
10581	1
10674	3
5515	2
6208	1
