Compound Id	KierHallSmarts [khs.aaCH]
10441	0
3168	0
11833	0
455420	0
10709	0
10179239	0
11761	0
6108	0
69914	0
59573	0
11671339	0
7956	0
55090	0
10053	0
28993	0
10054	0
9461	0
16791	0
11117	0
205483	4
10979	0
61346	0
6186	0
69371	0
69569	0
7181	0
99596	0
11351244	0
16841	0
61266	0
6187	0
2656	0
6827	0
20939	0
7817	0
11788	0
13835316	0
6270	0
454209	0
9633	0
9377	0
9243	0
11148	0
923	0
6121	0
6315	0
6118	0
8577	0
14349	0
7852	0
14680	0
7776	0
7330	0
6122	0
7732	0
11729	0
6307	0
13255	0
10512	0
13837797	0
6098	0
10536	0
7827	0
9233	0
18607	0
5730	0
10526	0
120464	0
24590970	0
7733	0
7850	0
11865	0
7714	0
10437	0
6097	0
12219	0
7848	0
61487	0
11863	0
7810	0
7766	0
7711	0
7552	0
6092	0
12010	0
11830	0
10497	0
31029	0
6100	0
12228	5
6042	0
13836713	0
13803	0
7815	0
7560	0
6103	0
6635	0
6087	0
7721	0
6083	0
1039	0
6088	0
13837281	0
56232	0
5979	0
13837190	0
7074	0
7170	4
10534	0
10410	5
68503	0
14694	0
7090	5
7028	0
10487	0
13492	5
15747	5
8356	5
18971812	0
14688	0
71876	0
7128	5
7183	4
7088	5
15461	5
13299573	0
7073	0
2340753	0
8554	0
10340	3
13487	5
7385	5
8531	4
7448	4
764	4
10325184	0
6406	0
12066	0
7738	4
10404	5
7419	5
7219	5
11660	4
6999	2
18688	0
7737	0
1108	5
236	6
7521	4
7641	4
7659	3
11871	0
55130	0
10433	0
11992	0
10253	4
60886	0
83962	0
12161	0
7671	0
10446	0
62249	0
11526	0
7672	0
7786	0
8335	4
7657	0
22453	0
7065	0
13875283	4
7553	0
11409	4
3631	0
13835836	0
55084	0
7694	0
7482	0
11716	0
11045	0
7515	0
13836549	0
13836674	0
6967	4
6977	3
21168808	3
960	0
61213	0
7472	0
11207996	0
29016	0
7747	0
7627	0
10571	0
7076	0
7003	0
9614	5
7739	4
8883	0
7757	0
7511	0
7509	0
29005	0
10420	0
7478	0
7475	0
7463	0
21111806	4
21111820	3
21171407	0
11910	0
13850082	0
7872	0
7875	0
7913	0
7670	0
8568	0
14846	0
7800	0
11843	0
29012	0
10797	0
7538	0
7536	0
11755	0
7706	0
7761	0
10492	0
11680	0
11706	0
10653	0
68179	0
11727	0
21108550	4
9724	0
11731	0
8950	5
14866	4
6720	0
7559	0
10236	3
7012	0
11065	0
28981	0
99681	0
8525	0
6176	0
7081	0
6313	0
9903	4
55123	0
12012	0
7534	0
10791	0
11125	0
7782	0
6316	0
9325	4
123860	0
28986	0
6335	0
7616	0
7129	5
10788	0
7621	0
8329688	0
10777	0
441	0
7838	0
5949	0
29029	0
7772	0
256	0
512	0
21169510	0
7676	5
13875281	4
7220	5
7248	4
11661	4
12674	5
8097	4
12972	0
9976	0
7514	0
215929	0
11025	0
7734	0
7016	0
1095	0
2038738	3
12259	1
13836589	0
172	0
13836520	0
13875230	4
18219	0
10801109	0
29004	0
7871	0
21153	0
7802	0
12218	0
12632	0
7760	0
11095	0
21106173	0
7607	0
13866746	1
7577	0
7506	0
9228	4
7239	5
11647	0
7530	0
1266019	0
109838	0
6321	0
13874867	0
6314	0
4510484	0
62530	4
13842613	3
7391	5
7242	4
26325086	0
13862665	0
15443	0
124968	3
9581	4
66809	4
221082	5
13875320	4
6642	0
13835376	0
127750	0
13857694	4
7673	5
7662	3
363458	0
7684	0
61111	4
13875196	4
11042	3
24972	1
28992	2
13875160	4
13875258	4
9994	0
29015	0
4446445	0
4444608	0
394562	0
13839199	4
18724	4
7238	5
21105959	4
13866817	4
13875392	4
13839575	0
6322	0
558020	3
21132380	3
13677	7
65750	4
63903	4
10940	3
13865438	4
13868640	4
29001	0
21106135	4
13837988	4
10400	10
8067	0
13839109	0
21105905	4
11077	3
906	8
13865426	0
10710415	0
21106560	4
20843	2
15965	5
70682	0
13658	0
11862	0
7710	0
7809	0
7765	0
6794	5
26516	5
17131	5
21106520	4
924	5
13862559	3
6788	7
13861343	0
73412	0
8904	4
13874733	4
24535	2
25552	2
10437215	3
11087	5
10909	6
10918	6
15489	9
2441	0
10939	0
11784	4
8868	6
7518	4
21106019	4
24533	3
1020	5
2039535	3
8374	5
21106586	0
11756	0
71089	3
7688	3
8902	4
10937	3
6897	5
17443	3
6883	5
11785	4
7240	4
503239	3
21106571	2
10908	6
3463	0
16388	0
6828	10
7161	0
8141	0
7679	0
4444456	0
66996	3
13840690	5
11667	4
13864445	3
21108548	4
21106163	2
14256731	0
6311	0
30595	4
13865424	4
13229	0
7175	4
7157	4
917	4
13875356	4
12044	9
12682	5
71628	0
9363	4
6296	0
70715	3
62632	0
78998	0
11884	0
16177	0
15853	0
67360	0
11866	0
15846	0
29026	0
11846	0
7770	0
7717	0
62808	3
21106366	5
7420	5
21168831	5
455090	3
71437	0
13063	7
558878	0
25886	0
71430	0
559096	0
13868660	4
707	0
387	0
10018	0
61001	4
20570	4
21106540	2
15855	0
7790	0
8903	4
62489	4
8899	3
13634	4
13630	4
553578	0
66565	3
10437135	3
66021	3
7221	4
7383	5
6339	0
6736	7
10851	6
10850	6
23977588	0
24043	0
12069	0
191367	0
11799	0
7615	0
11265	0
67653	0
21106032	0
1348	3
66896	5
62534	4
62408	4
7389	5
38364	3
12045	9
2003	0
17784	0
12637	0
21106524	4
13875212	4
19475	0
13647	0
21168826	4
6780	7
10841	6
25889	0
25890	0
10227261	0
220998	0
12954	0
13851576	5
12047	9
16736498	0
6478	6
8912	0
10849	6
11038	4
89076	9
199342	4
19477	0
6287	0
13811	0
14169248	0
10437074	3
21105878	4
21168813	4
235	5
8186	4
13872122	5
8098	7
6737	7
6789	7
15861	5
4445317	0
11632	0
13885245	5
8674	4
7132	5
11783	4
27488	3
10813	6
7202	4
30516	0
26325090	0
21112023	4
13876539	5
68676	3
551	8
11776	3
66895	5
66887	5
9893	5
63518	5
59482	5
6881	5
13839308	5
10586285	6
218253	9
7689	4
63310	0
7299	10
10829	6
12957	0
84036	0
68152	0
24041	0
19953955	0
14556	4
21106140	3
1361549	5
10831	6
23886	8
33421	8
70714	3
15755	6
14995	6
14994	6
67470	6
15476	6
15756	6
6592	8
21943	0
10106	0
19956441	0
11930	0
10384035	3
65936	3
14227	4
11584	4
13867714	8
19957731	0
120489	3
7302	10
16387	0
502245	4
5708	0
16159	0
13648	4
13835126	4
34863	7
23730	0
23621376	0
21106146	4
12231	0
15619	5
15789876	0
7224	5
11600	2
21106144	4
13863774	4
7138	5
6604	5
25677	6
6840	8
12816	4
21111781	4
15475	6
15477	6
15478	6
15524	6
158870	5
157093	5
83374	5
457144	5
135925	5
457145	5
8807	6
19476	0
28969	5
13863629	3
7278	5
13644	4
21106014	4
6852	7
6735	7
30572	0
21106013	4
26260	5
4932499	4
12586	0
7964	0
6193	0
15620	5
11708	4
13859497	3
9943	4
456015	3
63906	4
15621	5
11632871	0
13856009	4
8876	8
21106020	4
15488	9
84188	5
136000	5
135983	5
136001	5
136002	5
136003	5
84235	5
82755	4
82712	4
157094	4
103011	4
102798	4
82762	4
13849665	0
24326358	2
5894	0
68437	5
26010	8
30600	8
33455	8
33934	8
33932	8
34866	7
34665	7
34664	7
37904	7
34864	7
34188	7
34865	7
11974	2
33416	0
15409	5
21106036	3
8855	6
2915	8
13328	0
7225	4
7685	4
21111817	4
20124	6
2923	3
21106470	6
56793	6
454495	6
40191	6
56791	6
35581	6
56774	5
82765	5
2185	10
13853953	4
457140	5
27793	4
82754	4
457138	4
102897	4
457139	4
102947	4
97173	4
102720	4
102801	4
102833	4
102721	4
102856	4
102933	4
103066	4
97172	4
7030	0
62484	4
87265	4
12699	9
21429023	0
13837303	4
78	4
13837329	4
65701	4
59577	0
2283071	4
13104	0
21106008	3
247721	5
4489	0
13835706	0
2275	0
3918	5
106355	4
102741	3
97055	3
97198	3
5993	0
28682	3
13856959	10
553649	10
13848341	0
10864	4
10169	15
8860	9
6838	11
34874	6
36972	6
56788	6
533188	6
35579	6
16182	6
46262	6
35580	6
82818	6
56790	6
56795	6
33458	6
82777	6
35584	6
56785	6
56792	6
34189	6
34859	4
84346	4
56760	4
56755	4
33666	4
13867413	0
6781	4
13865630	0
7241	4
12061	5
15473	8
17099	8
17098	8
33933	8
15474	8
34868	7
37905	7
34869	7
37918	7
37915	7
34867	7
25605	7
26011	7
34870	7
34666	7
21924	7
36973	5
37744	5
46894	5
45444	5
56769	5
56780	5
34847	5
39406	5
35081	5
56781	5
56771	5
6842	8
10101	0
13835351	3
6773	3
102834	3
102722	3
154865	3
96948	3
102743	3
102857	3
154866	3
106356	3
102787	3
97240	3
102742	3
136966	3
13054	5
7636	0
21105699	8
29107	0
7029	0
19231	0
67460	5
9873	8
17868	8
6524	4
8243	4
6528	4
13837319	4
8241	4
11422	5
6855	7
69982	0
97257	2
97224	2
102923	2
96868	2
96864	2
97234	2
97233	2
154062	2
97142	2
2075	8
21106148	4
6023	5
65763	3
56782	3
36977	3
83414	3
84348	3
82823	3
11586	4
1278	8
62472	4
26563	0
36975	5
56778	5
43354	5
37779	5
45445	5
36974	5
35585	5
34848	5
84344	5
34850	5
82819	5
56772	5
82820	5
16415	5
56779	5
56768	5
56777	5
84345	5
34668	5
16736486	0
8111	10
642951	3
13300034	4
96965	1
33198	1
82783	4
34852	4
37000	4
37019	4
56765	4
39198	4
82740	4
56761	4
56756	4
56766	4
83413	4
34851	4
36976	4
56767	4
56763	4
5775	0
21106145	4
11422351	3
56787	6
35583	6
82807	6
56794	6
33386	6
33457	6
47912	6
82817	6
46893	6
33280	6
35582	6
33304	6
46263	6
553171	0
10488	0
34667	7
34871	7
34873	7
56784	7
34872	7
970	10
556589	4
29153	10
11917	20
204209	9
21106581	4
15827	0
70806	9
4437893	10
9824	8
2908	8
33407	2
36985	2
35205	2
15637	2
82821	2
8329	10
2625	7
86007	0
13835344	4
76154	5
73390	3
11773	4
11582	4
7172	4
2991	10
34853	4
37745	4
36978	4
34190	4
34191	4
36771	4
36710	4
56757	4
549017	4
84347	4
56764	4
56758	4
47914	4
56762	4
33984	4
33983	4
34860	3
82738	3
36982	3
36979	3
47915	3
56783	3
36981	3
37004	3
36980	3
222538	3
13848793	4
7176	4
7211	4
65523	3
13090	10
82751	1
36989	1
8800	10
62060	0
2975965	7
33282	5
46285	5
46284	5
82806	5
56776	5
47913	5
32952	5
45446	5
43353	5
56773	5
26325089	7
6588	7
2849146	3
10437335	3
33281	6
56786	6
56789	6
33456	6
46264	6
9187483	13
5978	0
10257	4
2699	7
5739	12
6577	10
8816	12
659	0
13835294	8
8817	12
526	4
7199	4
6514	7
36990	2
35912	2
45448	2
36987	2
36988	2
13860	5
33986	3
36983	3
36986	3
45447	3
35566	3
47916	3
46137	3
550258	3
33985	3
2928	8
8788	12
15484	0
20132	10
7315	10
6453	7
6753	8
9797	3
192748	3
8799	12
10437836	1
2121	5
34854	4
46136	4
82736	4
56759	4
36984	4
6621	4
17347	5
15517	4
56775	5
56770	5
11283	15
36029	6
35206	1
64155	4
34192	2
82822	2
8763	12
8804	12
5557	5
75956	4
6775	4
2246	12
5113	4
26325182	2
11672	4
105291	1
35108	3
29117	10
33316	4
5678	14
156255	0
18336	5
4449	0
12549	15
374462	0
13662	4
10437239	1
8351654	0
83191	0
5774	0
5145918	1
58496	0
92468	0
11439687	0
92494	0
91432	4
8124942	4
24722	8
133166	0
8101973	4
509179	4
67594	10
4228778	4
10162	4
4444479	0
4444107	8
21108577	4
5552	0
21486195	5
4911	9
75995	8
2424	1
4444362	5
14441700	0
23055	0
14829	0
6093	0
13848808	4
21105897	4
6898	5
4268	2
8058	9
8060	9
7566	0
62310	4
6338	0
10498	0
6057	8
21105848	3
518	N/A
7546	0
7013	0
10292746	0
13835550	0
6128	0
175	0
6745	5
10343	2
2041618	0
10784857	0
274	0
6106	0
62826	0
8543	0
6630	3
13837787	4
10772140	0
6148	0
62589	0
7686	0
56144	0
7791	0
6105	0
13837537	0
21106570	1
6135	0
2927	8
8262	6
3548	3
11434292	0
7624	0
38403	0
2282428	0
9251	0
13571291	0
71312	0
11153	0
3973	0
75951	0
68832	0
92731	0
6102	0
76894	0
4624	6
7794	0
70850	0
11811	0
7777	0
15482	0
7856	0
8562	0
7730	0
654	0
2062437	0
13837280	0
72551	0
7630	0
23208	0
11864	0
11845	0
454215	0
9254	0
9253	0
83734	0
553742	0
15077490	0
2018460	0
22191	0
72793	0
12442	0
2018165	0
7406	4
2271976	5
1448	3
21782117	0
12209	0
9286	0
391	0
4514529	0
16641	0
6125	0
6104	0
11911	0
6119	0
7551	0
15427	5
9256	0
4444553	5
10652594	0
21106179	0
71390	0
107412	0
558928	0
24641	0
2916	0
558875	0
2297441	0
29282	0
9120	3
12730	0
4471584	6
9088156	0
12456	0
17880	0
11806	0
7558	0
6095	0
6086	0
2293678	0
10364	5
29036	0
21111822	4
7681	5
13863618	4
12874	0
59483	0
2056044	0
3441	0
13638	0
11154	0
6326	0
10801842	0
4768	0
6774	3
20848	0
5932	0
10756	0
61149	0
6130	0
5977	0
13838404	0
7223	5
15495	4
5198	8
21105594	17
58234	0
21105591	14
12577	0
6145	0
6310	0
7606	0
23255	0
6123	0
8576	0
7851	0
15387	0
7811	0
7835	0
7769	0
7716	0
7564	0
6101	0
6089	0
217	0
13835977	0
7703	0
60329	0
7727	0
1609	0
6342	0
13869414	4
21106077	18
10481872	5
6179	0
7234	5
18941	0
4760	0
12705	0
11003	10
2169	0
10837	3
6916	4
8093	10
8030	10
12197	0
30713	0
6790	7
5027	0
552744	0
21112738	0
7677	0
48024	0
8319	7
26286843	8
29040	0
6132	0
6301	0
13850142	0
390927	0
19709	4
60121	4
13869434	3
13869462	3
13840647	3
13860491	3
9349	4
14620	0
14916	8
992	4
9016	0
8935	5
21106519	4
12133	0
4103087	2
5376	3
2760	0
9786472	0
196288	0
139025	0
60858	10
12933	0
10181341	5
7736	4
447	4
4759	0
33617	0
30881	0
4447447	2
28552	0
3438	8
3544	4
4444102	5
21106059	8
10675065	0
4514586	0
13854944	0
13860641	4
13853758	4
21159695	4
21106525	4
13854136	4
13835151	4
10991	4
13860692	4
29008	0
13860775	4
4745	4
13303	0
7466	0
11699	0
4366810	0
10422	0
11695	0
13869480	4
10892	4
13849981	0
15093	4
206493	3
13842001	0
13854248	4
11961	2
6002	0
7480	0
21106058	9
13836399	0
5889	5
299166	4
6835	9
3534	5
5162	3
75662	3
21106365	8
499714	0
558917	0
11629	3
14627	7
512621	0
3693	9
5026296	0
13836021	0
1087	0
4514549	0
13302	0
256210	7
13849989	0
15016	0
13836591	0
2654	0
13856352	5
15520	12
3841535	9
18717	0
455353	0
16778	0
7705	0
7728	0
59447	0
7528	0
13835459	0
13848467	5
13869451	4
13871489	0
13869339	4
13860817	3
21111772	2
13853943	4
21106518	4
6658	4
11369	2
11180	0
11739	0
11056	0
6146	0
11194	0
6165	0
11216	0
62230	0
11210	0
11732	0
7459	0
11024	0
5830	5
57726	0
72556	5
11610	5
124	4
238	5
15803	0
7026	0
7678	0
9970	0
13837686	4
10008	4
6807	8
21108576	4
11488212	3
27749	3
3216	3
4470736	4
4343	4
8103122	4
3652	3
49179	0
5791	0
70660	0
15954	0
11819	0
7622	0
99440	0
11239	0
11543	0
10790	0
15486	0
18920	0
11861	0
123993	0
11036	0
11029	0
11794	0
10511	0
21011	0
11678	0
3644	0
6320	0
10947	0
10787	0
11793	0
7236	0
55443	5
453675	5
69340	5
10992	4
5439	0
71193	5
2700	7
10251740	3
7190	4
11525	0
4481813	0
13871721	0
6974	4
16804	0
11778	3
11954	2
13860720	3
76394	4
7131	5
13876103	3
13871718	5
4575338	2
2937774	4
206561	4
7310	5
5233	4
197564	0
193441	0
9579	4
7533	0
6164	0
56559	0
9053802	0
29000	0
7434	0
6312	0
8398	0
11898	0
72522	0
7928	0
14348	0
2581	0
11891	0
7917	0
7915	0
7901	0
7892	0
7882	0
8574	0
932	0
7812	0
7837	0
6040	0
258	0
1004	0
682	0
9391	0
63156	0
12626	0
60524	0
59674	0
10248	2
16119	2
12643	0
11752	0
21106900	3
15753	3
3210	0
392447	5
13854242	4
7600	0
13872989	0
62597	0
4937830	0
69177	1
10244	1
8733	0
7568	0
6633	3
12229	5
31006	4
13860434	3
5551	0
13866593	0
21106015	0
13839174	3
11021	4
8960	0
11465	5
4590	4
2157	4
11809	0
748	0
12823	4
10328	4
120621	0
12445	0
20119	0
6334	0
55205	0
13816	0
26765	0
192642	0
122446	0
21181	0
28994	0
11460	5
7145	4
6550	4
106796	9
5550	0
5633	0
13860335	5
24099	0
15702	4
10996	4
7279	5
5091	0
1262	6
880	5
13837702	0
21106535	0
12225	0
773	3
864	0
415	0
1141	0
1664	4
21361761	8
21105998	3
12640	0
6480	4
10437210	3
776	6
8273	6
7397	5
71787	0
4777	7
9219586	9
2457	8
1266393	0
7021	0
11694	0
11244	0
13850879	0
6600	7
62964	2
3322	5
13047	1
10438331	5
5976	0
13846959	4
6688	2
5542	0
19232037	0
19232038	0
18547147	0
21587143	0
11286	3
8070	4
55091	0
733	0
25472	3
18801	0
68156	0
10857	3
589165	5
6610	9
8470	4
953	4
6593	8
21105870	5
63889	4
123207	4
123	4
2241	5
62466	4
62485	4
63968	9
13839128	3
83866	0
18707	3
7961	0
4450907	2
10254	4
62467	4
5236	1
5660	3
305	0
3741	3
12244	2
13839151	3
13257	4
32555	0
13835336	0
13835861	0
73479	3
13839123	3
9911	2
13865680	4
11604	4
13835772	4
61538	2
194092	5
8528	3
3008	3
7140	4
4611	5
21105859	4
13846658	9
66567	0
8140	3
1019	0
67465	3
79280	4
5807	0
11595	4
2068	1
6646	0
7443	4
83850	0
12060	4
14678	4
61411	1
28982	4
6330	0
11795	0
173	0
67270	4
6033	4
7092	5
58563	4
2925	7
8341	7
13839105	3
65	3
13846663	4
21106091	4
65785	4
11596	4
10243171	4
62517	4
86435	4
70652	4
70988	4
10464	0
13839012	9
4333	7
21106169	0
13839110	3
13839082	4
21105871	4
9874	5
11332993	4
28973	4
27296	4
11651	4
8665	4
61707	0
3584	7
4744	4
466305	4
10246	2
21109330	0
10948	0
13835224	0
13835235	0
81815	0
2206	0
86394	0
54833	8
7155	3
230	0
11576	3
2606	0
2079	0
42330	0
8657	4
10903	9
6907	4
11193	0
20545	0
6649	0
8012	0
6333	0
971	5
9454	4
577	0
10181339	5
44152	0
137720	6
13846749	4
8900	0
6177	0
7469	0
7064	0
10001	0
6341	0
259	0
1005	0
9326	4
967	0
11589	4
5596	4
13249	0
3951	0
8552	0
7701	0
7888	0
12013	0
2863	0
7803	0
171	0
7866	0
3756	0
10033	0
370	0
12071	0
10035	0
13884973	0
13029	2
6706	3
4962	4
4575	0
11591	4
9218	4
11107	0
3277	8
8183	4
79969	4
9350	4
10980	4
11588	4
9574	4
6674	4
10972	4
11563	4
693	0
10411	4
11625	4
331	4
7018	0
768	1
6586	7
64699	0
191058	4
5593	5
6739	7
10986	4
392	4
28947	4
21106018	3
13835630	0
13875219	4
13842573	4
6950	4
14299946	0
13030	2
9360	4
8071	4
10432	4
11294	6
4963	4
13875432	4
434	4
5139	6
19766	1
9547	4
13835293	0
13875441	4
11769	4
65272	0
191	0
10181338	4
7151	2
5541	0
592	0
13839441	0
13835209	0
13839416	0
63908	4
221226	4
26325085	0
61765	5
7001	2
6675	4
21105795	4
17339596	0
11080	4
4380	2
16359	3
63054	1
72056	0
34095	0
18685	0
62628	0
11875	0
48085	0
5026	7
1906	4
278	0
10606755	0
13839553	0
18177	4
5882	4
763	0
1015	3
12499	0
5915	5
7189	4
10664	4
7044	3
12478	4
68568	4
89258	2
10205670	0
26325087	0
26325088	0
6035	4
6013	5
937	0
13835604	0
21106172	2
7042	3
10628694	4
10616	4
955	4
1143	0
61191	4
12821	4
7098	4
9564	3
84971	0
388391	0
1710	10
6079	4
5554	3
13837760	4
132	4
2005981	0
10771217	0
18	3
1151	1
185	2
11083	3
8182	4
6988	3
6492	6
913	4
78467	4
9965	4
1577	0
440	0
120548	4
3513	2
744	1
7745	0
1078	0
11366	2
844	0
6371	8
10772050	0
7208	4
61739	6
11489	4
63863	0
5142	4
13835932	0
10975	3
1446	3
5553	3
6066	5
3350	3
40130	0
4878	4
8282	6
376	0
10025	0
5004	0
7142	4
10870	3
20198	0
1253	5
71	3
65234	5
6665	3
29400	3
1043	2
4067	4
62265	3
7150	2
55075	0
4444100	6
789	0
541032	1
96749	0
7984	0
3102535	5
64016	8
7146	3
361	2
6045	0
10197150	0
4599	5
472932	1
5768	0
