Compound Id	ALOGP [ALogP]
236	0.0
7521	1.284
7641	1.284
7659	1.926
11871	0.731
55130	-0.241
10433	0.580
11992	0.047
10253	1.215
60886	3.838
83962	1.322
12161	1.312
7671	0.748
10446	0.952
62249	1.567
11526	0.664
7672	-0.602
7786	1.887
8335	0.614
7657	0.869
22453	0.320
7065	0.996
13875283	1.122
7553	1.608
11409	0.949
3631	2.534
13835836	0.871
55084	-1.094
7694	-0.806
7482	-0.518
11716	-0.806
11045	-0.518
7515	-0.230
13836549	2.878
13836674	1.463
6967	1.284
6977	1.926
21168808	1.030
960	-3.898
61213	1.299
7472	-0.317
11207996	-0.986
29016	0.215
7747	0.503
7627	-0.029
10571	0.746
7076	0.550
7003	1.782
9614	0.480
7739	0.591
8883	-0.850
7757	-1.668
7511	-1.092
7509	-0.804
29005	-0.516
10420	-0.228
7478	1.165
7475	0.060
7463	0.348
21111806	0.959
21111820	1.233
21171407	2.139
11910	1.364
13850082	2.848
7872	-1.746
7875	-2.322
7913	-2.898
7670	0.952
8568	-1.170
14846	-1.631
7800	-1.343
11843	-0.882
29012	-0.594
10797	1.205
7538	-1.055
7536	-0.767
11755	-0.108
7706	-0.306
7761	0.137
10492	0.425
11680	-0.191
11706	-0.479
10653	0.097
68179	-1.948
11727	-0.869
21108550	0.959
9724	1.281
11731	1.386
8950	1.029
14866	2.264
6720	0.844
7559	0.408
10236	1.926
7012	-0.134
11065	0.415
28981	-0.843
99681	1.501
8525	0.271
6176	1.302
7081	-0.810
6313	0.542
9903	-0.163
55123	-1.249
12012	-0.961
7534	-0.246
10791	0.557
11125	-0.673
7782	-0.385
6316	1.501
9325	0.959
123860	-0.735
28986	-0.668
6335	0.021
7616	0.105
7129	1.154
10788	-0.196
7621	0.354
8329688	1.443
10777	0.480
441	-1.546
7838	-1.258
5949	-0.970
29029	-1.834
7772	-0.682
256	-0.394
512	-0.106
21169510	1.950
7676	0.744
13875281	1.386
7220	0.708
7248	1.350
11661	1.350
12674	-0.659
8097	-0.451
12972	-1.820
9976	-1.244
7514	-0.668
215929	-0.956
11025	-0.380
7734	0.193
7016	-0.092
1095	0.038
2038738	0.035
12259	3.21
13836589	-0.080
172	-0.183
13836520	0.384
13875230	1.386
18219	1.976
10801109	0.678
29004	0.958
7871	-2.184
21153	-2.472
7802	-1.320
12218	-1.896
12632	-1.608
7760	-1.032
11095	-0.744
21106173	0.958
7607	-0.456
13866746	2.399
7577	-0.058
7506	2.043
9228	1.224
7239	0.693
11647	-1.572
7530	0.277
1266019	2.719
109838	0.170
6321	-0.168
13874867	-0.208
6314	0.962
4510484	0.406
62530	0.019
13842613	0.879
7391	0.199
7242	-0.237
26325086	0.139
13862665	0.638
15443	-0.690
124968	0.103
9581	0.428
66809	-0.052
221082	0.907
13875320	1.531
6642	3.852
13835376	0.420
127750	-0.408
13857694	1.489
7673	0.889
7662	2.233
363458	-0.539
7684	0.008
61111	0.480
13875196	0.428
11042	1.082
24972	1.318
28992	0.879
13875160	1.386
13875258	1.531
9994	-0.419
29015	-0.262
4446445	-0.388
4444608	0.188
394562	0.608
13839199	0.440
18724	1.556
7238	-0.052
21105959	0.590
13866817	1.489
13875392	1.531
13839575	-0.211
6322	0.347
558020	0.236
21132380	1.082
13677	0.307
65750	-0.750
63903	-0.174
10940	1.082
13865438	0.590
13868640	1.778
29001	-0.473
21106135	0.590
13837988	1.489
10400	-0.034
8067	4.466
13839109	0.141
21105905	0.307
11077	1.284
906	0.0
13865426	0.043
10710415	0.931
21106560	0.307
20843	0.879
15965	-0.316
70682	0.073
13658	1.758
11862	0.649
7710	1.513
7809	0.937
7765	1.225
6794	0.719
26516	1.687
17131	1.363
21106520	0.642
924	0.218
13862559	2.233
6788	0.642
13861343	3.759
73412	1.080
8904	0.0
13874733	0.642
24535	1.075
25552	-0.473
10437215	-0.379
11087	1.420
10909	1.284
10918	1.284
15489	0.744
2441	0.969
10939	-0.255
11784	0.744
8868	-0.154
7518	1.633
21106019	0.552
24533	-0.237
1020	0.0
2039535	0.199
8374	-0.604
21106586	0.303
11756	1.045
71089	0.051
7688	0.440
8902	0.0
10937	1.284
6897	0.262
17443	-0.052
6883	0.011
11785	0.744
7240	0.708
503239	0.218
21106571	2.977
10908	1.284
3463	4.033
16388	1.625
6828	0.0
7161	1.595
8141	-0.770
7679	-1.058
4444456	1.518
66996	0.3
13840690	0.756
11667	0.692
13864445	2.233
21108548	1.9
21106163	2.977
14256731	-0.480
6311	0.769
30595	0.653
13865424	0.450
13229	1.055
7175	0.653
7157	0.653
917	-0.499
13875356	1.778
12044	0.642
12682	1.926
71628	0.8
9363	0.236
6296	1.949
70715	0.503
62632	-3.623
78998	-3.335
11884	-2.759
16177	-2.471
15853	-2.183
67360	-1.895
11866	-1.031
15846	-1.607
29026	-1.319
11846	-0.743
7770	-0.455
7717	-0.167
62808	0.480
21106366	-0.219
7420	0.530
21168831	1.011
455090	0.218
71437	0.060
13063	0.307
558878	2.489
25886	1.324
71430	-0.569
559096	-2.306
13868660	2.164
707	4.163
387	0.6
10018	-0.567
61001	0.844
20570	0.218
21106540	2.977
15855	1.595
7790	-0.446
8903	0.0
62489	-0.052
8899	0.591
13634	0.708
13630	0.889
553578	2.489
66565	0.472
10437135	0.199
66021	0.534
7221	0.708
7383	1.156
6339	3.245
6736	0.642
10851	1.284
10850	1.284
23977588	2.166
24043	0.425
12069	-0.653
191367	-0.365
11799	-0.077
7615	0.211
11265	-0.009
67653	-0.216
21106032	0.936
1348	0.115
66896	-2.770
62534	0.007
62408	0.007
7389	-0.635
38364	2.377
12045	0.642
2003	3.061
17784	1.272
12637	-2.847
21106524	0.450
13875212	1.778
19475	0.175
13647	-0.942
21168826	0.450
6780	0.0
10841	1.284
25889	0.291
25890	-1.428
10227261	-0.827
220998	-1.716
12954	-1.140
13851576	0.9
12047	0.642
16736498	2.166
6478	0.125
8912	-0.524
10849	1.284
11038	2.309
89076	1.632
199342	1.980
19477	-0.274
6287	0.959
13811	0.783
14169248	-0.926
10437074	0.744
21105878	-0.104
21168813	0.388
235	-0.192
8186	0.388
13872122	0.675
8098	0.0
6737	0.744
6789	0.744
15861	1.926
4445317	2.252
11632	-0.564
13885245	0.296
8674	-0.104
7132	-0.254
11783	0.889
27488	2.377
10813	1.284
7202	1.416
30516	-0.852
26325090	-1.446
21112023	0.226
13876539	-0.158
68676	1.5
551	-0.154
11776	2.666
66895	-1.618
66887	-1.330
9893	-0.466
63518	-1.042
59482	-0.754
6881	-0.178
13839308	0.069
10586285	0.463
218253	0.744
7689	0.534
63310	-0.707
7299	0.456
10829	1.284
12957	-0.237
84036	0.014
68152	1.022
24041	-0.813
19953955	-1.773
14556	0.262
21106140	0.925
1361549	-0.671
10831	1.284
23886	1.489
33421	1.489
70714	0.889
15755	1.489
14995	1.489
14994	1.489
67470	1.489
15476	1.489
15756	1.489
6592	0.456
21943	-0.525
10106	-0.774
19956441	-2.061
11930	-0.219
10384035	0.199
65936	0.035
14227	0.490
11584	0.9
13867714	0.0
19957731	-2.926
120489	-0.052
7302	-0.154
16387	0.227
502245	-0.614
5708	0.592
16159	2.526
13648	-0.254
13835126	0.490
34863	2.233
23730	0.341
23621376	-1.196
21106146	1.302
12231	-0.225
15619	1.926
15789876	-1.021
7224	0.035
11600	0.093
21106144	1.302
13863774	1.302
7138	0.660
6604	1.489
25677	2.977
6840	0.302
12816	-0.192
21111781	-0.244
15475	1.489
15477	1.489
15478	1.489
15524	1.489
158870	2.233
157093	2.233
83374	2.233
457144	2.233
135925	2.233
457145	2.233
8807	0.468
19476	0.708
28969	-0.081
13863629	-0.347
7278	0.046
13644	-0.254
21106014	0.552
6852	-0.052
6735	0.889
30572	-1.640
21106013	1.404
26260	1.926
4932499	2.568
12586	-2.476
7964	-0.022
6193	-0.310
15620	1.926
11708	2.840
13859497	-0.495
9943	-0.192
456015	0.693
63906	0.696
15621	1.926
11632871	-0.942
13856009	-0.254
8876	0.0
21106020	1.404
15488	0.744
84188	2.233
136000	2.233
135983	2.233
136001	2.233
136002	2.233
136003	2.233
84235	2.233
82755	2.977
82712	2.977
157094	2.977
103011	2.977
102798	2.977
82762	2.977
13849665	-0.906
24326358	2.991
5894	0.091
68437	1.926
26010	1.489
30600	1.489
33455	1.489
33934	1.489
33932	1.489
34866	2.233
34665	2.233
34664	2.233
37904	2.233
34864	2.233
34188	2.233
34865	2.233
11974	3.555
33416	-0.654
15409	0.359
21106036	1.620
8855	0.0
2915	0.591
13328	3.038
7225	0.035
7685	0.745
21111817	0.696
20124	0.889
2923	1.523
21106470	0.0
56793	2.977
454495	2.977
40191	2.977
56791	2.977
35581	2.977
56774	3.722
82765	3.722
2185	0.0
13853953	1.404
457140	2.233
27793	2.977
82754	2.977
457138	2.977
102897	2.977
457139	2.977
102947	2.977
97173	2.977
102720	2.977
102801	2.977
102833	2.977
102721	2.977
102856	2.977
102933	2.977
103066	2.977
97172	2.977
7030	0.483
62484	1.431
87265	1.228
12699	0.642
21429023	4.243
13837303	0.523
78	0.035
13837329	0.022
65701	1.166
59577	0.157
2283071	2.568
13104	-3.095
21106008	-0.296
247721	-0.180
4489	-0.019
13835706	-0.271
2275	-0.045
3918	0.542
106355	2.977
102741	3.722
97055	3.722
97198	3.722
5993	-0.499
28682	-0.254
13856959	-0.080
553649	0.468
13848341	0.092
10864	1.549
10169	0.066
8860	0.0
6838	-0.154
34874	2.977
36972	2.977
56788	2.977
533188	2.977
35579	2.977
16182	2.977
46262	2.977
35580	2.977
82818	2.977
56790	2.977
56795	2.977
33458	2.977
82777	2.977
35584	2.977
56785	2.977
56792	2.977
34189	2.977
34859	4.466
84346	4.466
56760	4.466
56755	4.466
33666	4.466
13867413	0.081
6781	0.608
13865630	0.593
7241	0.035
12061	0.132
15473	1.489
17099	1.489
17098	1.489
33933	1.489
15474	1.489
34868	2.233
37905	2.233
34869	2.233
37918	2.233
37915	2.233
34867	2.233
25605	2.233
26011	2.233
34870	2.233
34666	2.233
21924	2.233
36973	3.722
37744	3.722
46894	3.722
45444	3.722
56769	3.722
56780	3.722
34847	3.722
39406	3.722
35081	3.722
56781	3.722
56771	3.722
6842	1.181
10101	0.208
13835351	-0.628
6773	-0.628
102834	3.722
102722	3.722
154865	3.722
96948	3.722
102743	3.722
102857	3.722
154866	3.722
106356	3.722
102787	3.722
97240	3.722
102742	3.722
136966	1.290
13054	0.0
7636	0.472
21105699	0.0
29107	-0.420
7029	-0.333
19231	-0.811
67460	-0.156
9873	0.327
17868	0.0
6524	0.987
8243	-1.784
6528	-2.360
13837319	-1.208
8241	-0.632
11422	-0.430
6855	-0.254
69982	2.508
97257	4.466
97224	4.466
102923	4.466
96868	4.466
96864	4.466
97234	4.466
97233	4.466
154062	4.466
97142	4.466
2075	0.338
21106148	0.608
6023	0.423
65763	1.212
56782	5.210
36977	5.210
83414	5.210
84348	5.210
82823	5.210
11586	0.671
1278	0.0
62472	0.671
26563	-0.785
36975	3.722
56778	3.722
43354	3.722
37779	3.722
45445	3.722
36974	3.722
35585	3.722
34848	3.722
84344	3.722
34850	3.722
82819	3.722
56772	3.722
82820	3.722
16415	3.722
56779	3.722
56768	3.722
56777	3.722
84345	3.722
34668	3.722
16736486	4.243
8111	0.0
642951	1.416
13300034	3.003
96965	5.210
33198	5.210
82783	4.466
34852	4.466
37000	4.466
37019	4.466
56765	4.466
39198	4.466
82740	4.466
56761	4.466
56756	4.466
56766	4.466
83413	4.466
34851	4.466
36976	4.466
56767	4.466
56763	4.466
5775	1.555
21106145	0.406
11422351	0.348
56787	2.977
35583	2.977
82807	2.977
56794	2.977
33386	2.977
33457	2.977
47912	2.977
82817	2.977
46893	2.977
33280	2.977
35582	2.977
33304	2.977
46263	2.977
553171	0.277
10488	-0.621
34667	2.233
34871	2.233
34873	2.233
56784	2.233
34872	2.233
970	0.0
556589	0.117
29153	0.0
11917	-0.370
204209	0.184
21106581	0.406
15827	5.954
70806	-0.192
4437893	0.282
9824	-0.264
2908	-0.096
33407	5.954
36985	5.954
35205	5.954
15637	5.954
82821	5.954
8329	-0.528
2625	1.301
86007	-0.224
13835344	-0.306
76154	-0.732
73390	0.262
11773	0.069
11582	0.695
7172	1.320
2991	-0.264
34853	4.466
37745	4.466
36978	4.466
34190	4.466
34191	4.466
36771	4.466
36710	4.466
56757	4.466
549017	4.466
84347	4.466
56764	4.466
56758	4.466
47914	4.466
56762	4.466
33984	4.466
33983	4.466
34860	5.210
82738	5.210
36982	5.210
36979	5.210
47915	5.210
56783	5.210
36981	5.210
37004	5.210
36980	5.210
222538	0.011
13848793	-0.091
7176	-0.449
7211	1.320
65523	0.011
13090	-0.521
82751	6.699
36989	6.699
8800	0.0
62060	0.801
2975965	1.384
33282	3.722
46285	3.722
46284	3.722
82806	3.722
56776	3.722
47913	3.722
32952	3.722
45446	3.722
43353	3.722
56773	3.722
26325089	0.070
6588	0.660
2849146	0.011
10437335	0.262
33281	2.977
56786	2.977
56789	2.977
33456	2.977
46264	2.977
9187483	0.889
5978	-0.221
10257	1.320
2699	0.835
5739	0.0
6577	-0.114
8816	0.0
659	-0.317
13835294	-0.528
8817	0.0
526	0.468
7199	0.786
6514	-0.221
36990	5.954
35912	5.954
45448	5.954
36987	5.954
36988	5.954
13860	-0.419
33986	5.210
36983	5.210
36986	5.210
45447	5.210
35566	5.210
47916	5.210
46137	5.210
550258	5.210
33985	5.210
2928	3.143
8788	0.0
15484	7.443
20132	-0.091
7315	0.460
6453	0.217
6753	-0.418
9797	1.530
192748	1.331
8799	0.0
10437836	0.970
2121	-0.165
34854	4.466
46136	4.466
82736	4.466
56759	4.466
36984	4.466
6621	-0.080
17347	-0.323
15517	-0.796
56775	3.722
56770	3.722
11283	0.671
36029	2.033
35206	6.699
64155	0.229
34192	5.954
82822	5.954
8763	0.0
8804	0.0
5557	-1.124
75956	-0.678
6775	0.069
2246	0.0
5113	-0.784
26325182	1.344
11672	0.069
105291	0.776
35108	5.210
29117	-0.425
33316	4.466
5678	0.0
156255	-2.465
18336	-0.789
4449	-2.753
12549	-0.959
374462	-2.177
13662	0.268
10437239	1.026
8351654	0.872
83191	0.641
5774	0.717
5145918	-0.225
58496	2.350
92468	0.141
11439687	-2.762
92494	0.429
91432	-0.812
8124942	-1.716
24722	-0.832
133166	0.562
8101973	-1.140
509179	-0.809
67594	-0.747
4228778	-0.627
10162	-1.501
4444479	-1.404
4444107	-1.604
21108577	-0.041
5552	-0.858
21486195	0.838
4911	-0.326
75995	-1.094
2424	-0.431
4444362	-5.713
14441700	1.058
23055	1.255
14829	1.833
6093	1.284
13848808	-0.449
21105897	-0.199
6898	-0.483
4268	0.053
8058	-0.551
8060	-0.540
7566	0.121
62310	-0.776
6338	0.789
10498	0.825
6057	2.654
21105848	-0.705
518	N/A
7546	-0.430
7013	2.206
10292746	2.338
13835550	-1.477
6128	0.945
175	-0.244
6745	-0.621
10343	1.502
2041618	6.0
10784857	2.573
274	-0.147
6106	2.3
62826	1.996
8543	1.224
6630	0.534
13837787	-0.507
10772140	0.303
6148	1.636
62589	-0.840
7686	-1.272
56144	2.688
7791	-1.261
6105	0.477
13837537	-0.528
21106570	3.722
6135	0.426
2927	2.741
8262	-0.484
3548	1.166
11434292	5.274
7624	-0.316
38403	2.236
2282428	2.408
9251	2.4
13571291	0.636
71312	2.612
11153	0.775
3973	2.143
75951	-0.973
68832	-0.397
92731	2.507
6102	0.045
76894	3.493
4624	-2.008
7794	0.749
70850	-0.266
11811	-0.543
7777	-0.831
15482	-2.023
7856	-1.447
8562	-0.871
7730	0.285
654	-0.216
2062437	1.988
13837280	1.743
72551	-1.261
7630	-0.195
23208	-0.817
11864	-0.273
11845	0.015
454215	2.102
9254	2.197
9253	2.494
83734	2.393
553742	1.057
15077490	2.706
2018460	2.837
22191	-0.685
72793	-0.609
12442	1.392
2018165	1.360
7406	-0.257
2271976	-1.551
1448	0.860
21782117	2.338
12209	0.303
9286	1.208
391	0.0
4514529	0.0
16641	0.883
6125	1.541
6104	1.073
11911	2.444
6119	1.821
7551	1.801
15427	-0.964
9256	1.702
4444553	-0.981
10652594	1.385
21106179	1.027
71390	1.624
107412	1.851
558928	1.057
24641	-0.897
2916	1.496
558875	1.225
2297441	-2.142
29282	0.779
9120	0.860
12730	-0.412
4471584	-1.014
9088156	3.792
12456	-0.849
17880	-0.561
11806	0.591
7558	1.072
6095	1.407
6086	0.939
2293678	2.721
10364	0.765
29036	2.025
21111822	1.153
7681	0.511
13863618	-0.653
12874	1.238
59483	2.237
2056044	3.055
3441	2.509
13638	-1.837
11154	1.686
6326	1.956
10801842	1.330
4768	-0.437
6774	-0.564
20848	0.845
5932	0.245
10756	1.122
61149	2.191
6130	1.420
5977	1.617
13838404	2.229
7223	-0.738
15495	-1.064
5198	-0.217
21105594	-2.048
58234	0.943
21105591	0.419
12577	1.589
6145	0.284
6310	-0.165
7606	-0.453
23255	-0.986
6123	-0.698
8576	-2.991
7851	-2.415
15387	-2.703
7811	-1.839
7835	-2.127
7769	-1.551
7716	-1.263
7564	-0.975
6101	-0.397
6089	-0.648
217	0.0
13835977	-0.031
7703	-0.797
60329	-0.528
7727	-0.778
1609	-1.067
6342	2.399
13869414	-0.802
21106077	-1.149
10481872	0.349
6179	2.888
7234	-0.318
18941	0.207
4760	-0.043
12705	0.257
11003	-0.420
2169	-0.136
10837	0.860
6916	-1.064
8093	-0.881
8030	-0.385
12197	1.472
30713	1.803
6790	-0.750
5027	0.164
552744	0.561
21112738	1.521
7677	-2.240
48024	-0.259
8319	-0.750
26286843	1.729
29040	2.211
6132	1.224
6301	2.469
13850142	1.122
390927	1.122
19709	-0.562
60121	-0.262
13869434	0.534
13869462	0.534
13840647	0.534
13860491	0.534
9349	-0.270
14620	-0.488
14916	-0.354
992	-0.480
9016	2.298
8935	-0.828
21106519	-1.212
12133	-0.187
4103087	0.110
5376	-1.199
2760	-0.634
9786472	-0.845
196288	-1.421
139025	-1.997
60858	-1.095
12933	0.564
10181341	-0.205
7736	-0.420
447	-0.512
4759	-0.788
33617	0.494
30881	-0.776
4447447	-0.309
28552	0.440
3438	-0.566
3544	0.949
4444102	-2.345
21106059	0.212
10675065	1.349
4514586	0.0
13854944	-0.219
13860641	-0.443
13853758	-0.177
21159695	-0.924
21106525	-0.443
13854136	-0.108
13835151	-0.108
10991	-0.443
13860692	-0.108
29008	-0.973
13860775	-0.802
4745	-0.099
13303	0.558
7466	0.371
11699	0.044
4366810	0.565
10422	0.853
11695	0.621
13869480	-0.802
10892	-0.292
13849981	2.469
15093	0.539
206493	-0.419
13842001	0.282
13854248	-0.006
11961	1.483
6002	0.317
7480	-1.452
21106058	-0.970
13836399	-1.104
5889	-0.750
299166	-0.646
6835	-0.750
3534	-1.872
5162	-1.860
75662	-3.952
21106365	0.170
499714	0.456
558917	2.340
11629	-0.705
14627	-0.392
512621	2.693
3693	-0.209
5026296	0.943
13836021	-0.755
1087	-0.047
4514549	0.0
13302	0.007
256210	-0.392
13849989	2.340
15016	-5.295
13836591	-0.238
2654	0.496
13856352	-0.483
15520	-0.410
3841535	-0.435
18717	0.809
455353	-1.392
16778	-0.816
7705	-0.539
7728	-0.489
59447	-0.805
7528	-0.816
13835459	-0.794
13848467	-0.591
13869451	-0.006
13871489	-0.712
13869339	-0.006
13860817	0.739
21111772	1.483
13853943	-0.090
21106518	-1.004
6658	-0.294
11369	3.8
11180	0.707
11739	-0.135
11056	0.153
6146	0.573
11194	0.031
6165	-0.103
11216	-0.524
62230	-1.2
11210	-1.455
11732	1.363
7459	-0.296
11024	-0.840
5830	-0.193
57726	-1.289
72556	-0.879
11610	-0.549
124	-0.665
238	-0.240
15803	0.656
7026	-1.663
7678	-1.951
9970	-2.239
13837686	0.284
10008	-0.750
6807	0.284
21108576	-1.004
11488212	-1.025
27749	0.269
3216	1.937
4470736	2.002
4343	1.340
8103122	-1.532
3652	-0.006
49179	1.064
5791	0.261
70660	0.508
15954	-0.307
11819	0.081
7622	0.369
99440	1.159
11239	0.113
11543	-0.462
10790	-0.175
15486	-2.424
18920	-1.848
11861	-2.136
123993	-1.527
11036	-1.560
11029	-1.560
11794	-1.272
10511	-1.560
21011	-0.984
11678	-1.272
3644	-0.408
6320	-0.696
10947	-0.984
10787	-0.563
11793	0.092
7236	-1.016
55443	-1.250
453675	-1.538
69340	-0.962
10992	0.193
5439	0.269
71193	-0.834
2700	0.462
10251740	-0.394
7190	0.402
11525	-0.040
4481813	-0.141
13871721	0.459
6974	0.429
16804	2.750
11778	0.739
11954	1.483
13860720	0.739
76394	-0.357
7131	-0.459
13876103	0.517
13871718	-0.674
4575338	-0.717
2937774	-0.130
206561	-0.381
7310	0.269
5233	-1.927
197564	-0.355
193441	-1.013
9579	0.240
7533	-0.356
6164	1.108
56559	-3.364
9053802	-2.212
29000	-0.164
7434	-1.261
6312	0.124
8398	-0.552
11898	-5.581
72522	-5.293
7928	-5.005
14348	-4.717
2581	-4.429
11891	-4.141
7917	-3.853
7915	-3.565
7901	-3.277
7892	-2.989
7882	-2.701
8574	-2.413
932	-2.125
7812	-1.549
7837	-1.837
6040	-1.261
258	-0.973
1004	-0.685
682	-0.108
9391	0.639
63156	-0.062
12626	0.226
60524	-0.202
59674	1.039
10248	1.466
16119	1.466
12643	-0.363
11752	-0.272
21106900	-0.766
15753	0.659
3210	3.572
392447	0.121
13854242	-0.488
7600	0.333
13872989	0.259
62597	-0.029
4937830	0.477
69177	2.108
10244	2.108
8733	-1.475
7568	0.577
6633	1.028
12229	-0.392
31006	-1.874
13860434	-0.705
5551	-1.122
13866593	-2.341
21106015	0.307
13839174	0.824
11021	0.193
8960	-1.191
11465	-0.282
4590	-0.426
2157	-0.321
11809	0.019
748	0.568
12823	0.296
10328	0.960
120621	-0.573
12445	0.409
20119	-0.850
6334	-0.523
55205	-1.138
13816	-0.446
26765	-0.734
192642	0.202
122446	1.024
21181	-1.022
28994	-0.601
11460	-0.533
7145	-0.090
6550	-0.758
106796	-0.651
5550	-0.521
5633	-1.355
13860335	-0.449
24099	-1.763
15702	0.675
10996	0.321
7279	-0.423
5091	-4.474
1262	0.003
880	-0.625
13837702	-2.053
21106535	1.001
12225	0.051
773	-0.420
864	-0.358
415	-1.765
1141	-0.751
1664	-0.750
21361761	-0.546
21105998	0.755
12640	0.440
6480	0.642
10437210	-1.233
776	-0.420
8273	-0.484
7397	-0.6
71787	-0.665
4777	-1.010
9219586	-0.431
2457	-0.160
1266393	0.991
7021	-0.423
11694	0.078
11244	-0.423
13850879	0.109
6600	-0.6
62964	3.312
3322	-0.995
13047	2.517
10438331	0.405
