Compound Id	KierHallSmarts [khs.aasC]
7685	1
13630	1
63889	1
9228	2
1108	1
10534	0
7679	0
12643	0
7684	0
12499	6
24590970	0
6950	2
56144	0
11110	0
12209	0
10124	0
24041	0
25886	0
19477	0
17784	0
3973	0
7224	1
11833	0
29000	0
8398	0
6040	0
14672	0
21011	0
10947	0
6165	0
13837702	0
235	1
55091	0
66809	1
62489	1
11080	2
5596	2
392	2
13257	1
12231	0
2606	0
8528	2
8878	0
19231	0
7681	1
11911	0
6342	0
18219	0
7248	2
11661	2
7710	0
768	2
11125	0
10492	0
7463	0
7706	0
11680	0
7701	0
10001	0
7627	0
10571	0
5708	0
19953955	0
13848341	0
76394	1
13835604	0
7138	1
7443	2
913	1
5709	1
7673	1
13875432	2
13875219	2
13837686	2
7013	0
92731	0
13874867	0
71787	0
7745	0
7678	0
13255	0
59447	0
48024	0
8868	0
5593	0
13835932	0
28981	0
4510484	0
7534	0
215929	0
13662	1
123207	1
7090	1
12201	0
11109	0
12446	0
7769	0
63631	0
24263	0
6364	0
7221	1
7240	1
6186	0
6187	0
7238	1
13835772	2
13839082	2
21105871	2
13860335	1
24533	1
28992	2
20843	2
21106032	0
6156	0
789	0
13836520	0
10628694	0
185	1
21106036	3
4444608	0
13837797	0
7794	0
11795	0
120621	0
20119	0
26765	0
192642	0
12821	2
12478	2
7389	1
10497	0
109838	0
16778	0
7705	0
13835293	0
13839441	0
13863618	2
28682	1
238	1
123	2
63908	1
9581	2
13875196	2
2018460	0
10512	0
55090	0
456015	1
13869451	2
13854248	2
13869339	2
1151	2
9574	2
11086	0
11857	0
7677	0
11788	0
62589	0
7686	0
776	0
7478	0
15802	0
17976	0
9579	2
10664	2
955	2
13837787	2
1266393	0
13875441	2
13842573	2
6974	2
10437239	1
7767	0
7604	0
7010	0
6163	0
6340	0
7234	1
13854136	2
13835151	2
13860692	2
21105905	1
21106560	1
7242	1
11077	2
11042	2
10940	2
10937	2
13842613	2
21132380	2
7223	1
11582	2
6774	3
9218	2
7236	0
7480	0
499714	0
13857694	2
13866817	2
13837988	2
12228	1
83866	0
83850	0
6621	2
7671	0
7074	0
62467	2
30516	0
10487	0
11846	0
7098	2
61191	2
73412	0
6176	0
10791	0
10788	0
7621	0
11025	0
11095	0
5949	0
63156	0
10101	0
68156	0
9377	0
5026296	0
13648	1
2241	1
13644	1
13856009	1
11087	1
8657	2
8665	2
9564	3
447	2
2039535	1
10384035	1
4962	2
10437135	1
7776	0
7180	0
7182	0
10669	0
8531	2
8335	2
10253	2
10979	0
7181	0
13875160	2
13875281	2
13875230	2
13840690	1
4449	0
744	2
68832	0
7674	0
8908	0
191367	0
11695	0
7766	0
61487	0
331	2
7142	2
132	2
7145	2
13846959	2
13853943	2
222538	1
65523	1
2849146	1
10437210	3
21108548	2
21106019	2
21106014	2
16159	0
7786	0
7219	1
7521	2
7641	2
6967	2
9874	1
13054	1
15443	0
10939	0
6179	0
21106470	0
8855	0
11861	0
11845	0
13839308	1
10536	0
7823	0
7812	0
11793	0
7622	0
7459	0
11024	0
11794	0
11678	0
10787	0
7626	0
11996	0
55188	0
11732	0
10790	0
11056	0
11180	0
13866593	0
7703	0
21106020	2
13853953	2
21106013	2
256210	0
7518	2
13876539	1
7132	1
21106524	2
21168826	2
13865424	2
71433	0
455090	1
503239	1
13860775	2
13869480	2
13869414	2
11849	0
11083	3
6988	3
8140	3
65	3
10857	3
6633	3
21111822	2
7239	1
6550	2
26325086	0
71430	0
21106173	0
7765	0
13859497	3
6775	2
11672	2
11773	2
12012	0
7761	0
8552	0
62249	0
7515	0
7475	0
29012	0
11706	0
7064	0
11992	0
10446	0
7065	0
11207996	0
7747	0
11193	0
19956441	0
11107	0
11694	0
11930	0
9903	2
4963	2
953	2
21106146	2
21106144	2
13863774	2
73479	3
58563	2
299166	1
13875320	2
13875258	2
13875392	2
21112023	2
13851576	1
11769	2
10432	2
10328	2
63310	0
59573	0
7161	0
6720	0
13850142	0
390927	0
206493	3
11667	2
21106018	3
12823	2
55205	0
69982	0
10710415	0
13865426	0
6780	0
8098	0
6658	2
9970	0
7528	0
7530	0
11489	2
526	2
6339	0
7984	0
21111817	2
63906	2
3350	3
1446	3
18	3
71	3
7146	3
11121	0
555074	0
7811	0
8562	0
7624	0
8158	0
6079	2
434	2
8071	2
21105959	2
13865438	2
21106135	2
7391	1
28982	2
13839110	3
13839151	3
13865680	2
11604	2
13839128	3
13839174	3
13839105	3
13839123	3
11021	2
20570	1
7131	1
5830	1
24972	3
10992	2
553171	0
13860817	3
11778	3
13860720	3
136966	2
13848793	2
30572	0
7866	0
19957731	0
10257	2
7211	2
7172	2
13875356	2
13875212	2
13868640	2
10864	2
21181	0
12445	0
122446	0
62534	2
62408	2
11830	0
13835836	0
13835376	0
127750	0
13836399	0
13884973	0
13839416	0
21109330	0
18707	3
6883	1
7189	2
28969	1
61765	1
21111781	2
5915	1
68568	2
64699	0
7140	2
8070	2
7190	2
10181341	1
221226	1
10526	0
120464	0
7150	4
12259	5
13860	1
11563	2
7003	0
7662	3
13862559	3
13864445	3
13865630	0
553642	0
8876	2
906	0
13638	0
6480	2
11866	0
13839109	0
11591	2
9454	2
21106148	2
6781	2
206561	1
13803	0
8560	0
11094	0
11023	0
11055	0
10786	0
7619	0
10755	0
11551	0
221082	1
7129	1
8950	1
15965	1
13868660	2
7092	1
924	1
13860641	2
21106525	2
10991	2
13869434	3
6630	3
13840647	3
13860491	3
13869462	3
63903	1
62530	1
13856352	1
551	0
14627	0
191	0
558917	0
6301	0
10616	2
5882	2
8183	2
6646	0
84971	0
388391	0
10980	2
10972	2
6674	2
361	4
13063	1
10797	0
28986	0
7760	0
7838	0
230	0
13842001	0
18801	0
21108576	2
21106518	2
62466	2
62485	2
11460	1
10254	2
21169510	0
880	1
7397	1
8674	2
62517	2
11651	2
10437215	1
60121	2
21105859	2
13848467	1
120548	1
2923	3
28947	2
21105878	2
11625	2
7815	0
7827	0
11761	0
14998	0
21168831	1
15482	0
10975	3
10870	3
10837	3
9120	3
1448	3
22191	0
15438	0
14751	0
8909	0
10265264	0
10179173	0
21800	0
15765	0
11699	0
7810	0
12069	0
13839575	0
1253	1
7176	2
10181338	2
21105848	3
10892	2
124	2
87265	2
13848808	2
13860434	3
11629	3
73390	1
10437335	1
38364	3
27488	3
14227	2
13835126	2
17347	1
7385	1
7128	1
11660	2
11409	2
7659	3
6977	3
10236	3
11366	4
21106172	4
7001	4
13029	4
13030	4
11422351	3
6665	3
8341	1
6739	1
7208	2
992	2
8182	2
11038	2
16791	0
11864	0
12161	0
12061	1
7837	0
18717	0
15954	0
11029	0
10511	0
11819	0
99440	0
11543	0
11739	0
11194	0
11216	0
11210	0
7202	2
21168813	2
6881	1
8186	2
21105870	1
21106366	1
15517	2
25890	0
13811	0
7809	0
7042	3
6706	3
68179	0
5979	0
55123	0
7803	0
18688	0
7482	0
10420	0
11843	0
7536	0
55130	0
10433	0
7657	0
22453	0
11045	0
29016	0
14169248	0
11632	0
11265	0
65763	3
392447	1
8097	2
11585	2
78467	2
1906	2
11488212	3
14556	1
7383	1
6642	6
589165	1
11961	4
21111772	4
11954	4
21106586	0
6790	1
8319	1
21106581	2
21106145	2
6023	1
11588	2
6675	2
8883	0
68503	0
10614293	0
7833	0
4516601	0
4516599	0
4512361	0
4512642	0
7835	0
15093	2
11286	3
5142	2
96749	0
61538	4
10246	4
12244	4
10248	4
9911	4
16119	4
13871718	1
25552	2
13658	4
12060	2
11647	0
61739	2
8282	2
6492	2
21106571	4
21106163	4
21106540	4
6737	1
6789	1
61001	2
4446445	0
71628	0
59577	0
11875	0
12010	0
455353	0
205483	2
7278	1
11576	3
6897	1
6035	2
13835344	2
10181339	1
11589	2
30595	2
7175	2
7157	2
8807	2
11865	0
20124	1
17619	0
2068	2
5236	2
4103087	4
6736	1
6788	1
83962	0
7044	3
16359	3
10986	2
191058	2
13835630	0
2937774	1
11708	2
86394	0
10411	2
349	0
11035	0
11104	0
10795	0
305	0
10445	0
71193	1
67270	2
6033	2
21159695	2
13853758	2
18724	1
15427	1
10996	2
6296	0
11776	3
17868	2
13867714	2
21105699	2
376	0
11586	2
62472	2
11584	2
29026	0
57726	0
7802	0
441	0
9633	0
11465	1
10243171	2
11332993	2
11610	1
11422	1
194092	1
7199	2
26516	1
27296	2
72556	1
19709	2
391428	0
14198	0
6402	0
14680	0
6478	2
8262	2
8273	2
7888	0
6735	1
6588	1
7420	1
10343	4
19766	5
13047	5
11294	2
75951	0
72793	0
7076	0
10422	0
11863	0
13846749	2
21108577	2
7406	2
21106008	3
65701	2
21105897	2
11596	2
21106900	3
9965	2
10410	1
7419	1
8356	1
6999	4
7088	1
7448	2
7183	2
7155	3
11871	0
13835351	3
6773	3
6852	1
2157	2
6604	2
17880	0
99681	0
67460	1
18920	0
11841	0
8569	0
455420	0
7533	0
7434	0
932	0
123993	0
62230	0
9893	1
10586285	0
6688	4
109705	3
7151	4
9724	0
10265270	0
10179239	0
6586	1
13872122	1
11862	0
440	0
7694	0
11716	0
29005	0
8568	0
7538	0
370	0
7073	0
26325090	0
6898	1
556589	2
13854242	2
7310	1
11595	2
6593	0
2441	0
56117	0
68676	3
6635	0
62265	3
20939	0
6828	2
6577	2
13104	0
21106570	5
18177	2
15755	2
67470	2
15756	2
15524	2
14995	2
14994	2
15475	2
15478	2
15476	2
15477	2
62484	2
29025	0
7851	0
7856	0
454638	0
1406720	0
21105998	3
61411	5
69177	5
10244	5
15855	0
24535	2
14678	2
13846663	2
69340	1
63863	0
63968	2
70660	0
62628	0
123860	0
4611	1
13885245	1
6745	1
13876103	3
7279	1
6592	4
3756	0
13850082	0
1266019	0
7850	0
541032	5
58234	0
218253	3
8912	0
2424	2
66656	0
71437	0
10831	2
10829	2
10851	2
10813	2
13677	1
10849	2
10850	2
10909	2
10918	2
10841	2
10908	2
642951	3
917	1
9824	4
1278	0
10437836	1
2206	0
7849	0
17558	0
13439	0
13402	0
76154	1
2915	0
6794	1
21106519	2
65750	1
12637	0
20198	0
7302	2
10903	3
13839012	3
6855	1
7315	2
13846658	3
26325182	4
10025	0
967	6
28993	0
15846	0
29029	0
7670	0
9976	0
12632	0
6287	0
23886	4
33421	4
67465	3
15753	3
79280	2
28973	2
7852	0
72551	0
24641	0
18410	0
8910	0
4366810	0
7848	0
14256731	0
6907	2
8860	0
62310	2
70988	2
86435	2
6840	4
10801842	0
11974	4
15461	1
10404	1
89258	4
192748	3
6835	3
11003	2
10756	0
2656	0
13837329	2
502855	2
34863	5
6753	4
14692	0
12456	0
10438331	3
8574	0
18336	1
59482	1
8935	1
60886	8
66675	0
15488	3
15489	3
558878	0
553578	0
55084	0
7509	0
7800	0
12954	0
13229	0
158870	3
157093	3
83374	3
457144	3
135925	3
457145	3
84188	3
136000	3
135983	3
136001	3
136002	3
136003	3
84235	3
457140	3
12674	1
64155	2
970	0
4590	2
8111	0
12013	0
12044	3
12045	3
12047	3
7299	2
21106140	3
25677	6
67991	0
15803	0
502245	2
10227261	0
44152	0
12809	0
15387	0
8470	2
5027	3
21106365	4
21106091	2
16804	6
55443	1
67653	0
2185	2
2991	2
137720	2
11919	0
26010	4
30600	4
33455	4
33934	4
33932	4
6600	1
2121	1
13849989	0
13849981	0
7506	0
18685	0
3741	6
8374	1
247721	1
15409	1
79969	2
13871489	0
23150	0
6807	4
15620	3
15621	3
26260	3
68437	3
15619	3
15861	3
12682	3
42330	0
15413	0
34866	5
34665	5
34664	5
37904	5
34864	5
34188	5
34865	5
14840	0
13448	0
14866	2
20132	2
10400	2
13835294	4
67360	0
12218	0
55075	6
9873	4
14349	0
6842	4
6066	1
512621	0
13090	2
15702	2
11369	4
12219	0
56793	6
454495	6
40191	6
56791	6
35581	6
15495	2
466305	2
65785	2
6916	2
70652	2
12133	3
17131	1
13487	1
7170	2
553649	2
8816	0
15473	4
17099	4
17098	4
33933	4
15474	4
82755	4
82712	4
157094	4
103011	4
102798	4
82762	4
27793	4
82754	4
457138	4
102897	4
457139	4
102947	4
97173	4
102720	4
102801	4
102833	4
102721	4
102856	4
102933	4
103066	4
97172	4
106355	4
15486	0
12220	0
7882	0
63518	1
707	0
8067	6
6827	0
5807	0
8800	4
29153	0
70682	0
11439687	0
56774	7
82765	7
7511	0
7872	0
14846	0
2863	0
7600	0
12699	1
8058	3
3918	1
24326358	4
3008	3
13835706	0
66655	0
34868	5
37905	5
34869	5
37918	5
37915	5
34867	5
25605	5
26011	5
34870	5
34666	5
21924	5
29117	2
8241	2
69371	0
70806	1
1710	2
12635	0
8576	0
25472	3
2169	3
453675	1
40130	0
2297441	3
34095	0
8329	2
60858	2
6610	3
34874	6
36972	6
56788	6
533188	6
35579	6
16182	6
46262	6
35580	6
82818	6
56790	6
56795	6
33458	6
82777	6
35584	6
56785	6
56792	6
34189	6
2283071	4
4932499	4
6453	5
13249	0
4450907	4
7964	0
13619	0
13303	3
13302	3
5004	0
15853	0
12972	0
7871	0
36973	7
37744	7
46894	7
45444	7
56769	7
56780	7
34847	7
39406	7
35081	7
56781	7
56771	7
56232	0
27749	3
8030	2
8093	2
13856959	2
8577	0
71876	0
34667	5
34871	5
34873	5
56784	5
34872	5
14620	3
102741	5
97055	5
97198	5
102834	5
102722	5
154865	5
96948	5
102743	5
102857	5
154866	5
106356	5
102787	5
97240	5
102742	5
68328	0
4268	3
4599	1
33416	0
13492	1
13837303	2
34859	8
84346	8
56760	8
56755	8
33666	8
6838	4
6270	0
7892	0
66887	1
89076	3
5026	3
36975	7
56778	7
56787	6
35583	6
82807	6
56794	6
33386	6
33457	6
47912	6
82817	6
46893	6
33280	6
35582	6
33304	6
46263	6
67594	2
3513	4
220998	0
17339596	0
8060	3
5233	2
14916	4
7891	0
10452	0
61266	12
20848	3
4768	3
43354	7
37779	7
45445	7
36974	7
35585	7
34848	7
84344	7
34850	7
82819	7
56772	7
82820	7
16415	7
56779	7
56768	7
56777	7
84345	7
34668	7
28552	3
3544	2
21361761	4
1262	2
4333	4
4575	0
2079	0
6193	0
82783	8
34852	8
37000	8
37019	8
56765	8
39198	8
82740	8
56761	8
56756	8
56766	8
83413	8
34851	8
36976	8
56767	8
56763	8
7890	0
12705	3
26325183	2
16387	0
6514	5
2457	4
15789876	0
3841535	3
16177	0
33281	6
56786	6
56789	6
33456	6
46264	6
13300034	2
21153	0
10106	0
1361549	1
32555	0
97257	6
97224	6
102923	6
96868	6
96864	6
97234	6
97233	6
154062	6
97142	6
5739	0
8817	0
56782	9
36977	9
83414	9
84348	9
82823	9
33617	3
4759	3
30881	3
3277	4
11632871	0
15747	1
4444100	6
10033	0
33282	7
46285	7
46284	7
82806	7
56776	7
47913	7
32952	7
45446	7
43353	7
56773	7
7901	0
66895	1
199342	2
6371	4
86007	0
12549	3
7757	0
7875	0
59483	0
34853	8
37745	8
36978	8
34190	8
34191	8
36771	8
36710	8
56757	8
549017	8
84347	8
56764	8
56758	8
47914	8
56762	8
33984	8
33983	8
91432	2
2700	5
16180	0
12933	0
7340	0
4445317	0
204209	3
4444102	7
72056	0
4437893	2
34860	9
82738	9
36982	9
36979	9
47915	9
56783	9
36981	9
37004	9
36980	9
5139	4
56775	7
56770	7
11882	0
96965	7
33198	7
12874	3
4760	3
11434292	0
8804	4
2246	0
8799	4
8788	0
26286843	4
11884	0
33407	10
36985	10
35205	10
15637	10
82821	10
13328	0
2654	0
3463	0
16388	0
9797	3
34854	8
46136	8
82736	8
56759	8
36984	8
4745	2
3693	3
64016	4
559096	0
4624	6
7915	0
10292746	0
21782117	0
33986	9
36983	9
36986	9
45447	9
35566	9
47916	9
46137	9
550258	9
33985	9
10801109	0
2003	0
4744	2
2925	5
75956	2
62060	0
13622	0
2975965	5
36990	10
35912	10
45448	10
36987	10
36988	10
26563	0
12071	0
11671339	0
69914	0
2927	4
69569	0
33316	8
3548	3
12586	0
15827	8
4575338	4
10169	3
2908	4
62964	4
82751	11
36989	11
11883	0
13850879	0
16736498	0
23977588	0
29282	3
18941	3
8763	0
65234	7
23101	0
26325085	0
26325087	0
26325088	0
35108	9
78998	0
6057	4
3322	5
9187483	5
16736486	0
21429023	0
34192	10
82822	10
5198	4
11283	3
9053802	0
7917	0
10035	0
12730	3
36029	2
4777	1
3210	0
7913	0
5660	3
35206	11
8101973	2
4471584	3
24142	0
5376	7
122090	0
5678	0
6528	2
5554	3
15484	12
4447447	4
2928	4
9219586	1
10652594	0
5768	0
2271976	1
106796	6
62632	0
4911	3
14688	0
4444107	3
8243	2
5553	3
14299946	0
4380	4
13837319	2
6524	2
11891	0
3534	1
78828	0
5557	1
4444553	4
10696	0
10540	0
509179	2
5791	0
76894	0
2075	4
2625	5
5113	2
2581	0
66896	1
8103122	8
960	0
5145918	5
13849665	0
2041618	0
8124942	2
9088156	0
4228778	2
6013	1
2699	5
3584	5
5162	3
31006	2
26325089	5
133166	0
14348	0
67414	0
1043	4
10784857	0
26824	0
8520	0
83191	0
5932	0
6002	0
11917	4
5633	0
24722	4
56559	0
7928	0
3216	3
3652	1
5091	0
20545	0
10756390	0
197564	0
5550	0
15016	0
193441	0
5552	0
68224	0
3438	4
5551	0
5774	0
10162	8
72522	0
11557190	0
5541	0
4343	2
7929	0
10451	0
92494	0
11898	0
2760	0
11897	0
5542	0
92468	0
11899	0
19232037	0
18019	0
8521	0
4444479	0
48085	0
4067	8
9786472	0
12017	0
75995	4
54833	4
10733068	0
14021447	0
49179	0
108106	0
15520	6
12072	0
5775	0
10449	0
19232038	0
21106059	2
196288	0
4470736	2
11900	0
18547147	0
75662	9
29400	9
11901	0
21105591	2
10481872	5
65272	0
58496	0
139025	0
11146	0
21587143	0
4444362	7
21105594	3
21106058	1
26325080	0
11902	0
21486195	5
21106077	4
4927801	0
10542	0
26325081	0
11906	0
26325082	0
6045	0
26325083	0
26325084	0
