Compound Id	ChiPathCluster [SPC-5]
9614	0.433
5730	0.0
7551	0.0
2282428	0.577
9251	0.577
3441	0.577
9461	0.780
8329688	0.354
61346	3.536
9095782	1.5
21171407	0.0
7782	0.0
11755	0.289
10653	0.289
8525	0.289
6341	0.0
259	0.289
23621376	0.0
7021	0.289
11244	0.0
1141	1.093
21111806	1.093
21108550	0.760
9325	1.040
7961	0.354
10251740	1.055
66021	0.433
10437074	0.433
66996	0.433
6042	0.0
6326	0.0
10325078	1.5
11117	0.0
2062437	0.577
13867413	0.408
10675065	1.052
7630	0.943
7026	0.433
8554	0.0
7028	0.433
13835459	0.0
29004	1.996
13634	0.595
6106	0.0
10765	0.0
7713	0.0
4483639	0.0
4483638	0.0
10113	0.0
7469	0.902
7472	0.902
6649	1.305
21943	0.348
84036	0.637
68152	1.718
25889	1.305
7018	0.289
7716	0.0
23255	0.0
11230	0.0
7730	0.0
13838404	0.0
971	0.433
10008	0.433
7688	0.433
1664	0.433
71089	0.433
8543	0.0
6316	0.0
62826	1.633
10197150	0.333
10488	0.433
21168808	0.433
13647	1.055
221117	1.040
7220	0.595
10364	0.595
7672	0.433
59674	0.0
11752	0.289
13816	0.289
29107	0.0
61707	0.0
10464	0.289
65936	0.595
2038738	0.595
31029	0.0
6122	0.0
13836589	0.0
13836591	0.0
10948	0.289
13835209	0.0
13861343	0.577
4489	0.760
11351244	1.204
577	1.093
9360	1.093
9350	0.760
9326	1.040
9253	0.577
83734	0.577
71312	0.577
2293678	0.577
23055	0.354
10054	0.0
7714	0.0
6315	0.0
13299573	3.536
7689	0.433
11784	0.433
11785	0.433
9411	1.503
3631	1.789
7788	0.0
21105795	1.147
7791	0.0
13866746	3.690
70714	0.433
70715	0.433
7514	0.348
11036	0.348
472932	1.042
105291	1.481
5976	1.996
6188	1.5
99596	0.577
7712	0.0
6308	0.0
9646	0.0
2056044	4.411
61149	6.285
5889	0.433
21106520	0.433
13874733	0.433
13839199	0.433
1078	0.333
13836549	4.976
1015	1.5
7770	0.0
11525	0.289
12626	0.0
7772	0.0
10777	0.0
7016	0.289
7607	0.289
73583	1.5
7241	0.595
7225	0.595
78	0.595
60329	0.0
1609	0.0
13854944	0.289
13835861	0.354
24099	0.0
12816	0.595
9943	0.595
10772050	0.577
13837760	1.040
4878	1.093
17443	0.595
120489	0.595
9349	0.760
11600	1.101
764	0.760
21106535	0.289
7721	0.0
9233	0.0
18607	0.0
13837281	0.0
66567	6.5
7676	0.433
156255	1.040
9547	2.175
6406	0.707
13862665	0.204
29001	0.943
7024	0.433
7787	0.0
15077490	0.577
63054	3.690
11799	0.204
7466	0.408
10053	0.0
6307	0.0
7711	0.0
18971812	1.5
10781	1.718
11783	0.433
7685	0.433
13630	0.433
63889	0.760
9228	0.760
1108	0.433
10534	0.0
7679	0.433
12643	0.433
7684	0.433
12499	4.976
24590970	0.577
6950	1.5
56144	4.397
11110	0.0
12209	0.0
10124	0.0
24041	0.348
25886	0.679
19477	0.595
17784	2.643
3973	1.633
7224	0.595
11833	0.0
29000	0.289
8398	0.289
6040	0.0
14672	0.354
21011	0.289
10947	0.289
6165	0.354
13837702	0.0
235	0.595
55091	0.577
66809	0.595
62489	0.595
11080	1.093
5596	1.040
392	0.760
13257	0.760
12231	1.040
2606	0.577
8528	1.093
8878	1.204
19231	0.595
7681	0.433
11911	0.354
6342	0.0
18219	0.0
7248	1.147
11661	0.937
7710	0.0
768	2.344
11125	0.0
10492	0.204
7463	0.408
7706	0.204
11680	0.408
7701	0.204
10001	0.943
7627	0.943
10571	0.707
5708	0.612
19953955	0.0
13848341	0.644
76394	0.937
13835604	0.0
7138	1.055
7443	0.937
913	1.055
5709	1.055
7673	0.433
13875432	1.093
13875219	0.760
13837686	1.040
7013	0.289
92731	2.667
13874867	0.902
71787	0.902
7745	0.333
7678	0.433
13255	1.040
59447	0.433
48024	0.433
8868	1.5
5593	1.5
13835932	1.138
28981	0.595
4510484	0.595
7534	0.902
215929	0.348
13662	1.404
123207	0.760
7090	2.103
12201	0.289
11109	0.0
12446	0.289
7769	0.0
63631	0.0
24263	2.633
6364	4.832
7221	0.595
7240	0.595
6186	1.5
6187	1.5
7238	0.595
13835772	1.040
13839082	0.760
21105871	1.093
13860335	0.595
24533	0.595
28992	0.760
20843	1.040
21106032	0.0
6156	0.0
789	1.052
13836520	0.102
10628694	2.064
185	2.344
21106036	2.723
4444608	0.0
13837797	0.0
7794	0.408
11795	0.204
120621	0.943
20119	0.204
26765	0.408
192642	0.707
12821	1.147
12478	0.937
7389	0.655
10497	0.0
109838	0.0
16778	0.0
7705	0.204
13835293	1.0
13839441	0.0
13863618	1.408
28682	1.055
238	1.055
123	0.937
63908	0.937
9581	1.147
13875196	0.937
2018460	1.718
10512	0.0
55090	0.354
456015	0.595
13869451	1.093
13854248	1.040
13869339	0.760
1151	3.005
9574	1.523
11086	0.433
11857	0.0
7677	0.433
11788	0.433
62589	0.433
7686	0.433
776	1.5
7478	0.553
15802	0.493
17976	0.827
9579	1.404
10664	1.523
955	1.404
13837787	2.175
1266393	0.204
13875441	1.093
13842573	0.760
6974	1.040
10437239	1.583
7767	0.0
7604	0.289
7010	0.289
6163	0.354
6340	0.0
7234	0.595
13854136	1.040
13835151	0.760
13860692	1.093
21105905	0.595
21106560	0.595
7242	0.595
11077	1.093
11042	0.760
10940	1.040
10937	1.040
13842613	1.093
21132380	1.093
7223	0.595
11582	1.617
6774	2.422
9218	1.605
7236	0.595
7480	0.433
499714	2.081
13857694	1.093
13866817	0.760
13837988	1.040
12228	N/A
83866	1.040
83850	1.040
6621	2.307
7671	1.568
7074	0.763
62467	1.523
30516	0.637
10487	0.433
11846	0.0
7098	2.488
61191	2.457
73412	0.0
6176	0.577
10791	0.707
10788	0.707
7621	0.943
11025	0.408
11095	0.204
5949	0.0
63156	0.0
10101	1.811
68156	0.0
9377	0.0
5026296	7.620
13648	1.055
2241	1.055
13644	1.055
13856009	1.055
11087	0.433
8657	1.147
8665	0.937
9564	1.558
447	1.408
2039535	0.655
10384035	0.655
4962	1.408
10437135	0.655
7776	0.0
7180	1.404
7182	1.404
10669	1.404
8531	1.229
8335	1.609
10253	2.175
10979	1.404
7181	1.404
13875160	0.760
13875281	1.040
13875230	1.093
13840690	0.595
4449	1.040
744	3.005
68832	0.902
7674	0.433
8908	0.0
191367	0.204
11695	0.553
7766	0.0
61487	0.354
331	2.175
7142	1.523
132	1.404
7145	1.523
13846959	1.404
13853943	2.175
222538	1.339
65523	1.339
2849146	1.339
10437210	1.634
21108548	0.760
21106019	0.937
21106014	1.408
16159	0.707
7786	0.0
7219	0.595
7521	0.760
7641	1.093
6967	1.040
9874	1.823
13054	1.076
15443	0.595
10939	1.040
6179	0.577
21106470	1.5
8855	1.5
11861	0.204
11845	0.0
13839308	0.655
10536	0.0
7823	0.0
7812	0.0
11793	0.204
7622	0.943
7459	0.408
11024	0.408
11794	0.204
11678	0.408
10787	0.707
7626	0.943
11996	1.0
55188	1.0
11732	1.0
10790	0.707
11056	1.0
11180	0.577
13866593	0.0
7703	0.204
21106020	1.404
13853953	2.175
21106013	1.523
256210	1.954
7518	0.760
13876539	0.655
7132	1.055
21106524	1.408
21168826	1.147
13865424	0.937
71433	0.354
455090	1.055
503239	1.055
13860775	1.408
13869480	1.147
13869414	0.937
11849	0.0
11083	1.996
6988	1.558
8140	1.558
65	1.558
10857	1.979
6633	1.979
21111822	0.760
7239	0.595
6550	3.188
26325086	2.430
71430	1.191
21106173	1.996
7765	0.0
13859497	2.057
6775	1.609
11672	1.115
11773	1.229
12012	0.0
7761	0.204
8552	0.204
62249	1.718
7515	0.348
7475	0.553
29012	0.204
11706	0.348
7064	0.667
11992	0.902
10446	2.041
7065	0.667
11207996	0.902
7747	0.333
11193	1.633
19956441	0.0
11107	0.204
11694	0.553
11930	1.540
9903	1.5
4963	2.175
953	1.404
21106146	1.523
21106144	2.175
13863774	1.404
73479	1.634
58563	1.404
299166	1.404
13875320	1.040
13875258	0.760
13875392	1.093
21112023	1.404
13851576	0.595
11769	1.093
10432	0.760
10328	1.040
63310	2.756
59573	1.0
7161	2.021
6720	2.723
13850142	2.457
390927	2.457
206493	3.442
11667	0.937
21106018	1.558
12823	0.937
55205	0.204
69982	6.285
10710415	0.902
13865426	1.058
6780	1.5
8098	1.5
6658	3.561
9970	0.433
7528	0.760
7530	0.760
11489	2.064
526	1.582
6339	0.0
7984	2.621
21111817	1.408
63906	0.937
3350	2.529
1446	2.723
18	2.838
71	2.021
7146	2.231
11121	0.0
555074	0.0
7811	0.0
8562	0.0
7624	0.943
8158	0.612
6079	1.404
434	1.523
8071	2.175
21105959	1.408
13865438	0.937
21106135	1.147
7391	0.655
28982	0.937
13839110	1.996
13839151	1.979
13865680	1.408
11604	1.147
13839128	1.558
13839174	1.979
13839105	1.558
13839123	1.558
11021	0.937
20570	1.055
7131	1.055
5830	0.655
24972	1.558
10992	1.147
553171	0.644
13860817	1.558
11778	1.996
13860720	1.558
136966	0.937
13848793	1.954
30572	0.763
7866	0.204
19957731	0.0
10257	2.745
7211	2.048
7172	2.012
13875356	1.093
13875212	1.040
13868640	0.760
10864	2.175
21181	0.348
12445	2.041
122446	1.718
62534	0.997
62408	1.359
11830	0.0
13835836	0.553
13835376	0.0
127750	0.0
13836399	0.0
13884973	2.041
13839416	0.0
21109330	1.5
18707	1.558
6883	1.339
7189	1.404
28969	1.042
61765	1.339
21111781	1.609
5915	1.042
68568	1.404
64699	1.503
7140	1.523
8070	2.175
7190	1.404
10181341	1.042
221226	0.997
10526	0.0
120464	1.0
7150	3.293
12259	3.690
13860	1.055
11563	1.523
7003	0.618
7662	1.996
13862559	1.558
13864445	1.979
13865630	0.933
553642	0.0
8876	1.5
906	1.5
13638	0.0
6480	2.307
11866	0.0
13839109	0.204
11591	1.582
9454	1.384
21106148	1.582
6781	2.227
206561	1.689
13803	1.811
8560	0.0
11094	0.204
11023	0.408
11055	1.0
10786	0.707
7619	0.943
10755	1.0
11551	0.612
221082	0.655
7129	1.055
8950	0.655
15965	1.325
13868660	0.760
7092	2.103
924	1.055
13860641	1.408
21106525	0.937
10991	1.147
13869434	1.558
6630	1.979
13840647	1.979
13860491	1.558
13869462	1.558
63903	0.655
62530	0.655
13856352	0.655
551	3.269
14627	2.344
191	0.408
558917	0.697
6301	1.411
10616	2.745
5882	2.048
8183	2.012
6646	2.041
84971	2.041
388391	2.041
10980	1.404
10972	1.523
6674	2.175
361	2.978
13063	2.057
10797	1.540
28986	0.553
7760	0.204
7838	0.0
230	3.756
13842001	0.637
18801	0.0
21108576	1.404
21106518	1.523
62466	1.523
62485	1.404
11460	1.339
10254	2.175
21169510	1.503
880	1.042
7397	1.042
8674	1.229
62517	1.214
11651	0.997
10437215	0.612
60121	1.359
21105859	1.115
13848467	0.612
120548	1.404
2923	2.459
28947	2.076
21105878	1.115
11625	1.605
7815	0.0
7827	0.0
11761	0.943
14998	1.0
21168831	0.655
15482	0.0
10975	2.525
10870	3.126
10837	3.780
9120	3.186
1448	3.046
22191	1.058
15438	0.655
14751	0.595
8909	0.0
10265264	0.760
10179173	0.760
21800	1.040
15765	1.040
11699	0.493
7810	0.0
12069	0.204
13839575	0.0
1253	1.823
7176	1.689
10181338	1.582
21105848	2.422
10892	2.227
124	1.384
87265	0.937
13848808	2.292
13860434	1.939
11629	2.024
73390	1.374
10437335	1.374
38364	1.979
27488	1.979
14227	1.523
13835126	1.404
17347	2.103
7385	0.655
7128	1.055
11660	0.937
11409	1.408
7659	1.996
6977	1.558
10236	1.979
11366	2.699
21106172	2.699
7001	2.173
13029	2.756
13030	2.699
11422351	4.129
6665	4.190
8341	1.954
6739	2.344
7208	2.048
992	2.745
8182	2.012
11038	0.760
16791	0.0
11864	0.0
12161	2.621
12061	0.612
7837	0.0
18717	1.718
15954	0.667
11029	0.553
10511	0.204
11819	0.333
99440	2.041
11543	0.667
11739	0.780
11194	1.633
11216	1.384
11210	1.811
7202	1.582
21168813	1.523
6881	1.339
8186	1.404
21105870	0.612
21106366	1.042
15517	4.243
25890	0.595
13811	2.586
7809	0.0
7042	3.046
6706	2.529
68179	0.0
5979	1.5
55123	0.0
7803	0.204
18688	1.503
7482	0.493
10420	0.493
11843	0.204
7536	0.348
55130	1.058
10433	0.489
7657	1.058
22453	1.138
11045	0.348
29016	0.408
14169248	0.679
11632	0.679
11265	2.330
65763	2.337
392447	0.760
8097	1.5
11585	1.689
78467	1.384
1906	1.384
11488212	2.723
14556	1.374
7383	0.655
6642	4.976
589165	1.042
11961	2.699
21111772	2.173
11954	2.756
21106586	1.784
6790	1.954
8319	2.344
21106581	2.048
21106145	2.012
6023	1.339
11588	1.404
6675	2.175
8883	2.816
68503	2.621
10614293	2.041
7833	0.0
4516601	0.0
4516599	0.0
4512361	0.0
4512642	0.0
7835	0.0
15093	1.384
11286	4.663
5142	2.457
96749	2.861
61538	2.756
10246	2.699
12244	2.699
10248	2.699
9911	2.173
16119	2.756
13871718	0.612
25552	1.609
13658	2.173
12060	0.997
11647	1.042
61739	2.731
8282	3.005
6492	3.098
21106571	2.699
21106163	2.173
21106540	2.756
6737	2.344
6789	1.954
61001	2.988
4446445	0.0
71628	0.595
59577	1.520
11875	0.0
12010	0.0
455353	0.0
205483	1.689
7278	1.076
11576	2.021
6897	1.374
6035	1.689
13835344	1.582
10181339	0.760
11589	1.582
30595	2.292
7175	1.689
7157	1.823
8807	3.352
11865	0.0
20124	1.954
17619	N/A
2068	5.072
5236	4.841
4103087	3.726
6736	2.344
6788	1.954
83962	7.867
7044	3.046
16359	3.046
10986	2.048
191058	2.012
13835630	0.739
2937774	1.723
11708	0.760
86394	5.076
10411	1.384
349	0.0
11035	0.348
11104	0.333
10795	1.540
305	3.942
10445	2.041
71193	2.638
67270	2.488
6033	2.457
21159695	0.997
13853758	1.404
18724	2.103
15427	0.612
10996	1.822
6296	3.655
11776	1.996
17868	1.5
13867714	1.5
21105699	1.5
376	0.408
11586	2.333
62472	2.312
11584	1.689
29026	0.0
57726	4.688
7802	0.204
441	0.0
9633	0.0
11465	1.374
10243171	1.384
11332993	1.605
11610	1.076
11422	1.823
194092	1.823
7199	1.582
26516	0.655
27296	0.955
72556	0.612
19709	1.663
391428	2.633
14198	4.315
6402	4.315
14680	0.0
6478	3.352
8262	3.290
8273	3.273
7888	0.204
6735	2.344
6588	3.023
7420	0.612
10343	3.726
19766	3.690
13047	3.690
11294	3.055
75951	0.998
72793	1.058
7076	0.618
10422	0.633
11863	0.0
13846749	1.723
21108577	1.866
7406	1.562
21106008	2.160
65701	1.404
21105897	2.342
11596	1.641
21106900	2.337
9965	1.103
10410	1.042
7419	0.612
8356	1.339
6999	2.173
7088	2.103
7448	1.115
7183	1.404
7155	2.879
11871	0.0
13835351	1.965
6773	2.355
6852	2.057
2157	2.541
6604	2.806
17880	0.0
99681	4.024
67460	0.612
18920	0.204
11841	0.408
8569	0.0
455420	0.0
7533	1.009
7434	0.595
932	0.0
123993	1.520
62230	1.987
9893	1.374
10586285	4.557
6688	4.558
109705	5.594
7151	2.978
9724	4.315
10265270	1.5
10179239	1.5
6586	3.023
13872122	0.612
11862	0.0
440	2.861
7694	0.493
11716	0.348
29005	0.493
8568	0.204
7538	0.348
370	0.204
7073	0.763
26325090	0.0
6898	1.793
556589	1.555
13854242	1.723
7310	1.232
11595	2.048
6593	3.269
2441	7.620
56117	1.811
68676	2.320
6635	2.266
62265	4.282
20939	1.404
6828	1.5
6577	2.543
13104	2.543
21106570	3.690
18177	2.029
15755	3.005
67470	2.806
15756	2.411
15524	2.409
14995	3.055
14994	3.098
15475	3.008
15478	2.521
15476	2.731
15477	3.403
62484	1.689
29025	0.0
7851	0.0
7856	0.0
454638	9.475
1406720	8.927
21105998	2.723
61411	3.690
69177	3.690
10244	3.690
15855	2.021
24535	1.663
14678	0.955
13846663	2.457
69340	0.612
63863	3.536
63968	1.849
70660	2.069
62628	0.0
123860	0.0
4611	0.816
13885245	1.232
6745	2.357
13876103	2.007
7279	1.259
6592	3.269
3756	0.204
13850082	2.943
1266019	0.841
7850	0.0
541032	3.690
58234	7.620
218253	2.344
8912	0.0
2424	5.935
66656	N/A
71437	4.688
10831	3.098
10829	3.055
10851	2.806
10813	3.403
13677	2.471
10849	2.731
10850	3.005
10909	2.409
10918	2.411
10841	3.008
10908	2.521
642951	3.346
917	2.344
9824	4.375
1278	3.269
10437836	1.757
2206	5.975
7849	0.0
17558	0.204
13439	3.536
13402	2.621
76154	3.279
2915	3.269
6794	1.624
21106519	0.955
65750	0.612
12637	0.0
20198	8.711
7302	1.279
10903	1.996
13839012	2.344
6855	2.454
7315	1.916
13846658	1.849
26325182	5.360
10025	0.408
967	4.976
28993	0.553
15846	0.0
29029	0.0
7670	1.568
9976	0.433
12632	0.204
6287	2.451
23886	3.098
33421	3.403
67465	2.408
15753	2.551
79280	1.172
28973	0.955
7852	0.0
72551	0.998
24641	1.213
18410	0.612
8910	0.0
4366810	0.697
7848	0.0
14256731	1.024
6907	1.674
8860	2.916
62310	2.293
70988	1.622
86435	1.280
6840	2.916
10801842	1.555
11974	2.173
15461	2.638
10404	0.612
89258	4.558
192748	3.195
6835	1.849
11003	1.279
10756	2.801
2656	5.352
13837329	3.096
502855	2.313
34863	4.077
6753	4.162
14692	0.0
12456	0.0
10438331	4.295
8574	0.0
18336	2.637
59482	1.325
8935	2.143
60886	8.619
66675	1.5
15488	1.996
15489	1.849
558878	0.697
553578	0.697
55084	0.433
7509	0.493
7800	0.348
12954	0.595
13229	1.442
158870	3.692
157093	3.470
83374	3.392
457144	4.076
135925	4.034
457145	3.450
84188	3.883
136000	3.773
135983	3.470
136001	3.401
136002	3.970
136003	3.309
84235	2.978
457140	3.897
12674	1.5
64155	2.333
970	3.269
4590	1.622
8111	2.916
12013	0.204
12044	2.344
12045	1.996
12047	1.849
7299	1.279
21106140	2.227
25677	4.983
67991	3.536
15803	2.723
502245	2.313
10227261	1.093
44152	5.807
12809	0.0
15387	0.0
8470	1.602
5027	2.061
21106365	2.916
21106091	2.992
16804	4.976
55443	0.612
67653	0.0
2185	1.187
2991	2.286
137720	3.801
11919	2.621
26010	3.045
30600	2.845
33455	2.892
33934	2.693
33932	2.724
6600	2.785
2121	4.090
13849989	0.697
13849981	1.411
7506	0.697
18685	0.0
3741	4.356
8374	1.325
247721	0.961
15409	1.060
79969	1.599
13871489	2.897
23150	3.536
6807	2.494
15620	4.034
15621	3.450
26260	4.076
68437	3.883
15619	3.392
15861	3.309
12682	2.978
42330	5.807
15413	2.451
34866	3.807
34665	3.647
34664	3.484
37904	3.964
34864	3.910
34188	4.163
34865	3.753
14840	0.0
13448	1.25
14866	2.634
20132	1.916
10400	1.187
13835294	5.239
67360	0.0
12218	0.204
55075	4.976
9873	4.162
14349	0.0
6842	2.916
6066	2.994
512621	N/A
13090	2.286
15702	3.266
11369	2.699
12219	0.0
56793	4.645
454495	4.793
40191	4.837
56791	4.626
35581	4.467
15495	2.293
466305	2.814
65785	1.599
6916	1.674
70652	1.336
12133	2.062
17131	4.027
13487	0.612
7170	2.012
553649	1.187
8816	5.266
15473	2.492
17099	2.494
17098	2.345
33933	2.732
15474	2.199
82755	4.285
82712	4.638
157094	3.973
103011	4.751
102798	4.896
82762	3.964
27793	5.072
82754	4.598
457138	4.362
102897	4.290
457139	4.873
102947	4.875
97173	4.278
102720	4.284
102801	4.764
102833	4.448
102721	4.373
102856	4.611
102933	3.980
103066	4.643
97172	3.548
106355	4.546
15486	0.493
12220	0.0
7882	0.0
63518	1.325
707	4.976
8067	4.976
6827	1.5
5807	5.332
8800	5.249
29153	4.994
70682	0.0
11439687	3.479
56774	5.558
82765	5.743
7511	0.493
7872	0.204
14846	0.348
2863	0.204
7600	1.273
12699	4.049
8058	2.975
3918	5.211
24326358	3.041
3008	2.310
13835706	1.338
66655	3.518
34868	3.546
37905	3.859
34869	3.394
37918	3.625
37915	3.394
34867	3.226
25605	3.381
26011	3.074
34870	3.343
34666	3.587
21924	3.242
29117	4.103
8241	3.098
69371	3.536
70806	4.182
1710	6.826
12635	0.0
8576	0.0
25472	2.310
2169	2.456
453675	0.612
40130	3.662
2297441	2.456
34095	0.0
8329	3.105
60858	3.105
6610	2.975
34874	4.516
36972	4.621
56788	4.356
533188	4.393
35579	4.193
16182	4.196
46262	4.141
35580	4.033
82818	4.471
56790	4.946
56795	4.314
33458	4.682
82777	4.670
35584	4.408
56785	4.657
56792	4.513
34189	3.869
2283071	3.964
4932499	4.448
6453	6.152
13249	0.204
4450907	10.691
7964	7.855
13619	0.0
13303	2.062
13302	2.381
5004	0.408
15853	0.0
12972	0.433
7871	0.204
36973	5.361
37744	5.627
46894	5.607
45444	5.194
56769	5.370
56780	5.383
34847	5.035
39406	5.553
35081	5.386
56781	5.124
56771	5.227
56232	0.780
27749	2.7
8030	3.319
8093	3.105
13856959	1.897
8577	0.0
71876	0.618
34667	2.990
34871	3.228
34873	2.843
56784	3.479
34872	3.081
14620	2.456
102741	5.486
97055	4.798
97198	5.369
102834	5.969
102722	5.473
154865	5.278
96948	5.197
102743	5.449
102857	4.872
154866	5.548
106356	5.448
102787	5.453
97240	5.640
102742	5.350
68328	3.561
4268	5.185
4599	7.240
33416	0.0
13492	0.612
13837303	3.196
34859	6.133
84346	6.540
56760	6.318
56755	6.290
33666	6.503
6838	2.928
6270	2.914
7892	0.0
66887	1.325
89076	1.707
5026	3.954
36975	5.330
56778	5.101
56787	4.360
35583	4.044
82807	4.127
56794	4.288
33386	4.208
33457	4.666
47912	3.975
82817	3.883
46893	4.136
33280	3.724
35582	3.967
33304	3.731
46263	4.334
67594	4.103
3513	7.250
220998	0.595
17339596	5.820
8060	2.865
5233	6.628
14916	4.059
7891	0.0
10452	8.057
61266	10.277
20848	3.245
4768	2.850
43354	5.170
37779	5.433
45445	4.941
36974	4.778
35585	4.850
34848	4.690
84344	5.453
34850	4.969
82819	5.188
56772	5.217
82820	5.296
16415	6.022
56779	5.031
56768	5.168
56777	5.417
84345	5.404
34668	4.527
28552	3.524
3544	2.797
21361761	2.540
1262	3.801
4333	4.812
4575	7.423
2079	5.830
6193	9.3
82783	6.343
34852	6.175
37000	6.086
37019	5.951
56765	6.176
39198	6.367
82740	6.710
56761	6.424
56756	6.017
56766	5.919
83413	6.143
34851	5.693
36976	5.760
56767	5.884
56763	6.163
7890	0.0
12705	2.456
26325183	4.245
16387	2.641
6514	5.754
2457	4.868
15789876	1.473
3841535	4.098
16177	0.0
33281	3.488
56786	3.975
56789	3.726
33456	3.964
46264	3.828
13300034	4.207
21153	0.204
10106	2.030
1361549	1.254
32555	4.895
97257	6.555
97224	6.580
102923	6.749
96868	5.994
96864	6.109
97234	6.296
97233	6.188
154062	6.354
97142	6.384
5739	4.657
8817	4.999
56782	7.115
36977	6.865
83414	7.3
84348	7.630
82823	7.050
33617	3.245
4759	2.850
30881	2.490
3277	4.146
11632871	0.0
15747	0.612
4444100	5.919
10033	0.204
33282	4.858
46285	5.167
46284	4.625
82806	5.102
56776	4.868
47913	5.015
32952	4.381
45446	4.625
43353	4.882
56773	4.714
7901	0.0
66895	1.325
199342	3.116
6371	4.810
86007	4.564
12549	5.950
7757	0.493
7875	0.204
59483	8.057
34853	6.144
37745	6.142
36978	5.915
34190	5.687
34191	5.982
36771	5.819
36710	5.435
56757	5.951
549017	6.529
84347	6.199
56764	5.686
56758	5.964
47914	5.935
56762	6.371
33984	5.664
33983	5.184
91432	7.610
2700	5.459
16180	0.0
12933	2.804
7340	0.612
4445317	4.195
204209	2.174
4444102	6.563
72056	0.0
4437893	1.567
34860	6.992
82738	6.933
36982	6.9
36979	6.676
47915	7.259
56783	7.184
36981	6.674
