Compound Id	HBondDonorCount
549017	0
84347	0
56764	0
56758	0
47914	0
56762	0
33984	0
33983	0
34860	0
82738	0
36982	0
36979	0
47915	0
56783	0
36981	0
37004	0
36980	0
82751	0
36989	0
33282	0
46285	0
46284	0
82806	0
56776	0
47913	0
32952	0
45446	0
43353	0
56773	0
33281	0
56786	0
56789	0
33456	0
46264	0
36990	0
35912	0
45448	0
36987	0
36988	0
33986	0
36983	0
36986	0
45447	0
35566	0
47916	0
46137	0
550258	0
33985	0
15484	0
34854	0
46136	0
82736	0
56759	0
36984	0
56775	0
56770	0
35206	0
34192	0
82822	0
35108	0
33316	0
21106570	0
23208	0
4514529	0
6132	0
9016	0
4514586	0
4514549	0
11083	1
6988	1
11366	1
1253	2
3102535	1
6186	0
13836549	0
13868660	0
457140	0
107412	0
12197	0
61346	0
6187	0
13866746	0
13857694	0
13866817	0
9253	0
83734	0
5977	0
29040	0
6108	0
10054	0
16841	0
13837280	0
9254	0
21106179	0
692	0
12201	0
6151	0
62827	0
8883	0
13837988	0
13875356	0
13875212	0
11038	0
2282428	0
9251	0
71312	0
11153	0
454215	0
15077490	0
2018165	0
6119	0
2293678	0
109705	0
10765	0
56442	0
4449912	0
22814	0
99596	0
13835316	0
6098	0
14694	0
13836674	0
13875160	0
23055	0
14829	0
6105	0
553742	0
6104	0
558928	0
6086	0
2056044	0
3441	0
6130	0
12577	0
34863	0
34866	0
34665	0
34664	0
37904	0
34864	0
34188	0
34865	0
34868	0
37905	0
34869	0
37918	0
37915	0
34867	0
25605	0
26011	0
34870	0
34666	0
21924	0
34667	0
34871	0
34873	0
56784	0
34872	0
8351654	0
22408	0
73583	0
2340753	0
10325184	0
21111806	0
21108550	0
9325	0
9228	0
4444456	0
11708	0
6093	0
6148	0
13838404	0
6179	0
748	0
9256	0
10614293	0
11109	0
24142	0
13622	0
16180	0
7891	0
29025	0
12635	0
11121	0
7713	0
12809	0
7833	0
7556	0
7954	0
555074	0
4516601	0
4483639	0
4516599	0
4512361	0
4483638	0
4512642	0
6085	0
8544	0
7788	0
6149	0
10053	0
11117	0
6827	0
7676	0
13875281	0
13875230	0
6128	0
391	0
71390	0
2916	0
558875	0
12446	0
7957	0
10113	0
6087	0
18971812	0
13299573	0
3631	0
15755	0
67470	0
15756	0
15524	0
14441700	0
2062437	0
11911	0
11154	0
30713	0
21106172	1
127983	0
11148	0
10512	0
10526	0
24590970	0
11865	0
6042	0
13875320	0
7673	0
13875258	0
13875392	0
21108548	0
14995	0
14994	0
15475	0
15478	0
518	0
967	1
12499	1
71433	0
9484	0
11099	0
11110	0
11086	0
14692	0
24263	0
11857	0
391428	0
6309	0
7557	0
558883	0
56020	0
553642	0
16791	0
454209	0
9633	0
9377	0
9243	0
923	0
7850	0
7714	0
10437	0
6097	0
6083	0
10487	0
9614	0
13861343	0
11756	0
15476	0
274	0
56144	0
11864	0
11845	0
6125	0
12456	0
17880	0
7558	0
29036	0
1087	0
7001	1
10606755	1
55075	2
13868640	0
11351244	0
7090	0
7553	0
61213	0
23886	0
33421	0
15477	0
26010	0
30600	0
33455	0
33934	0
33932	0
15473	0
17099	0
17098	0
33933	0
15474	0
63863	2
454638	0
6121	0
6315	0
7330	0
6307	0
12219	0
7848	0
11863	0
7810	0
7766	0
7711	0
7552	0
6092	0
6088	0
26516	0
11087	0
8543	0
12209	0
9286	0
11806	0
6342	0
120464	0
7733	0
7738	0
21111820	0
8329688	0
6735	0
92731	0
6326	0
19766	1
6665	1
512621	0
9642	0
10124	0
6118	0
12010	0
11830	0
10497	0
31029	0
10340	0
1108	0
236	0
13875283	0
13840690	0
6737	0
6789	0
15620	0
2927	0
3973	0
12442	0
6095	0
10675065	0
11961	1
21111772	1
12228	0
1406720	0
6364	0
7180	0
7182	0
10669	0
55090	0
61487	0
6100	0
10410	0
13492	0
15747	0
13487	0
7385	0
10404	0
7419	0
7219	0
7739	0
9903	0
8868	0
16159	0
13300034	0
2018460	0
61149	0
11954	1
13029	1
13875432	1
7151	1
63054	1
7098	1
9095782	0
6635	0
8356	0
7128	0
15461	0
7521	0
7641	0
7672	0
6967	0
21168808	0
7220	0
8876	0
2928	0
13030	1
13875441	1
10975	1
10870	1
218253	0
15488	0
6122	0
11727	0
6316	0
12674	0
8097	0
21106032	0
551	0
15621	0
6106	0
38403	0
7551	0
21111822	0
7681	0
8140	1
9360	1
61191	1
66675	0
20939	0
6999	0
7088	0
8531	0
7448	0
11660	0
8335	0
11409	0
7248	0
11661	0
221082	0
67653	0
10831	0
26260	0
2283071	0
21112738	0
66567	1
65	1
11769	1
15489	0
6828	0
7183	0
7659	0
10253	0
6977	0
10236	0
7129	0
10829	0
68437	0
906	0
8067	0
14198	0
10979	0
7181	0
13836713	0
6103	0
7170	0
10534	0
21171407	0
71437	0
13063	0
13851576	0
7302	0
2915	0
62826	0
11369	1
10857	1
13875219	1
13842573	1
10432	1
541032	2
17619	0
4611	1
9990	0
28993	0
7815	0
7560	0
7721	0
12259	0
11667	0
10851	0
10813	0
8807	0
16641	0
11731	0
8950	0
13677	0
6736	0
10849	0
15619	0
4932499	0
6057	0
13860817	1
11778	1
12640	0
6480	0
776	1
13047	1
18707	1
21106018	1
6402	0
68179	0
10850	0
9350	1
10664	1
8577	0
14349	0
7852	0
14680	0
7776	0
7420	0
66565	0
6592	0
21106020	0
13853953	0
10364	0
13860720	1
6633	1
69371	0
6478	0
6788	0
73412	0
10909	0
10918	0
21168831	0
10841	0
15861	0
21106146	0
21106013	0
21106036	0
9187483	0
7736	1
21106169	1
12821	1
10400	0
1095	0
70682	0
11862	0
12044	0
12045	0
12047	0
12699	0
10864	0
7568	0
9326	1
10980	1
955	1
10772050	1
6079	1
9461	0
7817	0
7732	0
1039	0
11871	0
7786	0
9581	0
7710	0
7809	0
7765	0
13872122	0
2923	0
9574	1
10972	1
11294	1
6588	0
6642	0
13875196	0
10908	0
12682	0
21106144	0
13863774	0
7138	0
66655	0
24326358	0
7238	0
12069	0
191367	0
11799	0
21106014	0
12478	1
7315	0
23150	0
11729	0
14866	0
21105959	0
13865438	0
21106135	0
7383	0
62534	0
62408	0
7389	0
13869451	1
6974	1
7961	1
13835772	1
971	1
11588	1
8800	0
66656	0
21106019	0
7615	0
13647	0
7013	0
6135	0
13854248	1
13869339	1
13837686	1
13839082	1
553649	0
10536	0
7239	0
7391	0
21111817	0
6102	0
4444102	4
69982	0
9233	0
387	0
7299	0
7224	0
5739	0
8804	0
6338	0
13863618	1
278	1
29153	0
5979	0
7827	0
18607	0
18219	0
11783	0
10586285	0
21105871	1
6739	1
434	1
10205670	1
24043	0
68676	0
6852	0
7546	0
15495	1
10328	1
7145	1
13846959	1
937	1
9363	0
62632	0
78998	0
11884	0
16177	0
15853	0
67360	0
11866	0
15846	0
29026	0
11846	0
7770	0
7717	0
19475	0
7685	0
87265	0
21106148	0
8817	0
7566	0
13853943	1
15486	1
18920	1
9391	1
28982	1
13839110	1
9824	0
11434292	0
65763	0
68328	0
331	2
21169510	0
7689	0
63906	0
2246	0
13837787	1
13839151	1
13865680	1
11604	1
12060	1
14678	1
11489	0
2991	0
21106365	1
23101	0
55123	0
12012	0
11125	0
7782	0
7734	0
7577	0
13630	0
7278	0
6781	0
13839128	1
7202	0
235	0
11584	0
13571291	0
6807	1
13839174	1
13839105	1
13846663	1
8657	1
11589	1
9579	1
11755	0
7761	0
10492	0
11784	0
11785	0
6311	0
21106524	0
89076	0
14227	0
19476	0
2185	0
62484	0
6838	0
10257	0
8799	0
10498	0
9349	1
13839123	1
11576	1
8071	1
21105795	1
8374	0
11761	0
7956	0
6794	0
924	0
12637	0
6775	0
5889	1
21106091	1
3951	1
763	2
5882	1
7140	1
238	1
9994	0
61001	0
2003	0
21168826	0
20124	0
8816	0
8788	0
11672	0
29008	1
6550	1
6688	1
61538	1
10246	1
79969	1
15093	1
7176	1
6840	0
7616	0
61111	0
4446445	0
4444608	0
394562	0
30595	0
8899	0
13876539	0
62310	1
7234	1
16804	1
21105998	1
12244	1
61411	1
6333	1
6706	2
8060	1
8341	1
10441	0
11833	0
6406	0
13835126	0
65701	0
6023	0
5678	0
10248	1
69177	1
10244	1
9911	1
1005	1
8552	1
7803	1
171	1
122090	0
8070	1
13846749	1
13859497	0
10652594	0
11841	0
11749	0
8569	0
12220	0
7823	0
11849	0
3168	0
455420	0
10709	0
13837797	0
71876	0
18688	0
62249	0
55084	0
7694	0
7482	0
11716	0
7515	0
7076	0
7757	0
7511	0
7509	0
29005	0
10420	0
7475	0
7463	0
11910	0
7872	0
7875	0
7913	0
8568	0
14846	0
7800	0
11843	0
29012	0
7538	0
7536	0
7706	0
11680	0
11706	0
10653	0
7012	0
11065	0
28981	0
8525	0
7081	0
6313	0
6335	0
441	0
7838	0
5949	0
29029	0
7772	0
256	0
512	0
172	0
15443	0
66021	0
8674	0
13863629	0
13835351	0
6773	0
16736486	0
6621	0
13860641	1
21106525	1
13854136	1
13835151	1
10991	1
13860692	1
1019	0
62517	1
10903	1
6177	1
7064	1
6341	1
259	1
13249	1
7701	1
7888	1
12013	1
2863	1
7866	1
10033	1
370	1
12071	1
10035	1
4963	2
6907	1
553171	0
2041618	0
9411	0
7559	0
15965	0
6897	0
6883	0
7211	0
21105897	1
5439	1
7190	1
7469	1
10001	1
11625	1
6586	1
6675	1
472932	1
7073	0
8554	0
55130	0
10433	0
11992	0
7671	0
10446	0
7657	0
22453	0
7065	0
11045	0
7472	0
11207996	0
29016	0
7747	0
7627	0
10571	0
11647	0
66809	0
13865424	0
7175	0
7157	0
21112023	0
11582	0
7172	0
16119	1
864	1
79280	1
28947	1
7042	2
13837760	2
76894	0
205483	2
7737	0
6322	0
7132	0
8763	0
13848808	1
10837	1
13869434	1
21159695	1
6835	1
21108576	1
7533	1
56559	1
9053802	1
29000	1
7434	1
6312	1
8398	1
11898	1
72522	1
7928	1
14348	1
2581	1
11891	1
7917	1
7915	1
7901	1
7892	1
7882	1
8574	1
932	1
7812	1
7837	1
6040	1
258	1
1004	1
682	1
13872989	1
8665	1
6950	0
552744	1
70806	0
11671339	0
10251740	1
69914	0
13862665	0
21168813	0
175	0
6630	1
13840647	1
13860491	1
13839012	1
20545	1
8012	1
9564	2
7044	1
11003	1
10452	0
6314	0
4510484	0
66896	0
10437074	0
21105878	0
13839308	0
6753	0
374462	2
13869462	1
21106519	1
13860775	1
21106015	1
11809	1
12823	1
6649	1
6035	1
61739	2
392447	1
7142	2
66895	0
66887	0
9893	0
63518	0
59482	0
10696	0
67414	0
7074	0
7670	0
10797	0
6176	0
7534	0
10791	0
28986	0
10788	0
7621	0
10777	0
12972	0
9976	0
7514	0
215929	0
11025	0
7016	0
7871	0
21153	0
7802	0
12218	0
12632	0
7760	0
11095	0
7607	0
6321	0
558020	0
7790	0
6881	0
12061	0
67460	0
6790	1
8319	1
62964	1
62467	1
11193	1
11591	1
10411	1
10181338	1
59573	0
14998	0
13837190	0
1020	0
8141	0
8186	0
11600	0
10169	0
10343	1
447	1
12643	1
13846658	1
11596	1
28973	1
27296	1
11651	1
466305	1
9218	1
8183	1
7189	1
4878	2
13848793	0
21108577	0
123	1
26824	0
7028	0
7478	0
62489	0
21429023	0
2275	0
13835344	0
11793	1
13871721	1
6164	1
65785	1
6674	1
10616	1
526	0
11228	0
7003	0
21106520	0
13874733	0
6780	0
8098	0
70714	0
28969	0
7241	0
6577	0
9120	1
13853758	1
11525	1
4481813	1
13876103	1
8058	1
6593	1
14672	0
13850082	0
63903	0
17443	0
62808	0
6855	0
13638	1
18717	1
15954	1
7622	1
7310	1
63156	1
12626	1
28994	1
61765	1
10772140	1
13860335	1
10939	0
3463	0
7679	0
6296	0
5894	0
11586	0
1448	1
217	1
7459	1
11024	1
7026	1
11239	1
11861	1
11036	1
11029	1
11794	1
10511	1
21011	1
11678	1
3644	1
6320	1
10947	1
10787	1
60524	1
55091	1
2606	2
7208	2
1446	3
8520	0
7626	0
11526	0
124968	0
21105905	0
21106560	0
10437215	0
2039535	0
7161	0
13885245	0
62472	0
7678	1
11819	1
99440	1
123993	1
12225	0
693	1
11080	2
10197150	2
13255	0
83962	0
13839199	0
13634	0
7221	0
456015	0
7030	0
8860	0
642951	0
11773	0
6898	0
8262	1
6089	1
13835977	1
7677	1
60121	1
21106518	1
9970	1
8273	1
73479	1
7443	1
86394	2
9454	1
8282	2
13856959	0
6453	0
78828	0
62530	0
7242	0
65750	0
24041	0
5708	0
23730	0
23621376	1
21111781	0
7225	0
21106470	0
247721	0
7029	0
21106581	0
11283	0
156255	2
13869480	1
11488212	1
10992	1
62597	1
4937830	1
844	2
21105870	1
2005981	2
199342	0
6745	1
6916	1
11996	0
55188	0
11077	0
7240	0
66996	0
25886	0
12957	0
19953955	1
21943	0
19956441	1
19957731	1
7636	0
6146	1
62230	1
59674	1
11021	1
21106535	1
10181339	1
5596	2
13849989	1
132	2
70715	0
15855	0
84036	0
13328	0
10784857	0
22191	0
6123	1
8576	1
7851	1
15387	1
7811	1
7835	1
7769	1
7716	1
7564	1
6101	1
7466	1
11732	1
15803	1
7236	1
4437893	0
4489	0
12066	0
13835836	0
6720	0
11042	0
10940	0
10937	0
20570	0
19477	0
14169248	1
13648	0
15409	0
78	0
17868	0
4449	2
75951	0
72551	0
72793	0
11543	1
18	3
21105848	1
556589	0
880	1
7155	1
16359	1
8329	0
13842613	0
21132380	0
29001	0
11632	0
30516	0
26325090	1
21106145	0
10488	0
10292746	0
68832	0
23255	1
11699	1
11695	1
11739	1
11194	1
6165	1
10008	1
10790	1
62466	1
11595	1
6492	2
10451	0
2975965	0
8900	0
11230	0
99681	0
29015	0
8904	0
10018	0
12954	0
13867413	0
13054	0
24641	0
11056	1
11216	1
11210	1
11795	1
789	2
7131	1
13854242	1
1266019	0
558878	0
25890	0
68152	0
65936	0
11180	1
5830	1
6610	2
62485	1
10756	1
10181341	1
58234	1
5142	2
136966	0
64155	0
553578	0
18724	0
7688	0
220998	0
654	1
4366810	1
10422	1
558917	1
57726	1
6330	1
61707	1
10892	1
89258	1
18019	0
13860434	1
60886	0
13871718	1
1114	0
68224	0
68503	0
24533	0
8903	0
11265	0
120489	0
13869414	1
6301	1
19709	1
1664	1
2241	1
11107	2
10986	1
2441	0
137720	1
5593	1
4599	2
13836589	0
21106173	0
707	0
10384035	0
8855	0
5026296	1
10464	1
59483	3
17131	0
12161	0
26325086	0
7856	1
8562	1
7730	1
173	1
191058	1
9219586	1
65234	3
56117	0
21106366	0
25889	0
192748	0
13850142	1
390927	1
69340	1
81815	0
1577	1
71	3
6514	0
4445317	0
14556	0
20132	0
21782117	0
6774	1
11752	1
8960	2
6334	1
11460	1
10438331	1
10628694	1
6604	0
10756390	0
13803	0
63631	0
11788	0
455090	0
7223	1
11629	1
13856352	1
55443	1
453675	1
11465	1
120621	1
20119	1
55205	1
13816	1
26765	1
21181	1
10254	1
4962	2
592	2
7146	3
8521	0
29117	0
78467	2
28682	0
222538	0
7630	0
15427	1
11286	1
67465	1
10243171	1
11332993	1
392	2
206493	1
1361549	0
109838	0
28992	0
20843	0
13229	0
17784	0
12816	0
13104	0
5993	0
62589	1
7686	1
7624	1
7406	1
192642	1
70988	1
7018	2
3350	3
21361761	1
13849981	1
71089	0
10437135	0
65523	0
21106900	1
58563	2
86435	1
15413	0
10449	0
6842	0
7506	0
2656	0
13836520	0
9943	0
5978	0
17347	0
12445	1
3008	1
3277	1
9965	2
6270	0
13848341	0
26325182	0
105291	0
7791	1
71193	1
2925	2
70652	1
2424	0
21105859	1
502245	1
123860	0
73390	0
9088156	1
13848467	1
72556	1
122446	1
773	1
13835235	2
21106140	0
7480	1
108106	0
21106008	0
14299946	1
502855	0
7340	0
8158	0
13835376	0
127750	0
13839109	0
25552	0
13865630	0
256210	0
15702	1
589165	2
64699	2
5915	2
764	2
953	2
2157	1
3544	1
2038738	0
10710415	0
1348	0
13867714	0
59577	0
29107	0
15517	0
4103087	2
10996	1
194092	1
7092	1
13835224	2
1078	2
499714	1
11557190	0
970	0
24972	0
24535	0
8902	0
10437836	0
10437239	0
14627	0
25472	1
8470	1
3210	1
76154	0
13836591	1
455353	1
6658	1
26325085	2
124	2
13662	0
62265	2
13836399	1
16778	1
7705	1
11694	2
123207	0
67594	0
992	2
11930	0
13644	0
60329	1
7727	1
7728	1
7021	2
10948	2
1143	2
376	2
10801109	0
8030	1
8093	1
13658	0
21106586	0
21105699	0
13865426	0
71628	0
13837329	0
13837319	0
8241	0
11422351	1
1609	1
83866	2
67270	1
20198	2
361	4
7199	0
14916	1
10733068	0
16736498	0
6528	0
2297441	1
6033	1
13839553	2
10025	2
6524	0
8243	0
13860	0
1015	1
204209	0
61266	0
13874867	0
71430	0
13837303	0
7397	1
26325087	2
1906	2
363458	1
7684	0
13856009	0
1278	0
76394	0
7279	1
71787	2
11244	1
63889	0
13835336	2
83850	2
13835209	2
5004	2
7150	3
15016	1
503239	0
13837537	1
20848	2
13835293	2
6371	2
9873	0
11610	1
13839441	2
72056	2
34095	2
18685	2
62628	2
11875	2
40130	1
191	2
8528	2
10101	0
2849146	0
185	2
4590	1
18177	2
13854944	1
13836021	2
13884973	2
68568	2
13842001	1
15753	1
8733	2
1266393	2
6600	1
3693	1
4333	2
13090	0
13839416	2
16387	0
659	0
10437210	2
13835861	2
4927801	0
64016	1
23977588	0
11422	0
5027	2
13257	0
26325088	2
960	1
19231	0
10437335	0
12874	2
13303	2
12229	0
2457	1
29282	2
1710	2
913	1
2625	0
18941	2
4760	2
2169	2
13302	2
21109330	2
14021447	0
8182	2
12705	2
33617	2
1141	2
16388	0
26325089	0
63968	0
13811	0
12231	0
2699	0
70660	2
18336	0
4768	2
63908	0
221226	0
6287	0
2075	0
24099	2
10801842	1
27749	1
18801	2
68156	2
5660	1
5091	1
917	0
3741	2
1151	3
9797	0
7600	1
5554	2
8111	0
11439687	3
4759	2
2937774	0
2206	2
63310	0
10106	0
30881	2
206561	0
7745	2
1262	1
13835294	0
28552	2
59447	2
7528	2
13835459	2
13837702	2
415	2
65272	2
48024	1
13866593	2
7530	0
133166	0
4268	1
14620	2
299166	0
5976	2
13839575	0
4444100	3
12133	2
42330	2
768	3
5791	1
5233	1
4575	2
14256731	0
60858	1
4444107	2
8935	2
26325080	0
2079	2
44152	2
12933	1
36029	0
7964	0
6193	0
3548	1
3918	0
106796	1
577	3
744	3
8124942	0
305	4
4624	4
2908	0
83191	0
91432	0
8101973	0
13835550	2
4911	0
7703	1
5932	1
6002	1
4777	2
120548	0
5139	2
13835604	3
5774	0
11917	0
2068	1
3841535	1
13835706	0
92468	0
92494	0
5198	1
5026	2
12730	2
2121	0
3216	1
5236	1
8912	0
3513	3
3322	3
26325183	0
17339596	3
5145918	0
733	3
6646	5
56232	0
14688	0
10227261	0
26325081	0
13871489	2
13835630	3
13835932	4
13849665	0
559096	0
4745	1
13850879	1
230	4
5557	0
12549	0
2700	1
4744	2
62060	0
4343	1
3584	1
26286843	1
75956	0
197564	2
84971	5
388391	5
86007	0
4471584	2
3652	1
5550	2
5553	3
7984	4
12586	0
26325082	0
5709	1
30572	3
5376	2
3534	1
3438	1
33416	0
11632871	0
6066	3
8103122	2
440	6
24722	0
15789876	0
4447447	1
4470736	1
96749	5
4228778	0
32555	2
49179	1
4450907	2
5775	1
26325083	0
193441	2
509179	0
5633	2
5162	2
10162	1
5541	3
5552	3
2654	2
4444553	2
5113	0
4380	2
4575338	2
48085	1
26325084	0
21106058	1
26563	0
21105591	1
5551	3
2760	1
9786472	1
196288	1
139025	1
5542	2
19232037	2
19232038	2
18547147	2
21587143	2
2271976	1
15520	1
4444479	2
5807	4
54833	1
75995	0
21106077	1
58496	2
21106059	2
6013	3
1043	5
21105594	1
10481872	2
21486195	2
4067	8
5768	8
31006	4
75662	6
29400	6
4444362	10
6045	5
