Compound Id	KierHallSmarts [khs.ssCH2]
36710	0
56757	0
549017	0
84347	0
56764	0
56758	0
47914	0
56762	0
33984	0
33983	0
34860	0
82738	0
36982	0
36979	0
47915	0
56783	0
36981	0
37004	0
36980	0
82751	0
36989	0
33282	0
46285	0
46284	0
82806	0
56776	0
47913	0
32952	0
45446	0
43353	0
56773	0
33281	0
56786	0
56789	0
33456	0
46264	0
36990	0
35912	0
45448	0
36987	0
36988	0
33986	0
36983	0
36986	0
45447	0
35566	0
47916	0
46137	0
550258	0
33985	0
15484	0
34854	0
46136	0
82736	0
56759	0
36984	0
56775	0
56770	0
35206	0
34192	0
82822	0
35108	0
33316	0
21106570	0
23208	0
4514529	0
6132	0
9016	0
4514586	0
4514549	0
11083	0
6988	0
11366	0
1253	0
3102535	0
6186	0
13836549	0
13868660	0
457140	0
107412	1
12197	0
61346	1
6187	0
13866746	0
13857694	0
13866817	0
9253	0
83734	0
5977	0
29040	0
6108	0
10054	0
16841	0
13837280	0
9254	0
21106179	0
692	0
12201	1
6151	0
62827	1
8883	6
13837988	0
13875356	0
13875212	0
11038	0
2282428	0
9251	0
71312	0
11153	1
454215	0
15077490	0
2018165	1
6119	0
2293678	0
109705	0
10765	0
56442	0
4449912	0
22814	0
99596	0
13835316	0
6098	0
14694	1
13836674	1
13875160	0
23055	1
14829	0
6105	1
553742	0
6104	1
558928	0
6086	0
2056044	0
3441	0
6130	0
12577	1
34863	0
34866	0
34665	0
34664	0
37904	0
34864	0
34188	0
34865	0
34868	0
37905	0
34869	0
37918	0
37915	0
34867	0
25605	0
26011	0
34870	0
34666	0
21924	0
34667	0
34871	0
34873	0
56784	0
34872	0
8351654	0
22408	0
73583	0
2340753	1
10325184	1
21111806	0
21108550	0
9325	0
9228	0
4444456	1
11708	0
6093	1
6148	0
13838404	0
6179	0
748	0
9256	0
10614293	1
11109	3
24142	12
13622	11
16180	10
7891	9
29025	6
12635	8
11121	4
7713	2
12809	7
7833	5
7556	1
7954	0
555074	3
4516601	4
4483639	1
4516599	4
4512361	4
4483638	1
4512642	4
6085	0
8544	3
7788	4
6149	0
10053	0
11117	2
6827	10
7676	0
13875281	0
13875230	0
6128	0
391	0
71390	0
2916	1
558875	0
12446	2
7957	0
10113	0
6087	0
18971812	0
13299573	1
3631	0
15755	0
67470	0
15756	0
15524	0
14441700	1
2062437	0
11911	1
11154	1
30713	0
21106172	0
127983	0
11148	0
10512	4
10526	5
24590970	0
11865	6
6042	0
13875320	0
7673	0
13875258	0
13875392	0
21108548	0
14995	0
14994	0
15475	0
15478	0
518	N/A
967	0
12499	0
71433	0
9484	0
11099	1
11110	2
11086	4
14692	6
24263	2
11857	5
391428	2
6309	0
7557	0
558883	0
56020	0
553642	6
16791	4
454209	1
9633	7
9377	5
9243	1
923	0
7850	7
7714	3
10437	2
6097	1
6083	0
10487	5
9614	0
13861343	0
11756	1
15476	0
274	0
56144	0
11864	5
11845	4
6125	0
12456	7
17880	6
7558	1
29036	0
1087	0
7001	0
10606755	0
55075	0
13868640	0
11351244	3
7090	0
7553	1
61213	1
23886	0
33421	0
15477	0
26010	0
30600	0
33455	0
33934	0
33932	0
15473	0
17099	0
17098	0
33933	0
15474	0
63863	0
454638	4
6121	0
6315	1
7330	1
6307	1
12219	8
7848	7
11863	6
7810	5
7766	4
7711	3
7552	2
6092	1
6088	0
26516	2
11087	0
8543	3
12209	3
9286	0
11806	2
6342	0
120464	2
7733	0
7738	0
21111820	0
8329688	1
6735	0
92731	0
6326	1
19766	0
6665	0
512621	0
9642	0
10124	0
6118	0
12010	5
11830	4
10497	3
31029	2
10340	0
1108	0
236	0
13875283	0
13840690	1
6737	0
6789	0
15620	0
2927	0
3973	0
12442	2
6095	0
10675065	1
11961	0
21111772	0
12228	0
1406720	5
6364	3
7180	1
7182	2
10669	2
55090	1
61487	1
6100	1
10410	1
13492	6
15747	7
13487	5
7385	2
10404	4
7419	3
7219	1
7739	0
9903	3
8868	0
16159	1
13300034	1
2018460	1
61149	0
11954	0
13029	0
13875432	0
7151	0
63054	0
7098	0
9095782	0
6635	0
8356	1
7128	0
15461	1
7521	0
7641	0
7672	5
6967	0
21168808	0
7220	0
8876	0
2928	0
13030	0
13875441	0
10975	0
10870	0
218253	0
15488	0
6122	0
11727	0
6316	1
12674	5
8097	4
21106032	4
551	0
15621	0
6106	1
38403	0
7551	2
21111822	0
7681	0
8140	0
9360	0
61191	0
66675	0
20939	3
6999	0
7088	0
8531	2
7448	2
11660	1
8335	2
11409	1
7248	0
11661	0
221082	0
67653	8
10831	0
26260	0
2283071	0
21112738	1
66567	0
65	0
11769	0
15489	0
6828	0
7183	0
7659	0
10253	0
6977	0
10236	0
7129	0
10829	0
68437	0
906	0
8067	0
14198	3
10979	3
7181	2
13836713	1
6103	1
7170	0
10534	1
21171407	1
71437	6
13063	1
13851576	1
7302	0
2915	0
62826	1
11369	0
10857	0
13875219	0
13842573	0
10432	0
541032	0
17619	0
4611	3
9990	0
28993	2
7815	5
7560	2
7721	3
12259	0
11667	0
10851	0
10813	0
8807	0
16641	0
11731	0
8950	1
13677	1
6736	0
10849	0
15619	0
4932499	0
6057	0
13860817	0
11778	0
12640	0
6480	0
776	0
13047	0
18707	0
21106018	0
6402	2
68179	5
10850	0
9350	0
10664	0
8577	9
14349	8
7852	7
14680	6
7776	4
7420	3
66565	0
6592	1
21106020	0
13853953	0
10364	0
13860720	0
6633	0
69371	0
6478	2
6788	0
73412	4
10909	0
10918	0
21168831	2
10841	0
15861	0
21106146	0
21106013	0
21106036	0
9187483	0
7736	0
21106169	1
12821	0
10400	0
1095	4
70682	8
11862	6
12044	0
12045	0
12047	0
12699	0
10864	0
7568	1
9326	0
10980	0
955	0
10772050	0
6079	0
9461	1
7817	3
7732	1
1039	0
11871	4
7786	2
9581	0
7710	3
7809	5
7765	4
13872122	3
2923	0
9574	0
10972	0
11294	0
6588	0
6642	0
13875196	0
10908	0
12682	0
21106144	0
13863774	0
7138	0
66655	0
24326358	2
7238	0
12069	5
191367	4
11799	3
21106014	0
12478	0
7315	0
23150	0
11729	1
14866	0
21105959	0
13865438	0
21106135	0
7383	2
62534	0
62408	0
7389	0
13869451	0
6974	0
7961	1
13835772	0
971	0
11588	0
8800	0
66656	0
21106019	0
7615	2
13647	5
7013	2
6135	0
13854248	0
13869339	0
13837686	0
13839082	0
553649	0
10536	6
7239	0
7391	1
21111817	0
6102	0
4444102	0
69982	0
9233	2
387	0
7299	1
7224	0
5739	0
8804	0
6338	1
13863618	0
278	0
29153	0
5979	0
7827	4
18607	2
18219	0
11783	0
10586285	0
21105871	0
6739	0
434	0
10205670	1
24043	1
68676	0
6852	0
7546	2
15495	3
10328	0
7145	0
13846959	0
937	0
9363	0
62632	14
78998	13
11884	11
16177	10
15853	9
67360	8
11866	5
15846	7
29026	6
11846	4
7770	3
7717	2
19475	0
7685	0
87265	0
21106148	0
8817	0
7566	1
13853943	0
15486	7
18920	5
9391	0
28982	1
13839110	0
9824	0
11434292	0
65763	0
68328	0
331	0
21169510	1
7689	0
63906	0
2246	0
13837787	0
13839151	0
13865680	1
11604	1
12060	2
14678	3
11489	0
2991	0
21106365	0
23101	0
55123	5
12012	4
11125	3
7782	2
7734	1
7577	0
13630	0
7278	1
6781	0
13839128	0
7202	1
235	0
11584	0
13571291	0
6807	0
13839174	0
13839105	0
13846663	0
8657	0
11589	1
9579	0
11755	0
7761	2
10492	1
11784	0
11785	0
6311	0
21106524	0
89076	0
14227	0
19476	1
2185	0
62484	0
6838	0
10257	0
8799	0
10498	2
9349	0
13839123	0
11576	0
8071	0
21105795	0
8374	3
11761	0
7956	0
6794	2
924	0
12637	6
6775	0
5889	0
21106091	1
3951	0
763	0
5882	0
7140	0
238	0
9994	3
61001	0
2003	1
21168826	0
20124	0
8816	0
8788	0
11672	0
29008	4
6550	0
6688	0
61538	0
10246	0
79969	3
15093	1
7176	0
6840	1
7616	0
61111	0
4446445	4
4444608	2
394562	0
30595	0
8899	0
13876539	1
62310	2
7234	0
16804	0
21105998	0
12244	0
61411	0
6333	0
6706	0
8060	1
8341	0
10441	1
11833	3
6406	0
13835126	0
65701	0
6023	1
5678	0
10248	0
69177	0
10244	0
9911	0
1005	1
8552	4
7803	5
171	0
122090	0
8070	0
13846749	1
13859497	1
10652594	0
11841	2
11749	1
8569	6
12220	8
7823	4
11849	4
3168	2
455420	6
10709	2
13837797	2
71876	6
18688	1
62249	0
55084	6
7694	5
7482	4
11716	5
7515	3
7076	3
7757	9
7511	7
7509	6
29005	5
10420	4
7475	3
7463	2
11910	0
7872	7
7875	9
7913	11
8568	5
14846	7
7800	6
11843	4
29012	3
7538	5
7536	4
7706	2
11680	2
11706	3
10653	1
7012	1
11065	1
28981	4
8525	1
7081	2
6313	0
6335	0
441	6
7838	5
5949	4
29029	7
7772	3
256	2
512	1
172	0
15443	5
66021	0
8674	0
13863629	0
13835351	0
6773	0
16736486	1
6621	1
13860641	1
21106525	1
13854136	0
13835151	0
10991	1
13860692	0
1019	0
62517	1
10903	0
6177	0
7064	2
6341	0
259	2
13249	13
7701	3
7888	9
12013	11
2863	8
7866	7
10033	15
370	6
12071	17
10035	18
4963	0
6907	2
553171	0
2041618	0
9411	1
7559	0
15965	2
6897	1
6883	0
7211	0
21105897	1
5439	1
7190	0
7469	2
10001	1
11625	0
6586	0
6675	0
472932	1
7073	1
8554	5
55130	2
10433	2
11992	1
7671	1
10446	0
7657	2
22453	2
7065	1
11045	4
7472	1
11207996	2
29016	2
7747	1
7627	0
10571	0
11647	5
66809	0
13865424	0
7175	0
7157	0
21112023	0
11582	0
7172	0
16119	0
864	0
79280	3
28947	0
7042	0
13837760	0
76894	0
205483	0
7737	4
6322	0
7132	0
8763	0
13848808	0
10837	0
13869434	0
21159695	2
6835	0
21108576	0
7533	3
56559	15
9053802	11
29000	2
7434	5
6312	1
8398	2
11898	19
72522	18
7928	17
14348	16
2581	15
11891	14
7917	13
7915	12
7901	11
7892	10
7882	9
8574	8
932	7
7812	5
7837	6
6040	4
258	3
1004	2
682	1
13872989	1
8665	0
6950	0
552744	0
70806	0
11671339	0
10251740	0
69914	0
13862665	1
21168813	0
175	0
6630	0
13840647	0
13860491	0
13839012	0
20545	14
8012	1
9564	0
7044	0
11003	0
10452	0
6314	0
4510484	3
66896	10
10437074	0
21105878	0
13839308	1
6753	0
374462	2
13869462	0
21106519	3
13860775	0
21106015	2
11809	3
12823	1
6649	2
6035	1
61739	0
392447	0
7142	0
66895	6
66887	5
9893	2
63518	4
59482	3
10696	0
67414	6
7074	1
7670	2
10797	0
6176	0
7534	3
10791	1
28986	4
10788	1
7621	1
10777	0
12972	8
9976	6
7514	4
215929	5
11025	3
7016	2
7871	8
21153	9
7802	5
12218	7
12632	6
7760	4
11095	3
7607	2
6321	1
558020	0
7790	3
6881	1
12061	2
67460	3
6790	0
8319	0
62964	0
62467	0
11193	1
11591	0
10411	0
10181338	0
59573	0
14998	1
13837190	1
1020	0
8141	4
8186	0
11600	0
10169	0
10343	0
447	0
12643	3
13846658	0
11596	1
28973	3
27296	2
11651	1
466305	0
9218	0
8183	0
7189	0
4878	0
13848793	0
21108577	0
123	0
26824	0
7028	3
7478	2
62489	0
21429023	1
2275	2
13835344	0
11793	3
13871721	1
6164	1
65785	3
6674	0
10616	0
526	0
11228	0
7003	1
21106520	0
13874733	0
6780	0
8098	0
70714	0
28969	0
7241	0
6577	0
9120	0
13853758	0
11525	1
4481813	0
13876103	1
8058	0
6593	0
14672	0
13850082	2
63903	2
17443	0
62808	0
6855	0
13638	7
18717	1
15954	2
7622	1
7310	1
63156	4
12626	3
28994	0
61765	1
10772140	1
13860335	1
10939	4
3463	0
7679	5
6296	2
5894	0
11586	0
1448	0
217	0
7459	3
11024	3
7026	4
11239	0
11861	6
11036	4
11029	4
11794	3
10511	4
21011	2
11678	3
3644	0
6320	1
10947	2
10787	1
60524	0
55091	0
2606	0
7208	0
1446	0
8520	0
7626	0
11526	0
124968	0
21105905	1
21106560	1
10437215	2
2039535	1
7161	2
13885245	2
62472	0
7678	5
11819	2
99440	1
123993	3
12225	0
693	0
11080	0
10197150	0
13255	2
83962	3
13839199	0
13634	0
7221	0
456015	0
7030	2
8860	0
642951	0
11773	0
6898	1
8262	0
6089	0
13835977	1
7677	5
60121	1
21106518	0
9970	6
8273	0
73479	0
7443	0
86394	1
9454	1
8282	0
13856959	1
6453	0
78828	0
62530	2
7242	1
65750	4
24041	4
5708	2
23730	1
23621376	2
21111781	0
7225	0
21106470	0
247721	3
7029	3
21106581	0
11283	0
156255	3
13869480	0
11488212	0
10992	1
62597	2
4937830	0
844	1
21105870	1
2005981	0
199342	1
6745	1
6916	3
11996	1
55188	1
11077	0
7240	0
66996	0
25886	2
12957	2
19953955	3
21943	3
19956441	4
19957731	7
7636	1
6146	0
62230	4
59674	2
11021	1
21106535	2
10181339	2
5596	0
13849989	3
132	0
70715	0
15855	2
84036	3
13328	0
10784857	0
22191	3
6123	0
8576	9
7851	7
15387	8
7811	5
7835	6
7769	4
7716	3
7564	2
6101	1
7466	1
11732	2
15803	3
7236	5
4437893	1
4489	0
12066	3
13835836	2
6720	3
11042	0
10940	0
10937	0
20570	0
19477	4
14169248	3
13648	0
15409	3
78	0
17868	0
4449	4
75951	4
72551	5
72793	4
11543	2
18	0
21105848	0
556589	0
880	0
7155	0
16359	0
8329	0
13842613	0
21132380	0
29001	1
11632	4
30516	5
26325090	6
21106145	0
10488	4
10292746	1
68832	2
23255	1
11699	3
11695	2
11739	3
11194	1
6165	1
10008	0
10790	1
62466	0
11595	0
6492	0
10451	0
2975965	2
8900	0
11230	1
99681	3
29015	4
8904	0
10018	4
12954	6
13867413	1
13054	1
24641	5
11056	2
11216	3
11210	3
11795	3
789	1
7131	0
13854242	1
1266019	3
558878	2
25890	7
68152	0
65936	0
11180	0
5830	2
6610	0
62485	0
10756	3
10181341	1
58234	3
5142	0
136966	1
64155	0
553578	2
18724	0
7688	0
220998	8
654	0
4366810	3
10422	2
558917	3
57726	6
6330	1
61707	0
10892	0
89258	0
18019	0
13860434	0
60886	0
13871718	3
1114	0
68224	0
68503	0
24533	1
8903	0
11265	0
120489	0
13869414	0
6301	2
19709	0
1664	0
2241	0
11107	3
10986	0
2441	3
137720	0
5593	0
4599	1
13836589	2
21106173	0
707	0
10384035	1
8855	0
5026296	3
10464	2
59483	0
17131	0
12161	0
26325086	1
7856	6
8562	4
7730	2
173	0
191058	0
9219586	3
65234	1
56117	2
21106366	1
25889	1
192748	0
13850142	3
390927	3
69340	4
81815	0
1577	0
71	0
6514	1
4445317	2
14556	1
20132	2
21782117	1
6774	0
11752	1
8960	0
6334	0
11460	0
10438331	0
10628694	0
6604	0
10756390	0
13803	0
63631	0
11788	5
455090	0
7223	1
11629	0
13856352	2
55443	5
453675	6
11465	1
120621	0
20119	2
55205	3
13816	1
26765	2
21181	3
10254	0
4962	1
592	0
7146	0
8521	0
29117	0
78467	1
28682	0
222538	0
7630	0
15427	3
11286	0
67465	0
10243171	0
11332993	0
392	0
206493	0
1361549	4
109838	3
28992	0
20843	0
13229	2
17784	1
12816	0
13104	10
5993	0
62589	4
7686	4
7624	0
7406	1
192642	0
70988	2
7018	2
3350	0
21361761	0
13849981	2
71089	0
10437135	1
65523	0
21106900	0
58563	0
86435	2
15413	3
10449	0
6842	0
7506	3
2656	4
13836520	3
9943	0
5978	0
17347	0
12445	0
3008	0
3277	0
9965	2
6270	4
13848341	2
26325182	0
105291	0
7791	5
71193	0
2925	1
70652	3
2424	0
21105859	1
502245	0
123860	6
73390	1
9088156	3
13848467	2
72556	3
122446	0
773	0
13835235	2
21106140	1
7480	5
108106	8
21106008	0
14299946	0
502855	0
7340	9
8158	3
13835376	4
127750	4
13839109	3
25552	2
13865630	4
256210	0
15702	0
589165	0
64699	0
5915	0
764	0
953	0
2157	0
3544	1
2038738	0
10710415	0
1348	0
13867714	0
59577	3
29107	0
15517	0
4103087	0
10996	0
194092	0
7092	0
13835224	1
1078	2
499714	1
11557190	0
970	0
24972	0
24535	1
8902	0
10437836	2
10437239	1
14627	0
25472	0
8470	0
3210	5
76154	0
13836591	3
455353	6
6658	0
26325085	10
124	1
13662	0
62265	0
13836399	5
16778	4
7705	2
11694	2
123207	0
67594	0
992	0
11930	0
13644	0
60329	3
7727	2
7728	2
7021	0
10948	2
1143	0
376	5
10801109	4
8030	0
8093	0
13658	0
21106586	1
21105699	0
13865426	2
71628	4
13837329	0
13837319	6
8241	4
11422351	0
1609	3
83866	4
67270	0
20198	2
361	0
7199	0
14916	0
10733068	0
16736498	2
6528	10
2297441	0
6033	0
13839553	3
10025	6
6524	2
8243	8
13860	0
1015	0
204209	0
61266	0
13874867	1
71430	2
13837303	2
7397	1
26325087	9
1906	0
363458	3
7684	4
13856009	0
1278	0
76394	0
7279	0
71787	1
11244	0
63889	0
13835336	2
83850	4
13835209	4
5004	8
7150	0
15016	17
503239	0
13837537	4
20848	1
13835293	2
6371	0
9873	0
11610	1
13839441	5
72056	12
34095	10
18685	9
62628	8
11875	7
40130	4
191	4
8528	0
10101	0
2849146	0
185	0
4590	1
18177	0
13854944	2
13836021	2
13884973	1
68568	0
13842001	4
15753	0
8733	3
1266393	1
6600	1
3693	0
4333	0
13090	0
13839416	6
16387	5
659	0
10437210	0
13835861	1
4927801	10
64016	1
23977588	2
11422	0
5027	2
13257	0
26325088	9
960	14
19231	4
10437335	1
12874	1
13303	2
12229	0
2457	0
29282	1
1710	0
913	0
2625	3
18941	1
4760	0
2169	1
13302	0
21109330	0
14021447	0
8182	0
12705	1
33617	1
1141	0
16388	3
26325089	9
63968	0
13811	4
12231	0
2699	5
70660	1
18336	1
4768	0
63908	0
221226	1
6287	3
2075	4
24099	4
10801842	3
27749	0
18801	6
68156	5
5660	6
5091	16
917	3
3741	0
1151	0
9797	1
7600	4
5554	6
8111	0
11439687	5
4759	0
2937774	1
2206	2
63310	0
10106	6
30881	2
206561	0
7745	2
1262	0
13835294	0
28552	1
59447	3
7528	2
13835459	4
13837702	4
415	3
65272	11
48024	4
13866593	5
7530	4
133166	8
4268	1
14620	1
299166	0
5976	1
13839575	4
4444100	0
12133	2
42330	3
768	0
5791	8
5233	2
4575	3
14256731	6
60858	0
4444107	0
8935	0
26325080	0
2079	3
44152	2
12933	6
36029	0
7964	2
6193	3
3548	3
3918	5
106796	0
577	0
744	0
8124942	6
305	2
4624	2
2908	1
83191	8
91432	2
8101973	4
13835550	2
4911	1
7703	3
5932	9
6002	8
4777	2
120548	0
5139	0
13835604	4
5774	9
11917	0
2068	0
3841535	0
13835706	2
92468	11
92494	10
5198	0
5026	0
12730	3
2121	0
3216	1
5236	0
8912	8
3513	1
3322	1
26325183	2
17339596	1
5145918	2
733	2
6646	2
56232	7
14688	11
10227261	6
26325081	0
13871489	2
13835630	6
13835932	2
13849665	8
559096	11
4745	4
13850879	5
230	1
5557	3
12549	0
2700	1
4744	4
62060	4
4343	1
3584	1
26286843	0
75956	8
197564	9
84971	2
388391	2
86007	4
4471584	0
3652	0
5550	8
5553	5
7984	4
12586	9
26325082	0
5709	0
30572	2
5376	1
3534	5
3438	7
33416	10
11632871	11
6066	1
8103122	0
440	2
24722	8
15789876	8
4447447	3
4470736	2
96749	1
4228778	8
32555	2
49179	6
4450907	3
5775	11
26325083	0
193441	8
509179	10
5633	8
5162	5
10162	2
5541	5
5552	6
2654	3
4444553	0
5113	6
4380	5
4575338	3
48085	6
26325084	0
21106058	6
26563	12
21105591	1
5551	8
2760	8
9786472	10
196288	12
139025	14
5542	8
19232037	9
19232038	11
18547147	12
21587143	14
2271976	3
15520	7
4444479	7
5807	1
54833	4
75995	12
21106077	5
58496	10
21106059	2
6013	0
1043	2
21105594	5
10481872	3
21486195	2
4067	8
5768	3
31006	0
75662	3
29400	4
4444362	1
6045	13
