Compound Id	BondCount
10053	4
28993	9
59483	12
11811	4
7777	5
15482	10
454215	6
7856	8
8562	6
10054	4
7730	4
11739	7
11056	6
6146	4
9461	7
654	2
11194	7
6165	5
11216	7
62230	8
16791	7
18717	7
11210	7
518	0
11117	6
205483	11
10979	10
61346	8
6186	7
391	0
69371	8
69569	12
6310	4
7606	5
7181	10
99596	6
23255	4
6123	3
4514529	0
11351244	8
499714	8
78467	11
16841	6
2062437	6
61266	23
15954	7
11819	7
7622	6
99440	7
11239	5
11543	7
10790	6
6187	7
2656	12
6827	13
20939	10
9016	6
7817	6
11788	7
13835316	3
6270	12
454209	5
9633	8
9377	6
9243	2
11148	1
923	2
6121	3
8576	10
7851	8
15387	9
6315	4
7811	6
7835	7
7769	5
7716	4
7564	3
6101	2
6089	1
6118	3
8577	10
14349	9
7852	8
14680	7
7776	5
7330	5
6122	3
63863	8
2282428	6
15486	10
7732	4
18920	8
11861	9
123993	8
11036	7
11029	7
11794	6
11732	6
10511	7
21011	5
11678	6
7533	8
3644	3
6320	4
10947	5
6164	5
11729	3
9254	6
9251	6
6307	4
62589	7
7686	7
13837280	4
9253	6
13255	7
10512	5
13837797	6
16641	2
6098	2
10536	8
7827	6
9233	4
18607	4
5730	4
3441	6
83734	6
217	0
56559	18
9053802	14
10787	6
29000	5
11793	6
10526	6
120464	6
7434	8
7459	6
11024	6
6312	4
8398	5
24590970	6
7733	4
56144	9
23055	5
6130	3
7850	8
11865	7
7714	4
10437	3
6097	2
12219	9
7848	8
61487	5
11863	7
7810	6
7766	5
7711	4
7552	3
6092	2
7791	6
12010	6
11830	5
10497	4
31029	3
6100	2
12228	7
6042	4
553742	3
13836713	3
13803	7
11898	20
72522	19
7928	18
14348	17
2581	16
11891	15
7917	14
7915	13
7901	12
7892	11
7882	10
8574	9
932	8
7812	6
7837	7
6040	5
258	4
1004	3
682	2
7815	6
7560	3
6103	2
6635	9
14829	4
6087	1
11525	5
7721	4
6083	1
1039	2
6088	1
864	1
13837281	5
937	0
56232	11
71390	3
5979	7
13837190	4
7074	9
15077490	6
13872989	3
13638	8
7170	12
10534	7
6128	3
9391	6
6086	1
10410	10
68503	8
10675065	8
14694	5
7090	10
7028	6
63156	6
12626	5
62597	4
15803	11
10487	7
13492	13
15747	14
8356	10
13849981	10
12933	13
6105	2
18971812	7
14688	15
6125	3
13835977	3
5977	3
71876	12
7128	9
7183	10
7088	10
15461	11
13299573	8
107412	7
7073	9
455353	8
16778	6
7705	6
2340753	5
7728	4
8554	6
10340	6
21112738	3
4481813	3
13487	12
7385	9
8531	10
7448	10
4514586	0
764	8
10325184	5
6406	6
12066	5
7738	5
7098	11
10404	11
7419	10
7219	8
11660	9
6999	10
5026296	12
18688	8
7737	5
13871721	4
1108	7
236	6
7521	8
7641	8
7659	9
11871	7
55130	8
10433	8
11992	7
13836399	7
7703	6
10253	10
60886	19
83962	15
12161	8
7671	9
10446	7
62249	7
11526	5
13571291	3
71312	6
7026	6
7678	7
9970	8
7672	7
7786	5
8335	10
6301	10
10606755	9
7657	8
22453	8
7065	7
11193	7
13836591	5
13875283	8
7553	3
11409	9
13249	16
3631	9
13835836	7
55084	10
7694	9
7482	8
11716	9
11045	8
7515	7
13836549	12
7546	5
7677	7
13836674	3
2293678	6
6967	8
6977	9
21168808	6
960	17
6177	6
61213	5
20545	19
7472	7
11207996	7
29016	8
7747	7
7627	6
10571	6
7076	9
6649	7
8012	6
7003	8
13854944	5
6104	2
4937830	3
61191	11
9614	7
7739	5
8883	12
7757	13
7511	11
7509	10
29005	9
10420	8
7478	7
7475	7
7463	6
6333	4
21111806	8
10364	8
21111820	6
21171407	3
3210	15
10756	11
11910	5
7469	7
7064	7
60329	5
13842001	7
13850082	13
21106169	5
7872	11
7875	13
7913	15
7670	9
8568	9
14846	11
7800	10
11843	8
29012	7
10797	7
7538	9
7536	8
11755	5
7706	6
7761	7
10492	6
11680	6
11706	7
10653	5
68179	8
10001	6
6341	5
11727	3
7727	4
3951	5
21108550	8
13836021	4
9724	11
11731	3
8950	9
14866	12
6720	11
13850142	11
558917	10
11153	2
7559	3
558928	3
415	4
390927	11
10236	9
7012	5
11065	5
28981	8
99681	14
8525	5
6176	6
7081	6
6313	4
13837702	5
9903	10
13849989	10
55123	8
12012	7
7534	8
10791	6
11125	6
7782	5
8552	7
7701	6
6316	4
9325	8
13866593	6
11911	5
55091	6
552744	5
7888	12
12013	14
123860	9
28986	7
2863	11
6335	4
7803	8
259	5
7616	5
171	3
24641	10
7129	9
7866	10
3756	13
10033	18
30713	5
10788	6
7621	6
8329688	5
10777	5
441	8
7838	7
5949	6
370	9
29029	9
7772	5
256	4
512	3
1005	4
2018460	7
21169510	8
48024	7
7013	5
7676	7
13875281	8
7220	8
7248	9
11661	9
12674	13
8097	11
12071	20
10035	21
12972	11
9976	9
7514	7
215929	8
11025	6
7734	4
7016	5
1087	2
60524	4
72551	10
763	1
1095	5
6179	6
2038738	8
11154	2
12259	11
3973	7
13836589	5
172	2
13836520	8
22191	8
75951	9
72793	9
13835336	3
13875230	8
18219	4
4514549	0
10801109	14
15016	18
29004	9
7871	11
21153	12
7802	8
12218	10
12632	9
7760	7
11095	6
21106173	9
7607	5
13866746	11
7577	3
7506	10
13835861	5
6326	4
9228	8
29036	3
13838404	3
7239	8
11647	10
7530	8
21106535	5
6119	3
10251740	8
9326	8
2916	2
558875	3
6106	2
3544	15
1266019	13
109838	6
6321	4
175	3
13874867	7
6314	4
4510484	8
68832	7
62530	9
13842613	8
7391	9
7984	8
11809	4
7242	8
58234	12
26325086	9
13862665	6
15443	8
124968	7
9581	9
66809	8
221082	9
13875320	8
6642	12
62826	7
13835376	7
127750	7
12442	3
13857694	8
7673	7
7443	9
7662	9
1609	5
363458	7
7684	7
61111	7
13875196	9
11042	8
24972	9
28992	8
13875160	8
13875258	8
73479	10
8935	12
15093	11
9994	4
29015	6
278	2
4446445	8
4444608	6
394562	4
13839199	7
18724	10
7238	8
21105959	9
13866817	8
13875392	8
13839575	8
6322	4
558020	7
733	5
6342	5
21132380	8
7551	3
12244	10
1266393	6
13677	13
124	11
132	10
21106015	3
65750	11
63903	9
10940	8
13865438	9
7223	8
13868640	8
29001	6
59674	5
21106135	9
10248	10
13837988	8
8528	8
8900	5
10400	15
8067	12
13839109	8
13837537	6
21105905	8
11077	8
13839123	9
9911	10
13839174	9
906	11
7630	6
13865426	8
13884973	7
10710415	8
8543	4
13835604	6
6093	2
59447	7
21106560	8
20843	8
15965	12
70682	9
13658	10
11862	7
7710	4
7809	6
7765	5
69177	11
21111822	8
6794	11
7681	7
26516	9
17131	13
10772140	4
7190	10
63054	11
18801	7
68156	6
21106520	7
16119	10
10244	11
924	9
13862559	9
6788	12
7131	9
7466	6
13861343	6
73412	5
8904	6
13874733	7
24535	11
25552	10
10437215	10
12225	6
13839151	9
13848808	11
8140	9
11087	7
10909	13
10918	13
15489	14
2441	12
12499	12
7480	8
10939	8
7018	5
11784	7
13839128	9
8868	10
7518	8
21106019	9
7528	8
24533	8
1020	6
2039535	9
13839110	9
21105998	11
13865680	9
11604	9
8374	13
21106586	9
11756	5
8733	4
13835459	6
71089	7
7688	7
8902	6
10937	8
6897	11
773	5
17443	8
6883	10
11785	7
15495	14
1141	8
7240	8
503239	9
13860641	9
6974	8
21106571	10
10908	13
3463	19
16388	15
6828	13
7161	11
592	5
8141	6
7679	7
4444456	4
83866	8
66996	7
21105897	12
15427	10
5830	9
13840690	8
13839105	9
11667	9
13835772	8
61538	10
238	9
13864445	9
21108548	8
13047	11
21106163	10
967	12
13876103	12
2018165	4
14256731	13
6311	4
11699	8
12643	7
83850	8
30595	11
13839082	8
13865424	9
13853758	10
13860335	8
4366810	10
10422	9
11695	7
13229	10
24099	5
11576	11
7175	11
7157	11
12060	10
14678	11
11021	9
21105871	8
466305	14
13837686	8
61411	11
917	13
21106519	11
65	9
13029	10
13875356	8
19766	11
12044	14
12682	14
10181341	10
748	1
71628	8
7568	3
13839553	4
9363	7
6296	10
9574	10
971	7
13846663	11
21106091	12
10246	10
70715	7
13871718	10
2654	17
9547	10
92731	8
62632	16
78998	15
11884	13
16177	12
15853	11
67360	10
11866	7
15846	9
7566	3
29026	8
11846	6
7770	5
7717	4
6102	2
21109330	7
10948	5
13835293	6
13835224	4
13839441	6
13835235	3
62808	7
7236	8
11589	11
79969	13
21106366	10
62310	13
7420	10
28982	9
19709	11
21168831	9
55443	12
453675	13
60121	10
69340	11
10992	9
6633	9
16804	12
21159695	10
455090	9
57726	13
7234	8
6630	9
71437	13
13063	13
558878	10
2005981	3
25886	8
71430	9
7736	5
447	9
21106525	9
18707	9
559096	20
13868660	8
707	12
7140	10
8070	10
387	5
10018	6
61001	13
13854136	8
1664	7
20570	9
13854248	8
7001	10
11366	10
21106540	10
21106570	11
15855	11
7790	6
13835209	5
8903	6
62489	8
8899	5
13634	8
13630	7
13869434	9
553578	10
66565	8
10437135	9
66021	7
7221	8
10857	9
7383	9
13030	10
6339	5
6736	12
10851	13
10850	13
23977588	21
434	10
24043	6
12069	8
191367	7
11799	6
7615	5
6338	4
11265	8
6135	3
72056	13
34095	11
18685	10
62628	9
67653	9
11875	8
21106032	5
7021	5
1348	6
66896	19
62534	10
62408	10
7389	9
13848467	10
72556	11
13835151	8
10991	9
13860692	8
13869462	9
38364	9
12045	14
2003	21
17784	8
12637	11
13839416	7
11694	7
29008	5
2606	6
21106524	9
12823	9
5889	7
81815	8
13840647	9
13875212	8
9579	10
21105859	10
19475	5
9874	11
13647	9
9350	8
21168826	9
10801842	9
65785	14
13860491	9
6780	11
10841	13
5593	10
25889	7
25890	11
10227261	15
220998	12
12954	10
9454	11
9360	8
13851576	8
21105848	11
12047	14
16736498	21
913	9
6478	14
6745	12
8912	12
12229	7
6898	12
10849	13
11038	8
89076	17
21105870	10
199342	15
19477	8
6287	10
13811	11
14169248	8
1019	5
10437074	7
21105878	10
21168813	10
235	8
8186	10
11596	12
13860775	9
6674	10
11083	9
2206	13
13872122	10
8098	11
10328	8
6737	12
6789	12
15861	14
7600	11
4445317	14
11632	8
7961	5
13885245	12
8674	10
7132	9
13856352	9
8071	10
11783	7
10980	10
21106172	10
27488	9
10813	13
7202	11
30516	9
26325090	9
21112023	10
13876539	9
21106018	9
68676	12
551	15
11776	9
66895	15
66887	14
9893	11
63518	13
59482	12
6881	10
13839308	9
10586285	16
218253	14
8341	12
20198	14
7689	7
63310	10
7299	14
10829	13
191	9
12957	6
84036	7
68152	7
24041	8
19953955	6
13835630	9
14556	11
21106140	13
13863618	9
13837787	10
1361549	15
10831	13
23886	15
33421	15
992	12
70714	7
13875432	8
12640	6
6480	11
15755	13
14995	13
14994	13
67470	13
15476	13
15756	13
1906	11
6592	15
21943	7
10106	13
19956441	7
11930	7
10384035	9
65936	8
14227	10
11584	11
13867714	13
6706	11
6916	14
19957731	10
10205670	4
120489	8
13875219	8
7302	14
70660	11
16387	15
502245	14
5708	6
16159	6
13648	9
9349	8
63889	8
13835126	10
10437210	10
768	11
34863	16
23730	5
23621376	5
11332993	11
21106146	10
12231	8
13837760	8
10008	7
10972	10
2079	16
13869451	8
4759	16
33617	16
11961	10
15619	14
6739	12
953	10
331	10
15789876	19
7224	8
11600	8
21106144	10
13863774	10
10243171	11
7138	9
4878	8
6604	13
25677	17
6840	16
4590	13
12816	8
21111781	10
123207	8
776	10
15475	13
15477	13
15478	13
15524	13
2297441	15
158870	14
157093	14
83374	14
457144	14
135925	14
457145	14
8807	14
8182	12
19476	6
13871489	13
28969	10
13863629	7
7278	11
13644	9
21106014	9
13869480	9
42330	14
13869339	8
13875441	8
30881	16
14620	15
6852	13
6735	12
30572	9
392447	11
67465	12
4962	9
21106013	10
577	8
26260	14
4932499	15
4575338	25
12586	13
7964	12
6193	13
86394	12
13860817	9
21111772	10
15620	14
11708	8
6079	10
13859497	12
9943	8
28973	12
62517	10
456015	8
63906	9
1446	11
12133	14
15621	14
11632871	16
13856009	9
79280	12
27296	11
11651	10
8657	9
8665	9
4575	16
13842573	8
8876	11
63908	9
10181339	11
86435	13
21106020	10
15488	14
84188	14
136000	14
135983	14
136001	14
136002	14
136003	14
84235	14
10438331	15
82755	15
82712	15
157094	15
103011	15
102798	15
82762	15
13849665	20
24326358	13
5894	4
15702	16
221226	10
5976	9
68437	14
26010	15
30600	15
33455	15
33934	15
33932	15
5807	18
34866	16
34665	16
34664	16
37904	16
34864	16
34188	16
34865	16
11974	10
10771217	5
33416	15
15409	13
21106036	11
120548	10
11591	11
11778	9
44152	14
11954	10
8855	11
11769	8
18941	17
29282	17
6586	14
2915	15
13328	21
8960	1
10772050	6
7225	8
70652	14
7685	7
7208	12
21111817	9
20124	12
7406	12
10498	4
70988	13
9564	9
2923	10
21106470	11
10432	8
56793	17
454495	17
40191	17
56791	17
35581	17
56774	18
82765	18
7042	13
2185	15
4760	16
12874	16
13853953	10
6988	9
13869414	9
13860720	9
11294	13
457140	14
27793	15
82754	15
457138	15
102897	15
457139	15
102947	15
97173	15
102720	15
102801	15
102833	15
102721	15
102856	15
102933	15
103066	15
97172	15
64016	20
4450907	25
120621	6
12445	7
20119	6
7030	6
13835932	7
13257	8
2937774	12
62484	11
1015	10
87265	9
12699	17
21429023	20
10892	11
376	10
13837303	16
78	8
13837329	14
11595	12
4745	17
4768	15
20848	15
65701	10
8273	14
12705	15
8183	12
11563	10
59577	8
61707	5
11610	11
7397	10
6675	10
11588	10
2283071	15
8319	12
11003	14
13104	16
6334	4
206561	11
64699	8
21106008	12
5091	19
55205	7
13816	5
11244	5
247721	13
71	11
2169	14
13303	14
13302	14
4489	8
13835706	14
26765	6
192642	6
122446	7
21181	7
11752	5
2275	5
10464	5
6330	4
11795	6
173	3
3918	19
6790	12
106355	15
102741	16
97055	16
97198	16
5993	4
693	2
28682	9
191058	12
5596	8
18	11
6807	15
13856959	17
553649	15
13848341	9
10864	10
5027	13
2271976	25
10169	21
8860	16
10986	12
5915	10
7146	11
6838	19
34874	17
36972	17
56788	17
533188	17
35579	17
16182	17
46262	17
35580	17
82818	17
56790	17
56795	17
33458	17
82777	17
35584	17
56785	17
56792	17
34189	17
34859	19
84346	19
56760	19
56755	19
33666	19
8030	17
8060	18
13867413	6
7310	12
6781	11
21106365	16
13865630	11
26325085	14
26325087	14
26325088	14
7241	8
12061	10
61765	10
15473	15
17099	15
17098	15
33933	15
15474	15
34868	16
37905	16
34869	16
37918	16
37915	16
34867	16
25605	16
26011	16
34870	16
34666	16
21924	16
36973	18
37744	18
46894	18
45444	18
56769	18
56780	18
34847	18
39406	18
35081	18
56781	18
56771	18
3584	27
6842	16
4624	21
10101	7
10025	11
5004	13
28994	3
9218	11
13835351	13
6773	13
102834	16
102722	16
154865	16
96948	16
102743	16
102857	16
154866	16
106356	16
102787	16
97240	16
102742	16
136966	9
13054	11
7636	7
71787	7
21105795	9
11629	11
13853943	10
21105699	13
5439	5
29107	5
7029	6
19231	8
67460	11
299166	10
9873	17
17868	13
13860434	11
123	9
2157	13
13850879	18
6524	20
8243	22
6528	24
13837319	20
8241	18
11422	11
6855	14
13839012	14
2927	19
69982	11
6774	11
9965	12
8262	14
10903	14
206493	13
97257	17
97224	17
102923	17
96868	17
96864	17
97234	17
97233	17
154062	17
97142	17
4777	20
2075	23
18177	13
6665	14
21106148	11
6023	10
65763	12
56782	20
36977	20
83414	20
84348	20
82823	20
13846749	12
11107	7
11586	13
21106518	10
9120	13
3277	19
1278	16
6907	13
844	6
62472	13
6950	10
744	12
4444102	23
26563	18
6035	11
3548	17
392	8
21108576	10
1151	12
10628694	11
36975	18
56778	18
43354	18
37779	18
45445	18
36974	18
35585	18
34848	18
84344	18
34850	18
82819	18
56772	18
82820	18
16415	18
56779	18
56768	18
56777	18
84345	18
34668	18
16736486	20
8470	13
8111	16
10616	12
21106900	12
1577	6
642951	14
12730	18
6835	14
13300034	17
96965	18
33198	18
82783	19
34852	19
37000	19
37019	19
56765	19
39198	19
82740	19
56761	19
56756	19
56766	19
83413	19
34851	19
36976	19
56767	19
56763	19
1143	3
11460	10
11465	11
1448	13
5775	31
10254	10
10411	11
2241	9
62466	10
62485	10
7189	10
21106145	12
6658	11
11422351	12
25472	14
7150	13
32555	20
13854242	12
10181338	11
1078	7
56787	17
35583	17
82807	17
56794	17
33386	17
33457	17
47912	17
82817	17
46893	17
33280	17
35582	17
33304	17
46263	17
553171	9
10488	7
11488212	11
34667	16
34871	16
34873	16
56784	16
34872	16
970	16
556589	12
29153	19
11917	28
62467	10
3008	14
204209	18
10996	13
880	10
21106581	12
15827	19
70806	18
11369	10
4437893	19
5882	12
9824	16
12821	9
71193	11
67270	11
6033	11
7092	10
63968	14
2908	22
33407	21
36985	21
35205	21
15637	21
82821	21
8329	17
15753	12
17339596	18
6371	18
10664	10
2625	23
4333	21
6593	15
86007	18
13835344	11
76154	12
3534	23
7044	13
73390	11
7279	12
10343	14
185	11
7155	15
16359	13
84971	9
388391	9
11773	10
11582	11
7172	12
96749	11
2068	14
5236	14
21782117	23
2991	15
34853	19
37745	19
36978	19
34190	19
34191	19
36771	19
36710	19
56757	19
549017	19
84347	19
56764	19
56758	19
47914	19
56762	19
33984	19
33983	19
34860	20
82738	20
36982	20
36979	20
47915	20
56783	20
36981	20
37004	20
36980	20
222538	10
13848793	12
6492	13
7176	11
12478	9
7211	12
65523	10
11080	8
13090	15
230	12
194092	11
11625	11
8282	13
76394	9
82751	22
36989	22
8800	19
62060	23
2975965	21
33282	18
46285	18
46284	18
82806	18
56776	18
47913	18
32952	18
45446	18
43353	18
56773	18
26325089	29
6588	14
2849146	10
10437335	11
8058	17
589165	10
361	12
33281	17
56786	17
56789	17
33456	17
46264	17
9187483	21
5978	4
10257	12
58563	10
2699	24
5739	21
13846658	14
6577	16
7145	10
6057	19
8816	21
659	3
955	10
6600	15
13835294	18
8817	21
526	11
7199	11
6514	20
62964	18
6610	17
5553	24
36990	21
35912	21
45448	21
36987	21
36988	21
2700	24
13860	9
33986	20
36983	20
36986	20
45447	20
35566	20
47916	20
46137	20
550258	20
33985	20
4963	10
7151	12
2928	20
8788	24
6646	9
5554	23
15484	23
20132	18
27749	15
7315	17
789	8
6453	19
6753	17
10197150	7
9797	22
192748	16
8799	24
7142	10
10437836	13
2121	15
4268	18
34854	19
46136	19
82736	19
56759	19
36984	19
6621	11
17347	10
4103087	14
2925	20
3693	20
15517	13
56775	18
56770	18
11283	21
21361761	18
36029	21
35206	22
64155	13
34192	21
82822	21
8763	27
14627	12
61739	13
8804	24
3322	22
13846959	10
5557	24
3438	28
75956	20
68568	10
4447447	26
6775	10
2246	24
5113	31
26325182	17
7745	7
11672	10
105291	9
35108	20
28947	13
28552	16
29117	16
60858	17
1262	18
137720	18
6066	16
33316	19
11286	15
10837	13
5678	26
156255	7
18336	13
6550	12
5660	23
10292746	23
4449	8
12549	22
374462	6
256210	12
13662	10
21106059	33
8093	17
65272	36
9219586	25
4744	17
10437239	10
3216	26
26286843	21
440	11
10975	13
8351654	9
1710	21
305	12
83191	27
541032	11
11489	11
5774	28
5026	18
10870	13
89258	16
5145918	26
58496	37
92468	30
14916	19
5198	23
3841535	20
11439687	16
4470736	34
4380	25
92494	29
4343	29
91432	22
8103122	25
3350	11
8124942	26
24722	28
133166	26
8101973	24
5162	24
3652	29
509179	23
40130	14
5376	22
106796	24
2457	20
49179	32
67594	16
5791	24
5768	24
15520	38
3102535	7
5139	20
4228778	22
6688	16
55075	12
10162	34
4444479	35
4444107	25
4444100	22
5551	29
3741	17
5233	21
21108577	12
5542	32
5552	29
19232037	33
3513	18
65234	24
472932	9
4444553	25
19232038	35
6013	26
31006	27
18547147	36
62265	15
21587143	38
21486195	38
4911	24
2760	32
4611	12
21105591	38
4471584	24
6002	27
4599	18
75995	34
5550	28
54833	34
9786472	34
197564	28
5633	29
5932	27
10481872	38
193441	29
5541	31
21105594	42
48085	31
21106077	44
4067	34
5142	11
196288	36
75662	42
2424	15
4444362	47
21106058	37
139025	38
29400	43
1043	29
6045	61
1253	11
