Compound Id	HBondDonorCount
10113	0
11866	0
15846	0
11845	0
15954	1
11819	1
7566	0
29026	0
7772	0
11739	1
7917	1
6321	0
12209	0
11846	0
7622	1
11861	1
15016	1
11056	1
7915	1
23255	1
10787	1
123993	1
55090	0
11806	0
7630	0
8552	1
68179	0
7901	1
6121	0
7770	0
7558	0
11036	1
10001	1
7064	1
175	0
6146	1
6649	1
11029	1
6123	1
7892	1
8576	1
6095	0
9461	0
14692	0
11099	0
11193	1
256	0
11794	1
7851	1
15387	1
8012	1
7717	0
11732	1
10511	1
654	1
6315	0
6086	0
99440	1
11194	1
455353	1
11110	0
13848341	0
10265264	0
7850	0
7882	1
7577	0
29000	1
8574	1
11239	1
6165	1
11865	0
21011	1
4366810	1
512	0
11793	1
7811	1
7835	1
11216	1
13862665	0
932	1
22814	0
6341	1
11678	1
11543	1
62230	1
7533	1
13836399	1
10526	0
10422	1
12069	0
59483	3
13255	0
10179173	0
7701	1
6149	0
10790	1
71430	0
120464	0
172	0
11180	1
13865426	0
7434	1
259	1
7714	0
10512	0
7812	1
7769	1
7459	1
11024	1
7837	1
3644	1
16778	1
7705	1
191367	0
748	0
5091	1
10437	0
387	0
6312	1
6320	1
10947	1
6040	1
8398	1
960	1
6164	1
18410	0
7546	0
11756	0
7616	0
258	1
7716	1
7564	1
7024	0
7090	0
15438	0
11699	1
16791	0
6097	0
11799	0
6187	0
21800	0
18717	1
13837797	0
16641	0
10205670	1
12442	0
6186	0
60329	1
7790	0
1005	1
11210	1
6101	1
1004	1
2340753	0
10325184	0
24590970	0
11695	1
6102	0
13836591	1
7028	0
7615	0
13884973	2
7674	0
6406	0
682	1
13874867	0
10710415	0
6089	1
6087	0
6098	0
7733	0
9990	0
11727	0
7600	1
8896	0
7466	1
14751	0
1609	1
171	1
7727	1
71628	0
22408	0
7728	1
6338	0
13811	0
13871489	2
864	1
220998	0
221117	0
15765	0
11647	0
7506	0
7737	0
5439	1
7003	0
6322	0
13867413	0
553171	0
11525	1
8554	0
13571291	0
12066	0
7703	1
11265	0
12954	0
13229	0
59577	0
10053	0
10018	0
7787	0
26765	1
192642	1
11788	0
63156	1
122446	1
21181	1
26325090	1
13836520	0
6135	0
6309	0
12626	1
11632	0
9994	0
7636	0
13854944	1
7557	0
6125	0
120621	1
4449	2
55205	1
12445	1
14169248	1
7964	0
6193	0
62597	1
7559	0
7677	1
12197	0
13836674	0
11761	0
29015	0
9642	0
156255	2
20119	1
6118	0
363458	1
7684	0
71390	0
8544	0
12219	0
6307	0
7848	0
13816	1
15077490	0
19956441	1
12637	0
13872989	1
11752	1
8577	0
278	1
61487	0
11863	0
5708	0
10536	0
14349	0
7810	0
391	0
13835977	1
6334	1
592	2
13871721	1
374462	2
558883	0
56020	0
8908	0
376	2
10025	2
5004	2
2275	0
4446445	0
10124	0
7852	0
3951	1
7530	0
7766	0
6333	1
14680	0
7827	0
4514529	0
13835316	0
7711	0
12499	1
19953955	1
21109330	2
13638	1
72056	2
10948	2
7815	0
71312	0
2293678	0
2018460	0
29107	0
21169510	0
7552	0
5993	0
13835293	2
62589	1
7738	0
7686	1
7480	1
7776	0
127983	0
1087	0
6092	0
6042	0
6316	0
8878	0
34095	2
7568	0
10340	0
4444608	0
10939	0
11107	2
13835224	2
8141	0
9233	0
23621376	1
21111806	0
69371	0
66565	0
18685	2
15443	0
844	2
18607	0
11930	0
62628	2
67653	0
7030	0
11875	2
7721	0
2656	0
21108550	0
7560	0
13839416	2
13836021	2
13835861	2
7029	0
394562	0
10498	0
13839441	2
21112738	0
6104	0
4481813	1
60524	1
11729	0
9325	0
11694	2
11086	0
13849981	1
6103	0
5894	0
13835209	2
7788	0
13839553	2
6083	0
6314	0
61707	1
63054	1
4510484	0
15803	1
26563	0
70660	2
7679	0
13835235	2
1039	0
10772140	1
28994	1
4937830	1
29008	1
11809	1
8543	0
6111	0
68832	0
13842001	1
22191	0
75951	0
72793	0
72551	0
24641	0
11632871	0
33416	0
29001	0
21106032	0
8909	0
11857	0
7330	0
69982	0
21106015	1
552744	1
10464	1
61191	1
61001	0
8912	0
7791	1
13866593	2
7098	1
7026	1
553742	0
5977	0
13837702	2
13837537	1
9724	0
18801	2
59674	1
558928	0
6330	1
11244	1
7021	2
11795	1
10488	0
13647	0
6402	0
68156	2
71876	0
415	2
10487	0
763	2
13835336	2
24099	2
173	1
5730	0
7678	1
553642	0
13861343	0
13835550	2
8733	2
48024	1
10265270	0
693	1
124968	0
62808	0
8910	0
9614	0
60886	0
28993	0
17131	0
13875283	0
9363	0
13849989	1
11351244	0
558020	0
7553	0
20939	0
518	0
6326	0
20198	2
1143	2
61111	0
4444456	0
2441	0
6296	0
391428	0
733	3
9970	1
8960	2
11117	0
191	2
13837280	0
659	0
1078	2
13835604	3
10772050	1
14198	0
71787	2
7528	2
6827	0
499714	1
7018	2
11911	0
6093	0
13836713	0
21106535	1
7013	0
59447	2
10179239	0
86007	0
390927	1
10756	1
7961	1
12643	1
19231	0
13835630	3
13835459	2
9581	0
13875196	0
73412	0
13492	0
15747	0
7236	1
10410	0
1348	0
558878	0
5978	0
13487	0
6119	0
10404	0
13839199	0
9228	0
71089	0
6342	0
9574	1
83866	2
83850	2
9454	1
7419	0
1108	0
7128	0
8356	0
62530	0
7385	0
7170	0
8903	0
13842613	0
16159	0
7183	0
236	0
553578	0
7736	1
7242	0
7219	0
7521	0
7672	0
12010	0
24533	0
789	2
7088	0
1019	0
13835932	4
65750	0
15461	0
11830	0
6122	0
1095	0
7641	0
63903	0
10497	0
8904	0
7688	0
13874733	0
10437135	0
11660	0
1020	0
21106520	0
18724	0
11042	0
31029	0
21106560	0
21132380	0
8531	0
15855	0
6100	0
13837281	0
21105905	0
66809	0
7448	0
6179	0
7659	0
24535	0
15702	1
25552	0
11871	0
15409	0
20843	0
10940	0
10251740	1
11077	0
24972	0
9326	1
13885245	0
6524	0
28969	0
6967	0
8900	0
12229	0
9360	1
10253	0
8902	0
9350	1
7786	0
6999	0
15965	0
6088	0
10937	0
21106036	0
6977	0
10364	0
62489	0
10384035	0
11409	0
8243	0
7391	0
21108577	0
13257	0
70682	0
4228778	0
13658	0
28992	0
6528	0
7739	0
21168808	0
8335	0
8374	0
21111820	0
6897	0
13863629	0
12228	0
21112023	0
6665	1
247721	0
10437215	0
11731	0
13865438	0
120489	0
2039535	0
13837319	0
7278	0
13875160	0
8899	0
7238	0
21106135	0
773	1
2916	0
12225	0
10197150	2
55091	1
26325085	2
26325087	2
26325088	2
11862	0
8241	0
3210	1
8950	0
7676	0
66996	0
10437074	0
66896	0
30595	0
7710	0
7809	0
63908	0
221226	0
21105959	0
66021	0
17443	0
84971	5
388391	5
10236	0
13837303	0
13648	0
2849146	0
222538	0
73390	0
10437335	0
11576	1
11589	1
7175	0
79969	1
11784	0
7765	0
6883	0
7241	0
13875230	0
7689	0
2038738	0
11785	0
9218	1
7224	0
11600	0
7551	0
558875	0
21106366	0
78	0
7225	0
10181339	1
13839308	0
65523	0
7157	0
2937774	0
502855	0
14556	0
30572	3
58234	1
67460	0
9349	1
8883	0
65936	0
13875281	0
4445317	0
10534	0
6898	0
13644	0
12061	0
29036	0
199342	0
66895	0
62534	0
62408	0
13837329	0
4489	0
15495	1
66887	0
7389	0
9893	0
63518	0
12060	1
62310	1
7420	0
13856009	0
59482	0
12816	0
14678	1
21171407	0
7984	4
28982	1
206561	0
19709	1
21168831	0
21105897	1
13860335	1
6881	0
55443	1
453675	1
971	1
9579	1
21105878	0
21168813	0
60121	1
15427	1
1141	2
63310	0
11021	1
305	4
13846663	1
79280	1
21106091	1
13876539	0
5830	1
69340	1
63889	0
2606	2
10992	1
8674	0
9943	0
7132	0
235	0
13839082	1
13839110	1
13840690	0
13871718	1
21105871	1
21105998	1
7131	1
13856352	1
13866817	0
24722	0
7221	0
7223	1
9903	0
13839105	1
10246	1
18336	0
14866	0
466305	1
13865680	1
11604	1
13634	0
76394	0
440	6
28682	0
447	1
11667	0
13835772	1
6774	1
21168826	0
8071	1
13839128	1
194092	1
27296	1
28973	1
8186	0
13839123	1
11154	0
5979	0
7240	0
13857694	0
7220	0
7745	2
13839151	1
64699	2
12259	0
62517	1
13848467	1
13848808	1
9911	1
72556	1
15753	1
67465	1
7129	0
13837686	1
13839174	1
61538	1
12244	1
10248	1
61411	1
69177	1
13865424	0
917	0
7248	0
21106144	0
21106524	0
13863774	0
11651	1
16119	1
11610	1
11332993	1
10243171	1
10801842	1
11661	0
7138	0
12674	0
13837988	0
6775	0
11672	0
21106146	0
6108	0
21106008	0
8657	1
13875258	0
70715	0
70714	0
11596	1
10244	1
70988	1
86435	1
65785	1
70652	1
7673	0
6745	1
3544	1
8868	0
8097	0
11773	0
13875392	0
6916	1
21105859	1
13630	0
7443	1
8665	1
6633	1
16804	1
7406	1
6907	1
10892	1
10181338	1
299166	0
136966	0
120548	0
73479	1
11783	0
4611	1
13846749	1
13875432	1
12823	1
7176	1
221082	0
12231	0
21106519	1
13875219	1
8935	2
4514586	0
10181341	1
21106018	1
13835344	0
7685	0
238	1
21159695	1
13853758	1
13835151	1
13875320	0
14227	0
5709	1
12821	1
913	1
8070	1
7140	1
7190	1
7310	1
21106140	0
12478	1
1266393	2
455090	0
503239	0
10991	1
191058	1
10986	1
57726	1
21106525	1
13860692	1
13876103	1
7234	1
6621	0
9564	2
21111822	0
13869462	1
10254	1
11460	1
7397	1
6642	0
11465	1
11422	0
3918	0
6794	0
21106014	0
5889	1
13835126	0
21111781	0
924	0
10857	1
8140	1
65	1
13860491	1
13863618	1
13860641	1
13869434	1
13854136	1
6781	0
13838404	0
13837760	2
6630	1
7383	0
123207	0
10008	1
1664	1
4878	2
21106020	0
61765	1
13862559	0
7662	0
21106148	0
10411	1
20570	0
13860775	1
2157	1
21105795	1
2241	1
10616	1
62466	1
62485	1
62472	0
11586	0
7518	0
4962	2
7681	0
21106013	0
10972	1
10980	1
6674	1
6035	1
21106900	1
2005981	2
81815	0
11584	0
7189	1
11591	1
13840647	1
13029	1
21106172	1
21106145	0
64155	0
13851576	0
13837787	1
68676	0
6635	0
11582	0
13853953	0
6988	1
11083	1
13854242	1
13869480	1
11585	1
11488212	1
13864445	0
86394	2
9965	2
2206	2
42330	2
4575	2
2079	2
4590	1
21108548	0
13854248	1
6974	1
6646	5
11629	1
21106019	0
509179	0
89076	0
10664	1
13869414	1
7279	1
62964	1
18219	0
13869451	1
880	1
75956	0
6023	0
456015	0
13869339	1
13875441	1
206493	1
15093	1
4599	2
1577	1
7239	0
434	1
6079	1
7202	0
764	2
10400	0
13662	0
955	1
13030	1
7001	1
71437	0
4759	2
33617	2
13872122	0
13842573	1
17347	0
21106581	0
10586285	0
11595	1
62060	0
5976	2
63906	0
13835351	0
6773	0
30881	2
2923	0
21105870	1
6658	1
11422351	1
7208	2
71193	1
67270	1
6033	1
76154	0
3548	1
642951	0
13860	0
40130	1
13860434	1
21111817	0
5596	2
5915	2
13047	1
25472	1
62467	1
14620	2
6828	0
21105848	1
11080	2
7211	0
7092	1
28947	1
11366	1
18	3
1446	3
71	3
7146	3
13860817	1
11625	1
12133	2
205483	2
1253	2
4745	1
392	2
11778	1
7172	0
13868640	0
18707	1
123	1
502245	1
13860720	1
21106571	0
21106163	0
44152	2
10257	0
13875356	0
19766	1
124	2
204209	0
7142	2
13853943	1
58563	2
10864	0
21106540	0
132	2
331	2
6550	1
78467	2
7315	0
11087	0
6339	0
13875212	0
21108576	1
26516	0
4768	2
20848	2
4963	2
13859497	0
12640	0
6106	0
776	1
7145	1
6480	0
1448	1
38364	0
10343	1
559096	0
3534	1
8098	0
21361761	1
1361549	0
11961	1
7302	0
967	1
556589	0
13846959	1
10837	1
7299	0
2169	2
526	0
21106518	1
27488	0
10437210	2
11954	1
21111772	1
27749	1
7199	0
15517	0
589165	2
17868	0
5027	2
8183	1
5882	1
192748	0
9120	1
67594	0
13856959	0
15489	0
6780	0
4744	2
62484	0
768	3
10437836	0
2991	0
13848793	0
7150	3
361	4
8182	2
992	2
21106470	0
2121	0
392447	1
577	3
6788	0
10437239	0
953	2
13868660	0
6675	1
11588	1
4437893	0
1906	2
1015	1
10870	1
10975	1
906	0
105291	0
7042	2
21106570	0
12044	0
2185	0
13063	0
6736	0
8528	2
68568	2
8876	0
5775	1
10909	0
10918	0
8855	0
256210	0
49179	1
5557	0
24326358	0
21486195	2
10328	1
12047	0
10849	0
8470	1
10851	0
11769	1
13677	0
13846658	1
12045	0
65763	0
10432	1
5142	2
13867714	0
21105699	0
10850	0
1151	3
6852	0
4514549	0
48085	1
14627	0
87265	0
65701	0
18941	2
10831	0
10813	0
10908	0
551	0
16359	1
7044	1
28552	2
29282	2
10829	0
8060	1
15619	0
6737	0
96749	5
29117	0
6688	1
4760	2
12874	2
10841	0
26325182	0
18177	2
8262	1
8273	1
17339596	3
3277	1
15621	0
26260	0
5162	2
12682	0
5593	1
8329	0
6789	0
11776	0
15488	0
707	0
83191	0
5774	0
92494	0
92468	0
11489	0
6586	1
15620	0
15861	0
12705	2
12730	2
472932	1
6950	0
3350	3
218253	0
4333	2
63968	0
6706	2
68437	0
11038	0
2068	1
5236	1
6855	0
13090	0
13303	2
13302	2
133166	0
8067	0
6840	0
8030	1
3008	1
6739	1
2283071	0
8807	0
5791	1
11286	1
21106059	2
13839012	1
7151	1
10903	1
6835	1
5145918	0
15475	0
15755	0
14995	0
14994	0
67470	0
15476	0
15477	0
15478	0
15524	0
15756	0
8058	1
15473	0
17099	0
17098	0
33933	0
15474	0
11003	1
8093	1
36029	0
58496	2
6735	0
4932499	0
8341	1
6592	0
6371	2
2297441	1
7155	1
3693	1
89258	1
26010	0
30600	0
33455	0
33934	0
33932	0
10628694	1
11294	1
4268	1
6604	0
23886	0
33421	0
6838	0
6002	1
6753	0
1262	1
6807	1
4470736	1
20124	0
4911	0
62265	2
64016	1
8319	1
6790	1
6588	0
3652	1
185	2
75995	0
2271976	1
457140	0
84188	0
136000	0
135983	0
136001	0
136002	0
158870	0
157093	0
83374	0
457144	0
135925	0
457145	0
136003	0
84235	0
139025	1
8282	2
34667	0
34871	0
34873	0
56784	0
34872	0
4343	1
1710	2
6600	1
230	4
5660	1
5932	1
196288	1
9797	0
9824	0
4103087	2
34868	0
37905	0
34869	0
37918	0
37915	0
34867	0
25605	0
26011	0
34870	0
34666	0
21924	0
3216	1
6057	0
5807	4
6610	2
21587143	2
61739	2
34866	0
34665	0
34664	0
37904	0
34864	0
34188	0
34865	0
9786472	1
6478	0
65272	2
744	3
6492	2
11708	0
10438331	1
2927	0
5554	2
2928	0
27793	0
82754	0
457138	0
102897	0
457139	0
102947	0
97173	0
102720	0
102801	0
102833	0
102721	0
102856	0
102933	0
103066	0
106355	0
82755	0
82712	0
157094	0
103011	0
102798	0
82762	0
97172	0
2925	2
18547147	2
4380	2
2424	0
34863	0
2760	1
11974	0
32555	2
19232038	2
13835294	0
6514	0
33281	0
56786	0
56789	0
33456	0
46264	0
4777	2
10481872	2
5550	2
553649	0
8124942	0
56787	0
35583	0
82807	0
56794	0
33386	0
33457	0
47912	0
82817	0
46893	0
33280	0
35582	0
33304	0
46263	0
19232037	2
10169	0
5542	2
5376	2
8101973	0
21106365	1
8351654	0
2975965	0
13300034	0
197564	2
34874	0
36972	0
56788	0
533188	0
35579	0
16182	0
46262	0
35580	0
82818	0
56790	0
56795	0
33458	0
82777	0
35584	0
56785	0
56792	0
34189	0
5233	1
2075	0
3438	1
102834	0
102722	0
154865	0
96948	0
102743	0
102857	0
154866	0
106356	0
102787	0
102741	0
97240	0
97055	0
97198	0
102742	0
2915	0
4447447	1
193441	2
2654	2
1278	0
56793	0
454495	0
40191	0
56791	0
35581	0
56775	0
56770	0
5553	3
25677	0
2699	0
60858	1
91432	0
6453	0
8103122	2
33282	0
46285	0
46284	0
82806	0
56776	0
47913	0
32952	0
45446	0
43353	0
56773	0
12549	0
5633	2
14916	1
541032	2
5541	3
97257	0
97224	0
102923	0
96868	0
96864	0
97234	0
97233	0
154062	0
97142	0
12699	0
36975	0
56778	0
43354	0
37779	0
45445	0
36974	0
35585	0
34848	0
84344	0
34850	0
82819	0
56772	0
82820	0
16415	0
56779	0
56768	0
56777	0
84345	0
34668	0
21429023	0
9873	0
5139	2
2003	0
2908	0
3463	0
10292746	0
21782117	0
6066	3
33316	0
16736486	0
5551	3
8111	0
36973	0
37744	0
46894	0
45444	0
56769	0
56780	0
34847	0
39406	0
35081	0
56781	0
56771	0
4575338	2
970	0
56774	0
82765	0
34854	0
46136	0
82736	0
56759	0
36984	0
5026	2
2457	1
96965	0
33198	0
3513	3
34853	0
37745	0
36978	0
34190	0
34191	0
36771	0
36710	0
56757	0
549017	0
84347	0
56764	0
56758	0
47914	0
56762	0
33984	0
33983	0
11283	0
2625	0
26325089	0
13328	0
16736498	0
23977588	0
3584	1
5198	1
6593	1
82783	0
34852	0
37000	0
37019	0
56765	0
39198	0
82740	0
56761	0
56756	0
56766	0
83413	0
34851	0
36976	0
56767	0
56763	0
35108	0
10162	1
6842	0
15827	0
5552	3
34859	0
84346	0
56760	0
56755	0
33666	0
106796	1
9187483	0
3322	3
5768	8
54833	1
11439687	3
4444479	2
33986	0
36983	0
36986	0
45447	0
35566	0
47916	0
46137	0
550258	0
33985	0
26286843	1
11917	0
3841535	1
65234	3
55075	2
34860	0
82738	0
36982	0
36979	0
47915	0
56783	0
36981	0
37004	0
36980	0
56782	0
36977	0
83414	0
84348	0
82823	0
4624	4
26325183	0
4444100	3
34192	0
82822	0
6013	3
70806	0
15520	1
8860	0
4444107	2
36990	0
35912	0
45448	0
36987	0
36988	0
33407	0
36985	0
35205	0
15637	0
82821	0
21106058	1
31006	4
35206	0
82751	0
36989	0
11369	1
15484	0
5113	0
5739	0
8816	0
8817	0
4444102	4
4471584	2
4444553	2
8800	0
29153	0
8804	0
8799	0
8788	0
4067	8
21105591	1
6045	5
75662	6
9219586	1
1043	5
2246	0
29400	6
21105594	1
5678	0
8763	0
21106077	1
4444362	10
