Compound Id	ChiCluster [VC-5]
12072	0.0
11900	0.0
11901	0.0
11146	0.0
11902	0.0
10542	0.0
11906	0.0
7823	0.0
13835376	0.0
55130	0.0
6188	0.536
127750	0.0
14299946	0.0
30713	0.061
14694	0.0
99596	0.327
11849	0.0
7757	0.0
21106169	0.0
20545	0.0
10441	0.0
14672	0.0
7511	0.0
10446	0.0
7657	0.0
22453	0.034
6151	0.0
7509	0.0
7872	0.0
10433	0.0
55084	0.0
7875	0.0
2062437	0.243
7065	0.048
11992	0.0
7913	0.0
10325078	0.364
92731	0.396
14256731	0.0
3168	0.0
11153	0.0
29005	0.0
7472	0.0
11207996	0.0
7694	0.0
11833	0.0
16388	0.029
455420	0.0
62249	0.125
10420	0.0
9243	0.0
55188	0.0
7482	0.0
11716	0.0
29016	0.0
7670	0.0
7340	0.0
7747	0.0
7624	0.0
7627	0.0
8568	0.0
14846	0.0
11045	0.0
11228	0.0
10709	0.0
109838	0.0
7478	0.0
10765	0.0
13849665	0.0
7800	0.0
11148	0.0
11843	0.0
923	0.0
7475	0.0
12201	0.0
7515	0.0
29012	0.0
10797	0.136
11109	0.0
7538	0.0
7536	0.0
12972	0.0
61266	0.134
24142	0.0
14829	0.0
23055	0.0
13622	0.0
7463	0.0
10571	0.048
16180	0.0
13836549	0.054
7891	0.0
12446	0.0
55123	0.0
10614293	0.0
29025	0.0
11755	0.0
12635	0.0
7706	0.0
7761	0.0
11121	0.0
7713	0.0
12809	0.0
11230	0.0
7833	0.0
10492	0.0
13837190	0.0
13839109	0.0
7556	0.0
12012	0.0
8158	0.0
66675	20.25
7871	0.0
3441	0.276
7954	0.0
9976	0.0
21153	0.0
14688	0.0
9391	0.055
8525	0.0
7514	0.0
11680	0.0
6176	0.306
6085	0.0
63631	0.258
13865630	0.0
7856	0.0
11706	0.0
7802	0.0
12218	0.0
56232	0.0
3973	0.168
6130	0.0
7534	0.0
10788	0.083
7621	0.0
10101	0.0
28986	0.0
13839575	0.0
12632	0.0
13836589	0.0
83734	0.265
9253	0.371
215929	0.0
10791	0.083
555074	0.0
7957	0.0
11125	0.0
7760	0.0
4516601	0.0
8562	0.0
2863	0.0
56442	0.0
4483639	0.0
11919	0.0
10653	0.0
8329688	0.0
7782	0.0
4516599	0.0
16387	0.0
10777	0.118
4512361	0.0
11095	0.0
11025	0.0
26325086	0.0
21106173	0.0
13835706	0.0
441	0.0
2282428	0.214
9251	0.201
13850879	0.047
217	0.0
1114	0.0
7838	0.0
15486	0.0
56559	0.0
11898	0.0
4483638	0.0
6335	0.0
4449912	0.0
11526	0.0
6311	0.0
10054	0.0
7081	0.0
7607	0.0
7074	0.029
12456	0.0
72522	0.0
6313	0.0
7817	0.0
4512642	0.0
7928	0.0
7734	0.0
5949	0.0
62632	0.0
14348	0.0
7803	0.0
7076	0.029
78998	0.0
17880	0.0
370	0.0
29029	0.0
11884	0.0
2581	0.0
16177	0.0
7730	0.0
13866746	0.038
7016	0.0
15853	0.0
11864	0.0
9053802	0.0
21106586	0.083
67360	0.0
63863	0.0
11891	0.0
7732	0.0
18920	0.0
10113	0.0
11866	0.0
15846	0.0
11845	0.0
15954	0.105
11819	0.0
7566	0.0
29026	0.0
7772	0.0
11739	0.0
7917	0.0
6321	0.0
12209	0.0
11846	0.0
7622	0.0
11861	0.0
15016	0.0
11056	0.0
7915	0.0
23255	0.0
10787	0.105
123993	0.053
55090	0.0
11806	0.0
7630	0.0
8552	0.0
68179	0.0
7901	0.0
6121	0.0
7770	0.0
7558	0.0
11036	0.0
10001	0.0
7064	0.037
175	0.0
6146	0.0
6649	0.026
11029	0.0
6123	0.0
7892	0.0
8576	0.0
6095	0.0
9461	0.0
14692	0.0
11099	0.0
11193	0.110
256	0.0
11794	0.0
7851	0.0
15387	0.0
8012	0.037
7717	0.0
11732	0.0
10511	0.0
654	0.0
6315	0.0
6086	0.0
99440	0.0
11194	0.425
455353	0.0
11110	0.0
13848341	0.0
10265264	0.0
7850	0.0
7882	0.0
7577	0.0
29000	0.0
8574	0.0
11239	0.149
6165	0.0
11865	0.0
21011	0.0
4366810	0.0
512	0.0
11793	0.0
7811	0.0
7835	0.0
11216	0.0
13862665	0.0
932	0.0
22814	0.0
6341	0.053
11678	0.0
11543	0.105
62230	0.0
7533	0.0
13836399	0.0
10526	0.0
10422	0.0
12069	0.0
59483	0.0
13255	0.0
10179173	0.0
7701	0.0
6149	0.0
10790	0.105
71430	0.0
120464	0.0
172	0.0
11180	0.547
13865426	0.0
7434	0.0
259	0.0
7714	0.0
10512	0.0
7812	0.0
7769	0.0
7459	0.0
11024	0.0
7837	0.0
3644	0.0
16778	0.0
7705	0.0
191367	0.0
748	0.0
5091	0.0
10437	0.0
387	0.0
6312	0.0
6320	0.0
10947	0.0
6040	0.0
8398	0.0
960	0.0
6164	0.0
18410	0.0
7546	0.0
11756	0.0
7616	0.0
258	0.0
7716	0.0
7564	0.0
7024	0.0
7090	0.036
15438	0.0
11699	0.0
16791	0.0
6097	0.0
11799	0.0
6187	1.148
21800	0.167
18717	0.274
13837797	0.0
16641	0.0
10205670	0.0
12442	0.0
6186	0.964
60329	0.0
7790	0.0
1005	0.0
11210	0.0
6101	0.0
1004	0.0
2340753	0.0
10325184	0.0
24590970	0.567
11695	0.0
6102	0.0
13836591	0.0
7028	0.0
7615	0.0
13884973	0.0
7674	0.0
6406	0.029
682	0.0
13874867	0.0
10710415	0.0
6089	0.0
6087	0.0
6098	0.0
7733	0.0
9990	0.0
11727	0.0
7600	0.0
8896	0.0
7466	0.0
14751	0.0
1609	0.0
171	0.0
7727	0.0
71628	0.0
22408	0.0
7728	0.0
6338	0.0
13811	0.041
13871489	0.042
864	0.0
220998	0.0
221117	0.167
15765	0.167
11647	0.0
7506	0.0
7737	0.0
5439	0.0
7003	0.029
6322	0.0
13867413	0.0
553171	0.0
11525	0.0
8554	0.0
13571291	0.0
12066	0.0
7703	0.0
11265	0.133
12954	0.0
13229	0.0
59577	0.032
10053	0.0
10018	0.0
7787	0.0
26765	0.0
192642	0.059
11788	0.0
63156	0.0
122446	0.153
21181	0.0
26325090	0.0
13836520	0.0
6135	0.0
6309	0.0
12626	0.0
11632	0.0
9994	0.0
7636	0.0
13854944	0.0
7557	0.0
6125	0.0
120621	0.0
4449	0.056
55205	0.0
12445	0.0
14169248	0.0
7964	1.764
6193	1.411
62597	0.0
7559	0.0
7677	0.0
12197	0.0
13836674	0.0
11761	0.0
29015	0.0
9642	0.0
156255	0.056
20119	0.0
6118	0.0
363458	0.0
7684	0.0
71390	0.0
8544	0.0
12219	0.0
6307	0.0
7848	0.0
13816	0.0
15077490	0.643
19956441	0.0
12637	0.0
13872989	0.0
11752	0.0
8577	0.0
278	0.0
61487	0.0
11863	0.0
5708	0.0
10536	0.0
14349	0.0
7810	0.0
391	0.0
13835977	0.0
6334	0.0
592	0.024
13871721	0.0
374462	0.056
558883	0.0
56020	0.0
8908	0.0
376	0.0
10025	0.0
5004	0.0
2275	0.0
4446445	0.0
10124	0.125
7852	0.0
3951	0.032
7530	0.0
7766	0.0
6333	0.0
14680	0.0
7827	0.0
4514529	0.0
13835316	0.0
7711	0.0
12499	0.057
19953955	0.0
21109330	0.897
13638	0.0
72056	0.0
10948	0.0
7815	0.0
71312	0.349
2293678	0.477
2018460	0.172
29107	0.091
21169510	0.161
7552	0.0
5993	0.0
13835293	0.0
62589	0.0
7738	0.0
7686	0.0
7480	0.0
7776	0.0
127983	0.0
1087	0.0
6092	0.0
6042	0.0
6316	0.0
8878	0.0
34095	0.0
7568	0.0
10340	0.0
4444608	0.0
10939	0.059
11107	0.0
13835224	0.0
8141	0.0
9233	0.0
23621376	0.0
21111806	0.0
69371	0.0
66565	0.0
18685	0.0
15443	0.0
844	0.0
18607	0.0
11930	0.082
62628	0.0
67653	0.0
7030	0.0
11875	0.0
7721	0.0
2656	0.262
21108550	0.0
7560	0.0
13839416	0.0
13836021	0.0
13835861	0.0
7029	0.0
394562	0.0
10498	0.0
13839441	0.0
21112738	0.0
6104	0.0
4481813	0.0
60524	0.0
11729	0.0
9325	0.012
11694	0.0
11086	0.0
13849981	0.0
6103	0.0
5894	0.0
13835209	0.0
7788	0.0
13839553	0.0
6083	0.0
6314	0.0
61707	0.068
63054	0.042
4510484	0.0
15803	0.179
26563	0.0
70660	0.0
7679	0.0
13835235	0.0
1039	0.0
10772140	0.0
28994	0.0
4937830	0.0
29008	0.0
11809	0.0
8543	0.0
6111	0.0
68832	0.0
13842001	0.0
22191	0.0
75951	0.0
72793	0.0
72551	0.0
24641	0.0
11632871	0.0
33416	0.0
29001	0.0
21106032	0.0
8909	0.0
11857	0.0
7330	0.0
69982	1.457
21106015	0.0
552744	0.0
10464	0.0
61191	0.036
61001	0.070
8912	0.0
7791	0.0
13866593	0.0
7098	0.036
7026	0.0
553742	0.0
5977	0.0
13837702	0.0
13837537	0.0
9724	0.648
18801	0.0
59674	0.0
558928	0.0
6330	0.0
11244	0.053
7021	0.0
11795	0.0
10488	0.0
13647	0.0
6402	0.590
68156	0.0
71876	0.029
415	0.0
10487	0.0
763	0.0
13835336	0.0
24099	0.0
173	0.0
5730	0.0
7678	0.0
553642	0.0
13861343	0.0
13835550	0.0
8733	0.0
48024	0.0
10265270	0.083
693	0.0
124968	0.0
62808	0.0
8910	0.0
9614	0.0
60886	0.116
28993	0.0
17131	0.125
13875283	0.0
9363	0.0
13849989	0.0
11351244	0.0
558020	0.0
7553	0.0
20939	0.102
518	N/A
6326	0.0
20198	1.135
1143	0.0
61111	0.0
4444456	0.0
2441	1.242
6296	0.0
391428	0.236
733	0.0
9970	0.0
8960	0.0
11117	0.0
191	0.0
13837280	0.0
659	0.0
1078	0.0
13835604	0.0
10772050	0.176
14198	0.582
71787	0.0
7528	0.0
6827	0.083
499714	0.126
7018	0.0
11911	0.0
6093	0.0
13836713	0.0
21106535	0.0
7013	0.0
59447	0.0
10179239	0.083
86007	0.093
390927	0.273
10756	0.327
7961	0.0
12643	0.0
19231	0.0
13835630	0.0
13835459	0.0
9581	0.0
13875196	0.0
73412	0.0
13492	0.0
15747	0.0
7236	0.0
10410	0.0
1348	0.0
558878	0.0
5978	0.0
13487	0.0
6119	0.0
10404	0.0
13839199	0.0
9228	0.0
71089	0.0
6342	0.551
9574	0.015
83866	0.033
83850	0.033
9454	0.0
7419	0.0
1108	0.0
7128	0.096
8356	0.068
62530	0.0
7385	0.0
7170	0.192
8903	0.0
13842613	0.0
16159	0.186
7183	0.096
236	0.0
553578	0.0
7736	0.0
7242	0.0
7219	0.0
7521	0.0
7672	0.0
12010	0.0
24533	0.0
789	0.023
7088	0.25
1019	0.0
13835932	0.033
65750	0.0
15461	0.201
11830	0.0
6122	0.0
1095	0.0
7641	0.0
63903	0.0
10497	0.0
8904	0.0
7688	0.0
13874733	0.0
10437135	0.0
11660	0.0
1020	0.0
21106520	0.0
18724	0.25
11042	0.0
31029	0.0
21106560	0.0
21132380	0.0
8531	0.0
15855	0.144
6100	0.0
13837281	0.413
21105905	0.0
66809	0.0
7448	0.0
6179	1.432
7659	0.0
24535	0.035
15702	0.081
25552	0.025
11871	0.0
15409	0.0
20843	0.05
10940	0.065
10251740	0.011
11077	0.0
24972	0.05
9326	0.014
13885245	0.0
6524	0.045
28969	0.0
6967	0.083
8900	0.0
12229	0.0
9360	0.0
10253	0.131
8902	0.0
9350	0.0
7786	0.0
6999	0.167
15965	0.014
6088	0.0
10937	0.083
21106036	0.022
6977	0.083
10364	0.0
62489	0.0
10384035	0.0
11409	0.059
8243	0.045
7391	0.0
21108577	0.014
13257	0.0
70682	0.0
4228778	0.014
13658	0.1
28992	0.0
6528	0.045
7739	0.0
21168808	0.0
8335	0.042
8374	0.014
21111820	0.0
6897	0.014
13863629	0.0
12228	N/A
21112023	0.034
6665	0.060
247721	0.0
10437215	0.0
11731	0.0
13865438	0.0
120489	0.0
2039535	0.0
13837319	0.045
7278	0.0
13875160	0.0
8899	0.0
7238	0.0
21106135	0.0
773	0.0
2916	0.0
12225	0.0
10197150	0.0
55091	0.227
26325085	0.0
26325087	0.146
26325088	0.0
11862	0.0
8241	0.045
3210	0.0
8950	0.0
7676	0.0
66996	0.0
10437074	0.0
66896	0.024
30595	0.054
7710	0.0
7809	0.0
63908	0.0
221226	0.0
21105959	0.034
66021	0.0
17443	0.0
84971	0.054
388391	0.054
10236	0.144
13837303	0.045
13648	0.026
2849146	0.008
222538	0.014
73390	0.011
10437335	0.008
11576	0.099
11589	0.015
7175	0.014
79969	0.015
11784	0.0
7765	0.0
6883	0.014
7241	0.0
13875230	0.0
7689	0.0
2038738	0.0
11785	0.0
9218	0.0
7224	0.0
11600	0.0
7551	0.0
558875	0.0
21106366	0.0
78	0.0
7225	0.0
10181339	0.0
13839308	0.0
65523	0.011
7157	0.014
2937774	0.014
502855	0.014
14556	0.014
30572	0.022
58234	1.343
67460	0.0
9349	0.0
8883	0.0
65936	0.0
13875281	0.094
4445317	0.249
10534	0.0
6898	0.024
13644	0.034
12061	0.0
29036	0.0
199342	0.25
66895	0.024
62534	0.0
62408	0.037
13837329	0.045
4489	0.0
15495	0.031
66887	0.024
7389	0.0
9893	0.024
63518	0.024
12060	0.0
62310	0.031
7420	0.0
13856009	0.034
59482	0.024
12816	0.0
14678	0.0
21171407	0.0
7984	0.0
28982	0.0
206561	0.014
19709	0.015
21168831	0.0
21105897	0.031
13860335	0.0
6881	0.024
55443	0.0
453675	0.0
971	0.0
9579	0.015
21105878	0.0
21168813	0.034
60121	0.015
15427	0.0
1141	0.0
63310	0.070
11021	0.0
305	0.052
13846663	0.25
79280	0.0
21106091	0.201
13876539	0.0
5830	0.0
69340	0.0
63889	0.0
2606	0.223
10992	0.0
8674	0.0
9943	0.0
7132	0.034
235	0.0
13839082	0.0
13839110	0.0
13840690	0.0
13871718	0.0
21105871	0.0
21105998	0.105
7131	0.043
13856352	0.0
13866817	0.0
24722	0.028
7221	0.0
7223	0.0
9903	0.042
13839105	0.083
10246	0.144
18336	0.024
14866	0.25
466305	0.015
13865680	0.026
11604	0.0
13634	0.0
76394	0.0
440	0.077
28682	0.026
447	0.015
11667	0.0
13835772	0.037
6774	0.026
21168826	0.0
8071	0.060
13839128	0.037
194092	0.082
27296	0.0
28973	0.0
8186	0.034
13839123	0.037
11154	0.0
5979	3.719
7240	0.0
13857694	0.0
7220	0.0
7745	0.0
13839151	0.104
64699	0.249
12259	0.269
62517	0.0
13848467	0.0
13848808	0.031
9911	0.121
72556	0.0
15753	0.072
67465	0.0
7129	0.059
13837686	0.042
13839174	0.065
61538	0.167
12244	0.104
10248	0.065
61411	0.229
69177	0.195
13865424	0.0
917	0.095
7248	0.0
21106144	0.059
21106524	0.048
13863774	0.0
11651	0.0
16119	0.132
11610	0.0
11332993	0.0
10243171	0.0
10801842	0.068
11661	0.0
7138	0.0
12674	0.048
13837988	0.107
6775	0.021
11672	0.0
21106146	0.0
6108	0.0
21106008	0.014
8657	0.0
13875258	0.0
70715	0.0
70714	0.0
11596	0.015
10244	0.2
70988	0.0
86435	0.0
65785	0.015
70652	0.0
7673	0.0
6745	0.053
3544	0.074
8868	0.020
8097	0.042
11773	0.0
13875392	0.0
6916	0.014
21105859	0.0
13630	0.0
7443	0.0
8665	0.0
6633	0.073
16804	0.306
7406	0.0
6907	0.014
10892	0.030
10181338	0.015
299166	0.034
136966	0.0
120548	0.075
73479	0.037
11783	0.0
4611	0.0
13846749	0.014
13875432	0.0
12823	0.0
7176	0.014
221082	0.0
12231	0.030
21106519	0.0
13875219	0.0
8935	0.062
4514586	0.0
10181341	0.0
21106018	0.094
13835344	0.034
7685	0.0
238	0.015
21159695	0.0
13853758	0.096
13835151	0.0
13875320	0.164
14227	0.034
5709	0.015
12821	0.0
913	0.015
8070	0.055
7140	0.015
7190	0.015
7310	0.0
21106140	0.014
12478	0.0
1266393	0.0
455090	0.045
503239	0.075
10991	0.0
191058	0.049
10986	0.049
57726	0.0
21106525	0.0
13860692	0.0
13876103	0.015
7234	0.0
6621	0.041
9564	0.017
21111822	0.0
13869462	0.048
10254	0.059
11460	0.017
7397	0.0
6642	0.375
11465	0.017
11422	0.061
3918	0.151
6794	0.037
21106014	0.055
5889	0.0
13835126	0.034
21111781	0.020
924	0.075
10857	0.129
8140	0.042
65	0.042
13860491	0.083
13863618	0.022
13860641	0.034
13869434	0.048
13854136	0.048
6781	0.024
13838404	0.0
13837760	0.017
6630	0.083
7383	0.0
123207	0.0
10008	0.0
1664	0.0
4878	0.0
21106020	0.0
61765	0.024
13862559	0.107
7662	0.0
21106148	0.0
10411	0.0
20570	0.058
13860775	0.020
2157	0.030
21105795	0.0
2241	0.020
10616	0.043
62466	0.020
62485	0.020
62472	0.014
11586	0.014
7518	0.0
4962	0.026
7681	0.0
21106013	0.0
10972	0.015
10980	0.015
6674	0.095
6035	0.024
21106900	0.049
2005981	0.0
81815	0.0
11584	0.014
7189	0.034
11591	0.015
13840647	0.114
13029	0.161
21106172	0.073
21106145	0.034
64155	0.088
13851576	0.0
13837787	0.027
68676	0.121
6635	0.445
11582	0.0
13853953	0.067
6988	0.107
11083	0.0
13854242	0.014
13869480	0.0
11585	0.014
11488212	0.042
13864445	0.186
86394	0.159
9965	0.0
2206	0.123
42330	0.123
4575	0.303
2079	0.123
4590	0.0
21108548	0.0
13854248	0.055
6974	0.073
6646	0.054
11629	0.015
21106019	0.0
509179	0.014
89076	0.0
10664	0.0
13869414	0.0
7279	0.046
62964	0.465
18219	0.0
13869451	0.0
880	0.0
75956	0.014
6023	0.024
456015	0.0
13869339	0.0
13875441	0.0
206493	0.046
15093	0.0
4599	0.177
1577	0.0
7239	0.0
434	0.015
6079	0.015
7202	0.0
764	0.0
10400	0.0
13662	0.0
955	0.0
13030	0.129
7001	0.149
71437	0.0
4759	0.0
33617	0.0
13872122	0.0
13842573	0.0
17347	0.142
21106581	0.034
10586285	0.073
11595	0.090
62060	0.398
5976	0.0
63906	0.0
13835351	0.037
6773	0.065
30881	0.0
2923	0.082
21105870	0.0
6658	0.152
11422351	0.215
7208	0.030
71193	0.083
67270	0.092
6033	0.092
76154	0.3
3548	0.072
642951	0.081
13860	0.059
40130	0.108
13860434	0.015
21111817	0.094
5596	0.022
5915	0.0
13047	0.249
25472	0.140
62467	0.020
14620	0.0
6828	0.028
21105848	0.032
11080	0.0
7211	0.0
7092	0.092
28947	0.0
11366	0.186
18	0.044
1446	0.032
71	0.032
7146	0.015
13860817	0.055
11625	0.0
12133	0.0
205483	0.017
1253	0.033
4745	0.014
392	0.0
11778	0.0
7172	0.0
13868640	0.0
18707	0.042
123	0.0
502245	0.014
13860720	0.107
21106571	0.186
21106163	0.214
44152	0.123
10257	0.042
13875356	0.0
19766	0.290
124	0.0
204209	0.075
7142	0.015
13853943	0.034
58563	0.020
10864	0.116
21106540	0.266
132	0.015
331	0.032
6550	0.050
78467	0.0
7315	0.0
11087	0.0
6339	4.959
13875212	0.321
21108576	0.034
26516	0.0
4768	0.0
20848	0.0
4963	0.036
13859497	0.014
12640	0.0
6106	0.0
776	0.024
7145	0.0
6480	0.060
1448	0.026
38364	0.254
10343	0.055
559096	0.211
3534	0.2
8098	0.028
21361761	0.015
1361549	0.0
11961	0.094
7302	0.0
967	0.385
556589	0.020
13846959	0.012
10837	0.046
7299	0.0
2169	0.0
526	0.0
21106518	0.034
27488	0.321
10437210	0.022
11954	0.220
21111772	0.162
27749	0.084
7199	0.075
15517	0.098
589165	0.0
17868	0.022
5027	0.0
8183	0.015
5882	0.015
192748	0.014
9120	0.026
67594	0.249
13856959	0.014
15489	0.028
6780	0.022
4744	0.017
62484	0.014
768	0.027
10437836	0.0
2991	0.034
13848793	0.020
7150	0.043
361	0.044
8182	0.030
992	0.047
21106470	0.017
2121	0.111
392447	0.0
577	0.0
6788	0.028
10437239	0.0
953	0.015
13868660	0.0
6675	0.119
11588	0.015
4437893	0.0
1906	0.0
1015	0.014
10870	0.042
10975	0.0
906	0.028
105291	0.0
7042	0.032
21106570	0.346
12044	0.066
2185	0.0
13063	0.028
6736	0.066
8528	0.0
68568	0.020
8876	0.028
5775	0.935
10909	0.028
10918	0.028
8855	0.022
256210	0.028
49179	0.278
5557	0.224
24326358	0.067
21486195	0.122
10328	0.094
12047	0.028
10849	0.066
8470	0.046
10851	0.066
11769	0.0
13677	0.054
13846658	0.028
12045	0.028
65763	0.055
10432	0.0
5142	0.092
13867714	0.017
21105699	0.028
10850	0.066
1151	0.025
6852	0.028
4514549	0.0
48085	0.212
14627	0.034
87265	0.0
65701	0.034
18941	0.0
10831	0.104
10813	0.093
10908	0.111
551	0.055
16359	0.060
7044	0.082
28552	0.0
29282	0.167
10829	0.104
8060	0.031
15619	0.066
6737	0.071
96749	0.072
29117	0.166
6688	0.046
4760	0.0
12874	0.0
10841	0.132
26325182	0.152
18177	0.015
8262	0.055
8273	0.055
17339596	0.264
3277	0.114
15621	0.104
26260	0.093
5162	0.189
12682	0.111
5593	0.019
8329	0.044
6789	0.028
11776	0.0
15488	0.028
707	0.857
83191	0.793
5774	0.793
92494	0.793
92468	0.793
11489	0.017
6586	0.058
15620	0.132
15861	0.149
12705	0.0
12730	0.0
472932	0.0
6950	0.017
3350	0.032
218253	0.071
4333	0.065
63968	0.028
6706	0.032
68437	0.171
11038	0.0
2068	0.113
5236	0.103
6855	0.062
13090	0.059
13303	0.0
13302	0.0
133166	0.793
8067	0.482
6840	0.048
8030	0.061
3008	0.153
6739	0.043
2283071	0.188
8807	0.063
5791	0.807
11286	0.071
21106059	0.084
13839012	0.043
7151	0.127
10903	0.028
6835	0.028
5145918	0.353
15475	0.158
15755	0.071
14995	0.115
14994	0.115
67470	0.071
15476	0.071
15477	0.103
15478	0.135
15524	0.028
15756	0.028
8058	0.031
15473	0.028
17099	0.135
17098	0.028
33933	0.028
15474	0.028
11003	0.0
8093	0.054
36029	0.201
58496	2.149
6735	0.106
4932499	0.237
8341	0.028
6592	0.080
6371	0.333
2297441	0.0
7155	0.015
3693	0.108
89258	0.1
26010	0.158
30600	0.071
33455	0.071
33934	0.071
33932	0.071
10628694	0.017
11294	0.087
4268	0.077
6604	0.066
23886	0.115
33421	0.103
6838	0.035
6002	1.106
6753	0.063
1262	0.102
6807	0.070
4470736	0.181
20124	0.022
4911	0.225
62265	0.068
64016	0.066
8319	0.048
6790	0.028
6588	0.054
3652	0.186
185	0.029
75995	0.028
2271976	0.222
457140	0.238
84188	0.202
136000	0.202
135983	0.158
136001	0.158
136002	0.190
158870	0.115
157093	0.071
83374	0.071
457144	0.103
135925	0.147
457145	0.115
136003	0.178
84235	0.135
139025	1.035
8282	0.043
34667	0.135
34871	0.028
34873	0.135
56784	0.213
34872	0.028
4343	0.187
1710	0.163
6600	0.054
230	0.060
5660	0.470
5932	0.855
196288	1.035
9797	0.055
9824	0.092
4103087	0.041
34868	0.158
37905	0.238
34869	0.158
37918	0.158
37915	0.071
34867	0.071
25605	0.178
26011	0.071
34870	0.178
34666	0.071
21924	0.071
3216	0.293
6057	0.163
5807	0.096
6610	0.033
21587143	1.067
61739	0.043
34866	0.202
34665	0.115
34664	0.115
37904	0.190
34864	0.103
34188	0.103
34865	0.103
9786472	1.035
6478	0.072
65272	2.117
744	0.024
6492	0.058
11708	0.0
10438331	0.116
2927	0.122
5554	0.518
2928	0.326
27793	0.344
82754	0.282
457138	0.238
102897	0.238
457139	0.270
102947	0.234
97173	0.202
102720	0.202
102801	0.234
102833	0.288
102721	0.202
102856	0.234
102933	0.265
103066	0.190
106355	0.277
82755	0.115
82712	0.147
157094	0.178
103011	0.103
102798	0.179
82762	0.222
97172	0.242
2925	0.111
18547147	1.067
4380	0.134
2424	0.142
34863	0.147
2760	1.035
11974	0.643
32555	0.097
19232038	1.067
13835294	0.101
6514	0.101
33281	0.242
56786	0.213
56789	0.135
33456	0.028
46264	0.213
4777	0.041
10481872	0.098
5550	0.842
553649	0.0
8124942	0.154
56787	0.238
35583	0.265
82807	0.158
56794	0.158
33386	0.238
33457	0.318
47912	0.158
82817	0.178
46893	0.071
33280	0.178
35582	0.071
33304	0.178
46263	0.257
19232037	1.067
10169	0.072
5542	1.067
5376	0.050
8101973	0.154
21106365	0.102
8351654	0.0
2975965	0.216
13300034	0.507
197564	1.079
34874	0.288
36972	0.282
56788	0.202
533188	0.202
35579	0.202
16182	0.115
46262	0.222
35580	0.115
82818	0.190
56790	0.270
56795	0.190
33458	0.277
82777	0.103
35584	0.210
56785	0.103
56792	0.103
34189	0.115
5233	0.115
2075	0.101
3438	0.118
102834	0.376
102722	0.344
154865	0.369
96948	0.282
102743	0.315
102857	0.345
154866	0.270
106356	0.358
102787	0.321
102741	0.234
97240	0.267
97055	0.309
97198	0.234
102742	0.322
2915	0.123
4447447	0.417
193441	1.035
2654	0.035
1278	0.050
56793	0.234
454495	0.234
40191	0.147
56791	0.147
35581	0.147
56775	0.320
56770	0.213
5553	0.513
25677	0.179
2699	0.098
60858	0.042
91432	0.172
6453	0.137
8103122	0.148
33282	0.345
46285	0.318
46284	0.265
82806	0.238
56776	0.158
47913	0.318
32952	0.286
45446	0.178
43353	0.257
56773	0.257
12549	0.221
5633	0.723
14916	0.056
541032	0.589
5541	1.297
97257	0.464
97224	0.376
102923	0.409
96868	0.451
96864	0.449
97234	0.401
97233	0.402
154062	0.438
97142	0.354
12699	0.107
36975	0.369
56778	0.288
43354	0.282
37779	0.362
