Compound Id	KierHallSmarts [khs.aasC]
7732	0
18920	0
10113	0
11866	0
15846	0
11845	0
15954	0
11819	0
7566	0
29026	0
7772	0
11739	0
7917	0
6321	0
12209	0
11846	0
7622	0
11861	0
15016	0
11056	0
7915	0
23255	0
10787	0
123993	0
55090	0
11806	0
7630	0
8552	0
68179	0
7901	0
6121	0
7770	0
7558	0
11036	0
10001	0
7064	0
175	0
6146	0
6649	0
11029	0
6123	0
7892	0
8576	0
6095	0
9461	0
14692	0
11099	0
11193	0
256	0
11794	0
7851	0
15387	0
8012	0
7717	0
11732	0
10511	0
654	0
6315	0
6086	0
99440	0
11194	0
455353	0
11110	0
13848341	0
10265264	0
7850	0
7882	0
7577	0
29000	0
8574	0
11239	0
6165	0
11865	0
21011	0
4366810	0
512	0
11793	0
7811	0
7835	0
11216	0
13862665	0
932	0
22814	0
6341	0
11678	0
11543	0
62230	0
7533	0
13836399	0
10526	0
10422	0
12069	0
59483	0
13255	0
10179173	0
7701	0
6149	0
10790	0
71430	0
120464	0
172	0
11180	0
13865426	0
7434	0
259	0
7714	0
10512	0
7812	0
7769	0
7459	0
11024	0
7837	0
3644	0
16778	0
7705	0
191367	0
748	0
5091	0
10437	0
387	0
6312	0
6320	0
10947	0
6040	0
8398	0
960	0
6164	0
18410	0
7546	0
11756	0
7616	0
258	0
7716	0
7564	0
7024	0
7090	1
15438	0
11699	0
16791	0
6097	0
11799	0
6187	0
21800	0
18717	0
13837797	0
16641	0
10205670	0
12442	0
6186	0
60329	0
7790	0
1005	0
11210	0
6101	0
1004	0
2340753	0
10325184	0
24590970	0
11695	0
6102	0
13836591	0
7028	0
7615	0
13884973	0
7674	0
6406	0
682	0
13874867	0
10710415	0
6089	0
6087	0
6098	0
7733	0
9990	0
11727	0
7600	0
8896	0
7466	0
14751	0
1609	0
171	0
7727	0
71628	0
22408	0
7728	0
6338	0
13811	0
13871489	0
864	0
220998	0
221117	0
15765	0
11647	0
7506	0
7737	0
5439	0
7003	0
6322	0
13867413	0
553171	0
11525	0
8554	0
13571291	0
12066	0
7703	0
11265	0
12954	0
13229	0
59577	0
10053	0
10018	0
7787	0
26765	0
192642	0
11788	0
63156	0
122446	0
21181	0
26325090	0
13836520	0
6135	0
6309	0
12626	0
11632	0
9994	0
7636	0
13854944	0
7557	0
6125	0
120621	0
4449	0
55205	0
12445	0
14169248	0
7964	0
6193	0
62597	0
7559	0
7677	0
12197	0
13836674	0
11761	0
29015	0
9642	0
156255	0
20119	0
6118	0
363458	0
7684	0
71390	0
8544	0
12219	0
6307	0
7848	0
13816	0
15077490	0
19956441	0
12637	0
13872989	0
11752	0
8577	0
278	0
61487	0
11863	0
5708	0
10536	0
14349	0
7810	0
391	0
13835977	0
6334	0
592	0
13871721	0
374462	0
558883	0
56020	0
8908	0
376	0
10025	0
5004	0
2275	0
4446445	0
10124	0
7852	0
3951	0
7530	0
7766	0
6333	0
14680	0
7827	0
4514529	0
13835316	0
7711	0
12499	6
19953955	0
21109330	0
13638	0
72056	0
10948	0
7815	0
71312	0
2293678	0
2018460	0
29107	0
21169510	0
7552	0
5993	0
13835293	0
62589	0
7738	0
7686	0
7480	0
7776	0
127983	0
1087	0
6092	0
6042	0
6316	0
8878	0
34095	0
7568	0
10340	1
4444608	0
10939	0
11107	0
13835224	0
8141	0
9233	0
23621376	0
21111806	2
69371	0
66565	2
18685	0
15443	0
844	0
18607	0
11930	0
62628	0
67653	0
7030	0
11875	0
7721	0
2656	0
21108550	2
7560	0
13839416	0
13836021	0
13835861	0
7029	0
394562	0
10498	0
13839441	0
21112738	0
6104	0
4481813	0
60524	0
11729	0
9325	2
11694	0
11086	0
13849981	0
6103	0
5894	0
13835209	0
7788	0
13839553	0
6083	0
6314	0
61707	0
63054	5
4510484	0
15803	0
26563	0
70660	0
7679	0
13835235	0
1039	0
10772140	0
28994	0
4937830	0
29008	0
11809	0
8543	0
6111	0
68832	0
13842001	0
22191	0
75951	0
72793	0
72551	0
24641	0
11632871	0
33416	0
29001	0
21106032	0
8909	0
11857	0
7330	0
69982	0
21106015	0
552744	0
10464	0
61191	2
61001	2
8912	0
7791	0
13866593	0
7098	2
7026	0
553742	0
5977	0
13837702	0
13837537	0
9724	0
18801	0
59674	0
558928	0
6330	0
11244	0
7021	0
11795	0
10488	0
13647	0
6402	0
68156	0
71876	0
415	0
10487	0
763	0
13835336	0
24099	0
173	0
5730	0
7678	0
553642	0
13861343	0
13835550	0
8733	0
48024	0
10265270	0
693	0
124968	1
62808	1
8910	0
9614	1
60886	8
28993	0
17131	1
13875283	2
9363	1
13849989	0
11351244	0
558020	1
7553	0
20939	0
518	N/A
6326	0
20198	0
1143	0
61111	1
4444456	0
2441	0
6296	0
391428	0
733	0
9970	0
8960	0
11117	0
191	0
13837280	0
659	0
1078	0
13835604	0
10772050	0
14198	0
71787	0
7528	0
6827	0
499714	0
7018	0
11911	0
6093	0
13836713	0
21106535	0
7013	0
59447	0
10179239	0
86007	0
390927	0
10756	0
7961	0
12643	0
19231	0
13835630	0
13835459	0
9581	2
13875196	2
73412	0
13492	1
15747	1
7236	0
10410	1
1348	0
558878	0
5978	0
13487	1
6119	0
10404	1
13839199	1
9228	2
71089	1
6342	0
9574	2
83866	0
83850	0
9454	2
7419	1
1108	1
7128	1
8356	1
62530	1
7385	1
7170	2
8903	0
13842613	2
16159	0
7183	2
236	0
553578	0
7736	0
7242	1
7219	1
7521	2
7672	0
12010	0
24533	1
789	0
7088	1
1019	0
13835932	0
65750	1
15461	1
11830	0
6122	0
1095	0
7641	2
63903	1
10497	0
8904	0
7688	1
13874733	1
10437135	1
11660	2
1020	0
21106520	1
18724	1
11042	2
31029	0
21106560	1
21132380	2
8531	2
15855	0
6100	0
13837281	0
21105905	1
66809	1
7448	2
6179	0
7659	3
24535	2
15702	2
25552	2
11871	0
15409	1
20843	2
10940	2
10251740	1
11077	2
24972	3
9326	2
13885245	1
6524	2
28969	1
6967	2
8900	0
12229	0
9360	2
10253	2
8902	0
9350	2
7786	0
6999	4
15965	1
6088	0
10937	2
21106036	3
6977	3
10364	1
62489	1
10384035	1
11409	2
8243	2
7391	1
21108577	2
13257	1
70682	0
4228778	2
13658	4
28992	2
6528	2
7739	0
21168808	1
8335	2
8374	1
21111820	1
6897	1
13863629	1
12228	1
21112023	2
6665	3
247721	1
10437215	1
11731	0
13865438	2
120489	1
2039535	1
13837319	2
7278	1
13875160	2
8899	0
7238	1
21106135	2
773	0
2916	0
12225	0
10197150	0
55091	0
26325085	0
26325087	0
26325088	0
11862	0
8241	2
3210	0
8950	1
7676	1
66996	1
10437074	1
66896	1
30595	2
7710	0
7809	0
63908	1
221226	1
21105959	2
66021	1
17443	1
84971	0
388391	0
10236	3
13837303	2
13648	1
2849146	1
222538	1
73390	1
10437335	1
11576	3
11589	2
7175	2
79969	2
11784	1
7765	0
6883	1
7241	1
13875230	2
7689	1
2038738	1
11785	1
9218	2
7224	1
11600	2
7551	0
558875	0
21106366	1
78	1
7225	1
10181339	1
13839308	1
65523	1
7157	2
2937774	1
502855	2
14556	1
30572	0
58234	0
67460	1
9349	2
8883	0
65936	1
13875281	2
4445317	0
10534	0
6898	1
13644	1
12061	1
29036	0
199342	2
66895	1
62534	2
62408	2
13837329	2
4489	0
15495	2
66887	1
7389	1
9893	1
63518	1
12060	2
62310	2
7420	1
13856009	1
59482	1
12816	1
14678	2
21171407	0
7984	0
28982	2
206561	1
19709	2
21168831	1
21105897	2
13860335	1
6881	1
55443	1
453675	1
971	1
9579	2
21105878	2
21168813	2
60121	2
15427	1
1141	0
63310	0
11021	2
305	0
13846663	2
79280	2
21106091	2
13876539	1
5830	1
69340	1
63889	1
2606	0
10992	2
8674	2
9943	1
7132	1
235	1
13839082	2
13839110	3
13840690	1
13871718	1
21105871	2
21105998	3
7131	1
13856352	1
13866817	2
24722	4
7221	1
7223	1
9903	2
13839105	3
10246	4
18336	1
14866	2
466305	2
13865680	2
11604	2
13634	1
76394	1
440	0
28682	1
447	2
11667	2
13835772	2
6774	3
21168826	2
8071	2
13839128	3
194092	1
27296	2
28973	2
8186	2
13839123	3
11154	0
5979	0
7240	1
13857694	2
7220	1
7745	0
13839151	3
64699	0
12259	5
62517	2
13848467	1
13848808	2
9911	4
72556	1
15753	3
67465	3
7129	1
13837686	2
13839174	3
61538	4
12244	4
10248	4
61411	5
69177	5
13865424	2
917	1
7248	2
21106144	2
21106524	2
13863774	2
11651	2
16119	4
11610	1
11332993	2
10243171	2
10801842	0
11661	2
7138	1
12674	1
13837988	2
6775	2
11672	2
21106146	2
6108	0
21106008	3
8657	2
13875258	2
70715	1
70714	1
11596	2
10244	5
70988	2
86435	2
65785	2
70652	2
7673	1
6745	1
3544	2
8868	0
8097	2
11773	2
13875392	2
6916	2
21105859	2
13630	1
7443	2
8665	2
6633	3
16804	6
7406	2
6907	2
10892	2
10181338	2
299166	1
136966	2
120548	1
73479	3
11783	1
4611	1
13846749	2
13875432	2
12823	2
7176	2
221082	1
12231	0
21106519	2
13875219	2
8935	1
4514586	0
10181341	1
21106018	3
13835344	2
7685	1
238	1
21159695	2
13853758	2
13835151	2
13875320	2
14227	2
5709	1
12821	2
913	1
8070	2
7140	2
7190	2
7310	1
21106140	3
12478	2
1266393	0
455090	1
503239	1
10991	2
191058	2
10986	2
57726	0
21106525	2
13860692	2
13876103	3
7234	1
6621	2
9564	3
21111822	2
13869462	3
10254	2
11460	1
7397	1
6642	6
11465	1
11422	1
3918	1
6794	1
21106014	2
5889	1
13835126	2
21111781	2
924	1
10857	3
8140	3
65	3
13860491	3
13863618	2
13860641	2
13869434	3
13854136	2
6781	2
13838404	0
13837760	2
6630	3
7383	1
123207	1
10008	1
1664	1
4878	2
21106020	2
61765	1
13862559	3
7662	3
21106148	2
10411	2
20570	1
13860775	2
2157	2
21105795	2
2241	1
10616	2
62466	2
62485	2
62472	2
11586	2
7518	2
4962	2
7681	1
21106013	2
10972	2
10980	2
6674	2
6035	2
21106900	3
2005981	0
81815	0
11584	2
7189	2
11591	2
13840647	3
13029	4
21106172	4
21106145	2
64155	2
13851576	1
13837787	2
68676	3
6635	0
11582	2
13853953	2
6988	3
11083	3
13854242	2
13869480	2
11585	2
11488212	3
13864445	3
86394	0
9965	2
2206	0
42330	0
4575	0
2079	0
4590	2
21108548	2
13854248	2
6974	2
6646	0
11629	3
21106019	2
509179	2
89076	3
10664	2
13869414	2
7279	1
62964	4
18219	0
13869451	2
880	1
75956	2
6023	1
456015	1
13869339	2
13875441	2
206493	3
15093	2
4599	1
1577	0
7239	1
434	2
6079	2
7202	2
764	2
10400	2
13662	1
955	2
13030	4
7001	4
71437	0
4759	3
33617	3
13872122	1
13842573	2
17347	1
21106581	2
10586285	0
11595	2
62060	0
5976	0
63906	2
13835351	3
6773	3
30881	3
2923	3
21105870	1
6658	2
11422351	3
7208	2
71193	1
67270	2
6033	2
76154	1
3548	3
642951	3
13860	1
40130	0
13860434	3
21111817	2
5596	2
5915	1
13047	5
25472	3
62467	2
14620	3
6828	2
21105848	3
11080	2
7211	2
7092	1
28947	2
11366	4
18	3
1446	3
71	3
7146	3
13860817	3
11625	2
12133	3
205483	2
1253	1
4745	2
392	2
11778	3
7172	2
13868640	2
18707	3
123	2
502245	2
13860720	3
21106571	4
21106163	4
44152	0
10257	2
13875356	2
19766	5
124	2
204209	3
7142	2
13853943	2
58563	2
10864	2
21106540	4
132	2
331	2
6550	2
78467	2
7315	2
11087	1
6339	0
13875212	2
21108576	2
26516	1
4768	3
20848	3
4963	2
13859497	3
12640	0
6106	0
776	0
7145	2
6480	2
1448	3
38364	3
10343	4
559096	0
3534	1
8098	0
21361761	4
1361549	1
11961	4
7302	2
967	6
556589	2
13846959	2
10837	3
7299	2
2169	3
526	2
21106518	2
27488	3
10437210	3
11954	4
21111772	4
27749	3
7199	2
15517	2
589165	1
17868	2
5027	3
8183	2
5882	2
192748	3
9120	3
67594	2
13856959	2
15489	3
6780	0
4744	2
62484	2
768	2
10437836	1
2991	2
13848793	2
7150	4
361	4
8182	2
992	2
21106470	0
2121	1
392447	1
577	0
6788	1
10437239	1
953	2
13868660	2
6675	2
11588	2
4437893	2
1906	2
1015	0
10870	3
10975	3
906	0
105291	1
7042	3
21106570	5
12044	3
2185	2
13063	1
6736	1
8528	2
68568	2
8876	2
5775	0
10909	2
10918	2
8855	0
256210	0
49179	0
5557	1
24326358	4
21486195	5
10328	2
12047	3
10849	2
8470	2
10851	2
11769	2
13677	1
13846658	3
12045	3
65763	3
10432	2
5142	2
13867714	2
21105699	2
10850	2
1151	2
6852	1
4514549	0
48085	0
14627	0
87265	2
65701	2
18941	3
10831	2
10813	2
10908	2
551	0
16359	3
7044	3
28552	3
29282	3
10829	2
8060	3
15619	3
6737	1
96749	0
29117	2
6688	4
4760	3
12874	3
10841	2
26325182	4
18177	2
8262	2
8273	2
17339596	0
3277	4
15621	3
26260	3
5162	3
12682	3
5593	0
8329	2
6789	1
11776	3
15488	3
707	0
83191	0
5774	0
92494	0
92468	0
11489	2
6586	1
15620	3
15861	3
12705	3
12730	3
472932	0
6950	2
3350	3
218253	3
4333	4
63968	2
6706	3
68437	3
11038	2
2068	2
5236	2
6855	1
13090	2
13303	3
13302	3
133166	0
8067	6
6840	4
8030	2
3008	3
6739	1
2283071	4
8807	2
5791	0
11286	3
21106059	2
13839012	3
7151	4
10903	3
6835	3
5145918	5
15475	2
15755	2
14995	2
14994	2
67470	2
15476	2
15477	2
15478	2
15524	2
15756	2
8058	3
15473	4
17099	4
17098	4
33933	4
15474	4
11003	2
8093	2
36029	2
58496	0
6735	1
4932499	4
8341	1
6592	4
6371	4
2297441	3
7155	3
3693	3
89258	4
26010	4
30600	4
33455	4
33934	4
33932	4
10628694	0
11294	2
4268	3
6604	2
23886	4
33421	4
6838	4
6002	0
6753	4
1262	2
6807	4
4470736	2
20124	1
4911	3
62265	3
64016	4
8319	1
6790	1
6588	1
3652	1
185	1
75995	4
2271976	1
457140	3
84188	3
136000	3
135983	3
136001	3
136002	3
158870	3
157093	3
83374	3
457144	3
135925	3
457145	3
136003	3
84235	3
139025	0
8282	2
34667	5
34871	5
34873	5
56784	5
34872	5
4343	2
1710	2
6600	1
230	0
5660	3
5932	0
196288	0
9797	3
9824	4
4103087	4
34868	5
37905	5
34869	5
37918	5
37915	5
34867	5
25605	5
26011	5
34870	5
34666	5
21924	5
3216	3
6057	4
5807	0
6610	3
21587143	0
61739	2
34866	5
34665	5
34664	5
37904	5
34864	5
34188	5
34865	5
9786472	0
6478	2
65272	0
744	2
6492	2
11708	2
10438331	3
2927	4
5554	3
2928	4
27793	4
82754	4
457138	4
102897	4
457139	4
102947	4
97173	4
102720	4
102801	4
102833	4
102721	4
102856	4
102933	4
103066	4
106355	4
82755	4
82712	4
157094	4
103011	4
102798	4
82762	4
97172	4
2925	5
18547147	0
4380	4
2424	2
34863	5
2760	0
11974	4
32555	0
19232038	0
13835294	4
6514	5
33281	6
56786	6
56789	6
33456	6
46264	6
4777	1
10481872	5
5550	0
553649	2
8124942	2
56787	6
35583	6
82807	6
56794	6
33386	6
33457	6
47912	6
82817	6
46893	6
33280	6
35582	6
33304	6
46263	6
19232037	0
10169	3
5542	0
5376	7
8101973	2
21106365	4
8351654	0
2975965	5
13300034	2
197564	0
34874	6
36972	6
56788	6
533188	6
35579	6
16182	6
46262	6
35580	6
82818	6
56790	6
56795	6
33458	6
82777	6
35584	6
56785	6
56792	6
34189	6
5233	2
2075	4
3438	4
102834	5
102722	5
154865	5
96948	5
102743	5
102857	5
154866	5
106356	5
102787	5
102741	5
97240	5
97055	5
97198	5
102742	5
2915	0
4447447	4
193441	0
2654	0
1278	0
56793	6
454495	6
40191	6
56791	6
35581	6
56775	7
56770	7
5553	3
25677	6
2699	5
60858	2
91432	2
6453	5
8103122	8
33282	7
46285	7
46284	7
82806	7
56776	7
47913	7
32952	7
45446	7
43353	7
56773	7
12549	3
5633	0
14916	4
541032	5
5541	0
97257	6
97224	6
102923	6
96868	6
96864	6
97234	6
97233	6
154062	6
97142	6
12699	1
36975	7
56778	7
43354	7
37779	7
45445	7
36974	7
35585	7
34848	7
84344	7
34850	7
82819	7
56772	7
82820	7
16415	7
56779	7
56768	7
56777	7
84345	7
34668	7
21429023	0
9873	4
5139	4
2003	0
2908	4
3463	0
10292746	0
21782117	0
6066	1
33316	8
16736486	0
5551	0
8111	0
36973	7
37744	7
46894	7
45444	7
56769	7
56780	7
34847	7
39406	7
35081	7
56781	7
56771	7
4575338	4
970	0
56774	7
82765	7
34854	8
46136	8
82736	8
56759	8
36984	8
5026	3
2457	4
96965	7
33198	7
3513	4
34853	8
37745	8
36978	8
34190	8
34191	8
36771	8
36710	8
56757	8
549017	8
84347	8
56764	8
56758	8
47914	8
56762	8
33984	8
33983	8
11283	3
2625	5
26325089	5
13328	0
16736498	0
23977588	0
3584	5
5198	4
6593	0
82783	8
34852	8
37000	8
37019	8
56765	8
39198	8
82740	8
56761	8
56756	8
56766	8
83413	8
34851	8
36976	8
56767	8
56763	8
35108	9
10162	8
6842	4
15827	8
5552	0
34859	8
84346	8
56760	8
56755	8
33666	8
106796	6
9187483	5
3322	5
5768	0
54833	4
11439687	0
4444479	0
33986	9
36983	9
36986	9
45447	9
35566	9
47916	9
46137	9
550258	9
33985	9
26286843	4
11917	4
3841535	3
65234	7
55075	6
34860	9
82738	9
36982	9
36979	9
47915	9
56783	9
36981	9
37004	9
36980	9
56782	9
36977	9
83414	9
84348	9
82823	9
4624	6
26325183	2
4444100	6
34192	10
82822	10
6013	1
70806	1
15520	6
8860	0
4444107	3
36990	10
35912	10
45448	10
36987	10
36988	10
33407	10
36985	10
35205	10
15637	10
82821	10
21106058	1
31006	2
35206	11
82751	11
36989	11
11369	4
15484	12
5113	2
5739	0
8816	0
8817	0
4444102	7
4471584	3
4444553	4
8800	4
29153	0
8804	4
8799	4
8788	0
4067	8
21105591	2
6045	0
75662	9
9219586	1
1043	4
2246	0
29400	9
21105594	3
5678	0
8763	0
21106077	4
4444362	7
