ID,InchiCode
000075-89-8,"InChI=1/C2H3F3O/c3-2(4,5)1-6/h6H,1H"
000076-21-1,"InChI=1/C9H2F16O2/c10-1(11)3(12,13)5(16,17)7(20,21)9(24,25)8(22,23)6(18,19)4(14,15)2(26)27/h1H,(H,26,27)/f/h26H"
000121-17-5,"InChI=1/C7H3ClF3NO2/c8-5-2-1-4(7(9,10)11)3-6(5)12(13)14/h1-3H"
000127-21-9,"InChI=1/C3Cl2F4O/c4-2(6,7)1(10)3(5,8)9"
000311-89-7,"InChI=1/C12F27N/c13-1(14,7(25,26)27)4(19,20)10(34,35)40(11(36,37)5(21,22)2(15,16)8(28,29)30)12(38,39)6(23,24)3(17,18)9(31,32)33"
000335-76-2,"InChI=1/C10HF19O2/c11-2(12,1(30)31)3(13,14)4(15,16)5(17,18)6(19,20)7(21,22)8(23,24)9(25,26)10(27,28)29/h(H,30,31)/f/h30H"
000344-07-0,InChI=1/C6ClF5/c7-1-2(8)4(10)6(12)5(11)3(1)9
000350-57-2,"InChI=1/C8H6F4O/c9-7(10)8(11,12)13-6-4-2-1-3-5-6/h1-5,7H"
000355-42-0,"InChI=1/C6F14/c7-1(8,3(11,12)5(15,16)17)2(9,10)4(13,14)6(18,19)20"
000358-21-4,"InChI=1/C4F10O/c5-1(6,7)3(11,12)15-4(13,14)2(8,9)10"
000360-53-2,"InChI=1/C5H3F7O/c1-13-3(6)2(4(7,8)9)5(10,11)12/h1H3"
000363-72-4,InChI=1/C6HF5/c7-2-1-3(8)5(10)6(11)4(2)9/h1H
000375-01-9,"InChI=1/C4H3F7O/c5-2(6,1-12)3(7,8)4(9,10)11/h12H,1H2"
000375-34-8,"InChI=1/C4Cl4F6/c5-1(6,3(9,10)11)2(7,8)4(12,13)14"
000375-73-5,"InChI=1/C4HF9O3S/c5-1(6,3(9,10)11)2(7,8)4(12,13)17(14,15)16/h(H,14,15,16)/f/h14H"
000376-18-1,"InChI=1/C9H4F16O/c10-2(11)4(14,15)6(18,19)8(22,23)9(24,25)7(20,21)5(16,17)3(12,13)1-26/h2,26H,1H2"
000376-53-4,"InChI=1/C6F8N2/c7-3(8,1-15)5(11,12)6(13,14)4(9,10)2-16"
000376-72-7,"InChI=1/C5H2F8O2/c6-1(7)3(8,9)5(12,13)4(10,11)2(14)15/h1H,(H,14,15)/f/h14H"
000376-89-6,"InChI=1/C5F6N2/c6-3(7,1-12)5(10,11)4(8,9)2-13"
000376-90-9,"InChI=1/C5H6F6O2/c6-3(7,1-12)5(10,11)4(8,9)2-13/h12-13H,1-2H2"
000422-56-0,"InChI=1/C3HCl2F5/c4-1(5)2(6,7)3(8,9)10/h1H"
000424-40-8,"InChI=1/C9H10F6O4/c1-3-18-5(16)7(10,11)9(14,15)8(12,13)6(17)19-4-2/h3-4H2,1-2H3"
000425-87-6,"InChI=1/C3H4ClF3O/c1-8-3(6,7)2(4)5/h2H,1H3"
000440-60-8,"InChI=1/C7H3F5O/c8-3-2(1-13)4(9)6(11)7(12)5(3)10/h13H,1H2"
000447-14-3,InChI=1/C8H5F3/c9-7(8(10)11)6-4-2-1-3-5-6/h1-5H
000507-55-1,"InChI=1/C3HCl2F5/c4-1(6)2(7,8)3(5,9)10/h1H"
000684-16-2,"InChI=1/C3F6O/c4-2(5,6)1(10)3(7,8)9"
000706-79-6,"InChI=1/C5Cl2F6/c6-1-2(7)4(10,11)5(12,13)3(1,8)9"
000754-91-6,"InChI=1/C8H2F17NO2S/c9-1(10,3(13,14)5(17,18)7(21,22)23)2(11,12)4(15,16)6(19,20)8(24,25)29(26,27)28/h(H2,26,27,28)/f/h26H2"
000756-91-2,"InChI=1S/C10H8F12O2/c1-4(2-5(23,7(11,12)13)8(14,15)16)3-6(24,9(17,18)19)10(20,21)22/h2,23-24H,3H2,1H3"
001478-61-1,"InChI=1/C15H10F6O2/c16-14(17,18)13(15(19,20)21,9-1-5-11(22)6-2-9)10-3-7-12(23)8-4-10/h1-8,22-23H"
001546-95-8,"InChI=1/C7H2F12O2/c8-1(9)3(10,11)5(14,15)7(18,19)6(16,17)4(12,13)2(20)21/h1H,(H,20,21)/f/h20H"
001599-41-3,"InChI=1/C3Cl3F5/c4-1(5,2(6,7)8)3(9,10)11"
002355-43-3,"InChI=1/C8HF7N2/c9-1-2(10)4(12)6-5(3(1)11)16-7(17-6)8(13,14)15/h(H,16,17)/f/h16H"
004151-50-2,"InChI=1/C10H6F17NO2S/c1-2-28-31(29,30)10(26,27)8(21,22)6(17,18)4(13,14)3(11,12)5(15,16)7(19,20)9(23,24)25/h28H,2H2,1H3"
013838-16-9,"InChI=1/C3H2ClF5O/c4-1(5)3(8,9)10-2(6)7/h1-2H"
023152-45-6,"InChI=1/C10H9F6N3O/c1-17-8(20)19-18-7-3-5(9(11,12)13)2-6(4-7)10(14,15)16/h2-4,18H,1H3,(H2,17,19,20)/f/h17,19H"
024095-80-5,"InChI=1/C10H9F6N3S/c1-17-8(20)19-18-7-3-5(9(11,12)13)2-6(4-7)10(14,15)16/h2-4,18H,1H3,(H2,17,19,20)/f/h17,19H"
026675-46-7,"InChI=1/C3H2ClF5O/c4-1(3(7,8)9)10-2(5)6/h1-2H"
028523-86-6,"InChI=1/C4H3F7O/c5-1-12-2(3(6,7)8)4(9,10)11/h2H,1H2"
039660-55-4,"InChI=1/C5H4F8O/c1-2(6,7)3(8,9)4(10,11)5(12,13)14/h14H,1H3"
